Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition
India,Coimbatore,Sector_4,11.01185,76.95513,3.0,39.51,22.09,6.94,57.82,595.09,52.32,26.79,50,2.06,Haze
India,Vijayawada,City Center,16.5115306,80.6160469,5.0,186.78,5.14,7.83,141.28,520.99,201.9,22.99,78,0.0,Mist
India,Vijayawada,Sector_1,16.53784,80.61919,5.0,186.78,5.14,7.83,141.28,520.99,201.9,23.01,78,0.0,Mist
India,Vijayawada,Sector_2,16.50501,80.62332,5.0,186.78,5.14,7.83,141.28,520.99,201.9,22.99,78,0.0,Mist
India,Vijayawada,Sector_3,16.47807,80.61413,5.0,186.78,5.14,7.83,141.28,520.99,201.9,23.01,63,1.69,Clouds
India,Vijayawada,Sector_4,16.51379,80.6427,5.0,186.78,5.14,7.83,141.28,520.99,201.9,22.93,78,0.0,Mist
India,Jodhpur,City Center,26.2967719,73.0351433,5.0,123.01,19.72,3.13,87.09,577.99,174.8,20.78,15,2.1,Clear
India,Jodhpur,Sector_1,26.32264,73.03354,5.0,123.01,19.72,3.13,87.09,577.99,174.8,20.78,15,2.1,Clear
India,Jodhpur,Sector_2,26.30158,73.00564,5.0,123.01,19.72,3.13,87.09,577.99,174.8,20.81,15,2.06,Clear
India,Jodhpur,Sector_3,26.27545,73.02186,5.0,123.01,19.72,3.13,87.09,577.99,174.8,21.09,15,2.13,Clear
India,Jodhpur,Sector_4,26.31187,73.07821,5.0,123.01,19.72,3.13,87.09,577.99,174.8,21.03,15,2.16,Clear
India,Madurai,City Center,9.9261153,78.1140983,1.0,8.56,15.27,3.53,19.77,338.12,14.2,26.98,69,4.12,Haze
India,Madurai,Sector_1,9.91585,78.14634,1.0,8.56,15.27,3.53,19.77,338.12,14.2,27.05,69,4.12,Haze
India,Madurai,Sector_2,9.94826,78.14566,1.0,8.56,15.27,3.53,19.77,338.12,14.2,27.0,69,4.12,Haze
India,Madurai,Sector_3,9.93493,78.07773,1.0,8.56,15.27,3.53,19.77,338.12,14.2,26.97,69,4.12,Haze
India,Madurai,Sector_4,9.91913,78.14074,1.0,8.56,15.27,3.53,19.77,338.12,14.2,27.03,69,4.12,Haze
India,Raipur,City Center,21.2380912,81.6336993,5.0,205.42,23.03,32.32,83.41,817.16,216.9,19.03,59,1.03,Haze
India,Raipur,Sector_1,21.24848,81.63348,5.0,205.42,23.03,32.32,83.41,817.16,216.9,19.06,59,1.03,Haze
India,Raipur,Sector_2,21.2219,81.65551,5.0,205.42,23.03,32.32,83.41,817.16,216.9,19.07,59,1.03,Haze
India,Raipur,Sector_3,21.26652,81.59828,5.0,185.65,17.59,23.9,78.4,716.91,195.83,19.17,59,1.03,Haze
India,Raipur,Sector_4,21.24757,81.67349,5.0,205.42,23.03,32.32,83.41,817.16,216.9,19.15,59,1.03,Haze
India,Kota,City Center,25.1737019,75.8574194,5.0,92.18,8.96,5.77,71.37,418.66,104.88,20.09,25,0.79,Clear
India,Kota,Sector_1,25.15108,75.88172,5.0,92.18,8.96,5.77,71.37,418.66,104.88,20.03,25,0.71,Clear
India,Kota,Sector_2,25.20307,75.85163,5.0,101.21,11.14,9.51,90.66,446.3,115.23,20.2,25,0.82,Clear
India,Kota,Sector_3,25.14123,75.87107,5.0,92.18,8.96,5.77,71.37,418.66,104.88,20.03,25,0.71,Clear
India,Kota,Sector_4,25.1492,75.85438,5.0,92.18,8.96,5.77,71.37,418.66,104.88,20.03,25,0.71,Clear
India,Chandigarh,City Center,30.7334421,76.7797143,5.0,193.37,21.27,5.3,85.56,1148.46,231.23,15.22,38,2.42,Clouds
India,Chandigarh,Sector_1,30.74651,76.7529,5.0,193.37,21.27,5.3,85.56,1148.46,231.23,15.15,38,2.62,Clouds
India,Chandigarh,Sector_2,30.72776,76.76811,5.0,193.37,21.27,5.3,85.56,1148.46,231.23,15.15,38,2.62,Clouds
India,Chandigarh,Sector_3,30.76897,76.74981,5.0,193.37,21.27,5.3,85.56,1148.46,231.23,15.15,38,2.46,Clouds
India,Chandigarh,Sector_4,30.71956,76.81434,5.0,185.55,19.82,5.77,87.62,1116.12,220.31,15.31,38,2.22,Clouds
India,Guwahati,City Center,26.1805978,91.753943,3.0,33.05,10.95,1.3,30.33,382.3,42.4,17.97,94,1.03,Mist
India,Guwahati,Sector_1,26.20022,91.76188,3.0,29.8,8.73,1.26,24.91,331.28,36.79,17.99,57,1.1,Clear
India,Guwahati,Sector_2,26.15,91.72607,3.0,33.05,10.95,1.3,30.33,382.3,42.4,17.2,94,1.03,Mist
India,Guwahati,Sector_3,26.19805,91.728,3.0,33.05,10.95,1.3,30.33,382.3,42.4,17.99,94,1.03,Mist
India,Guwahati,Sector_4,26.16781,91.77928,3.0,33.05,10.95,1.3,30.33,382.3,42.4,17.99,60,1.14,Clear
India,Solapur,City Center,17.8499067,75.2763203,5.0,104.89,12.65,6.75,88.11,462.57,113.37,22.75,26,4.12,Clear
India,Solapur,Sector_1,17.83096,75.27705,5.0,104.89,12.65,6.75,88.11,462.57,113.37,22.75,26,4.12,Clear
India,Solapur,Sector_2,17.87597,75.24516,5.0,104.89,12.65,6.75,88.11,462.57,113.37,22.8,26,4.14,Clear
India,Solapur,Sector_3,17.84194,75.29698,5.0,104.89,12.65,6.75,88.11,462.57,113.37,22.72,26,4.18,Clear
India,Solapur,Sector_4,17.86915,75.23371,5.0,104.89,12.65,6.75,88.11,462.57,113.37,22.8,26,4.14,Clear
India,Hubli-Dharwad,City Center,15.3427544,75.1694536,3.0,37.97,7.09,2.32,78.24,303.08,42.66,24.07,53,3.6,Clear
India,Hubli-Dharwad,Sector_1,15.33942,75.14202,3.0,37.97,7.09,2.32,78.24,303.08,42.66,24.25,53,3.6,Clear
India,Hubli-Dharwad,Sector_2,15.30512,75.16961,3.0,37.97,7.09,2.32,78.24,303.08,42.66,24.16,53,3.6,Clouds
India,Hubli-Dharwad,Sector_3,15.32981,75.1814,3.0,37.97,7.09,2.32,78.24,303.08,42.66,24.14,53,3.6,Clear
India,Hubli-Dharwad,Sector_4,15.33041,75.15529,3.0,37.97,7.09,2.32,78.24,303.08,42.66,24.17,53,3.6,Clear
USA,New York,City Center,40.7127281,-74.0060152,2.0,18.18,14.17,2.68,42.78,236.83,21.1,1.15,68,4.12,Clouds
USA,New York,Sector_1,40.7469,-74.00118,2.0,18.18,14.17,2.68,42.78,236.83,21.1,1.04,68,4.47,Clouds
USA,New York,Sector_2,40.68912,-73.96676,2.0,18.3,12.56,2.59,46.47,229.13,21.1,1.21,68,6.17,Clouds
USA,New York,Sector_3,40.72388,-74.04845,2.0,18.18,14.17,2.68,42.78,236.83,21.1,0.92,69,4.47,Clouds
USA,New York,Sector_4,40.73769,-74.02676,2.0,18.18,14.17,2.68,42.78,236.83,21.1,0.95,68,4.47,Clouds
USA,Los Angeles,City Center,34.0536909,-118.242766,2.0,23.79,0.87,0.58,86.94,188.19,33.29,12.96,94,0.0,Mist
USA,Los Angeles,Sector_1,34.05621,-118.29215,2.0,23.79,0.87,0.58,86.94,188.19,33.29,13.16,95,0.0,Fog
USA,Los Angeles,Sector_2,34.08225,-118.27742,2.0,23.79,0.87,0.58,86.94,188.19,33.29,12.87,91,0.0,Fog
USA,Los Angeles,Sector_3,34.07872,-118.26111,2.0,23.79,0.87,0.58,86.94,188.19,33.29,12.61,94,0.0,Mist
USA,Los Angeles,Sector_4,34.08496,-118.23953,2.0,23.79,0.87,0.58,86.94,188.19,33.29,12.33,90,0.0,Clear
USA,Chicago,City Center,41.8755616,-87.6244212,2.0,11.31,12.47,0.28,34.86,262.99,12.21,2.04,88,3.09,Clouds
USA,Chicago,Sector_1,41.85599,-87.60839,2.0,11.31,12.47,0.28,34.86,262.99,12.21,2.05,88,3.09,Clouds
USA,Chicago,Sector_2,41.8893,-87.61795,2.0,11.31,12.47,0.28,34.86,262.99,12.21,2.11,88,3.09,Clouds
USA,Chicago,Sector_3,41.87311,-87.64169,2.0,11.31,12.47,0.28,34.86,262.99,12.21,2.03,88,3.09,Clouds
USA,Chicago,Sector_4,41.91247,-87.64502,2.0,11.31,12.47,0.28,34.86,262.99,12.21,2.0,87,3.09,Clouds
USA,Houston,City Center,29.7589382,-95.3676974,2.0,1.79,1.0,0.31,89.58,106.33,2.35,17.24,96,3.09,Mist
USA,Houston,Sector_1,29.7733,-95.33895,2.0,1.79,1.0,0.31,89.58,106.33,2.35,17.22,96,3.09,Mist
USA,Houston,Sector_2,29.79328,-95.33568,2.0,1.79,1.0,0.31,89.58,106.33,2.35,17.2,95,3.09,Mist
USA,Houston,Sector_3,29.73669,-95.37172,2.0,1.79,1.0,0.31,89.58,106.33,2.35,17.25,96,3.09,Mist
USA,Houston,Sector_4,29.73315,-95.38367,2.0,1.79,1.0,0.31,89.58,106.33,2.35,17.26,96,3.09,Mist
USA,Phoenix,City Center,33.4484367,-112.074141,3.0,31.0,2.33,0.93,98.29,182.85,62.28,11.81,54,2.57,Clouds
USA,Phoenix,Sector_1,33.4143,-112.10153,3.0,31.0,2.33,0.93,98.29,182.85,62.28,11.7,54,2.57,Clouds
USA,Phoenix,Sector_2,33.41566,-112.087,3.0,31.0,2.33,0.93,98.29,182.85,62.28,11.93,54,2.57,Clouds
USA,Phoenix,Sector_3,33.41346,-112.08945,3.0,31.0,2.33,0.93,98.29,182.85,62.28,11.88,54,2.57,Clouds
USA,Phoenix,Sector_4,33.45737,-112.04004,3.0,31.0,2.33,0.93,98.29,182.85,62.28,11.95,54,2.57,Clouds
USA,Philadelphia,City Center,39.9527237,-75.1635262,2.0,16.31,11.36,2.13,46.84,228.73,18.64,1.8,71,4.12,Clouds
USA,Philadelphia,Sector_1,39.91781,-75.14863,2.0,16.31,11.36,2.13,46.84,228.73,18.64,1.98,70,4.12,Clouds
USA,Philadelphia,Sector_2,39.92985,-75.13794,2.0,16.31,11.36,2.13,46.84,228.73,18.64,1.97,70,4.12,Clouds
USA,Philadelphia,Sector_3,39.98218,-75.2074,2.0,15.98,12.24,2.21,45.36,235.21,18.37,1.85,72,4.12,Clouds
USA,Philadelphia,Sector_4,39.94083,-75.15716,2.0,16.31,11.36,2.13,46.84,228.73,18.64,1.83,71,4.12,Clouds
USA,San Antonio,City Center,29.4246002,-98.4951405,1.0,4.64,4.11,0.05,35.27,156.12,8.07,15.95,97,1.54,Mist
USA,San Antonio,Sector_1,29.43052,-98.47681,1.0,4.64,4.11,0.05,35.27,156.12,8.07,15.85,96,1.54,Mist
USA,San Antonio,Sector_2,29.42885,-98.4803,1.0,4.64,4.11,0.05,35.27,156.12,8.07,15.85,96,1.54,Mist
USA,San Antonio,Sector_3,29.38991,-98.49749,1.0,4.67,3.59,0.05,37.21,153.31,8.67,15.98,97,1.54,Mist
USA,San Antonio,Sector_4,29.4247,-98.44866,1.0,4.64,4.11,0.05,35.27,156.12,8.07,15.89,96,1.54,Mist
USA,San Diego,City Center,32.7174202,-117.162772,3.0,27.88,0.77,0.75,93.82,191.21,39.6,11.81,98,1.54,Mist
USA,San Diego,Sector_1,32.70892,-117.20585,3.0,25.74,0.63,0.57,90.79,185.9,37.46,12.01,98,1.54,Mist
USA,San Diego,Sector_2,32.74185,-117.18892,3.0,27.88,0.77,0.75,93.82,191.21,39.6,12.04,98,1.54,Mist
USA,San Diego,Sector_3,32.70354,-117.20154,3.0,25.74,0.63,0.57,90.79,185.9,37.46,11.98,98,1.54,Mist
USA,San Diego,Sector_4,32.6897,-117.13644,3.0,27.88,0.77,0.75,93.82,191.21,39.6,11.85,98,1.54,Mist
USA,Dallas,City Center,32.7762719,-96.7968559,1.0,4.48,5.53,0.22,50.02,164.95,5.59,12.71,94,3.6,Drizzle
USA,Dallas,Sector_1,32.76507,-96.80113,1.0,4.3,5.22,0.17,49.4,162.9,5.46,12.79,95,3.6,Drizzle
USA,Dallas,Sector_2,32.76348,-96.80413,1.0,4.3,5.22,0.17,49.4,162.9,5.46,12.81,95,3.6,Drizzle
USA,Dallas,Sector_3,32.7867,-96.79315,1.0,4.48,5.53,0.22,50.02,164.95,5.59,12.66,95,3.6,Drizzle
USA,Dallas,Sector_4,32.75107,-96.81233,1.0,4.3,5.22,0.17,49.4,162.9,5.46,12.63,95,3.6,Mist
USA,San Jose,City Center,37.3361663,-121.890591,2.0,1.82,1.38,0.45,61.74,90.22,4.44,12.29,91,3.09,Mist
USA,San Jose,Sector_1,37.30797,-121.90892,2.0,1.82,1.38,0.45,61.74,90.22,4.44,12.18,91,3.09,Mist
USA,San Jose,Sector_2,37.35061,-121.8839,2.0,1.82,1.38,0.45,61.74,90.22,4.44,12.31,91,3.09,Mist
USA,San Jose,Sector_3,37.3618,-121.86178,2.0,1.82,1.38,0.45,61.74,90.22,4.44,12.31,90,3.09,Mist
USA,San Jose,Sector_4,37.32478,-121.87164,2.0,1.82,1.38,0.45,61.74,90.22,4.44,12.24,91,3.09,Mist
USA,Austin,City Center,30.2711286,-97.7436995,1.0,4.93,16.11,0.32,31.27,203.7,7.01,14.89,94,1.54,Mist
USA,Austin,Sector_1,30.29378,-97.74255,1.0,4.93,16.11,0.32,31.27,203.7,7.01,14.71,95,1.54,Mist
USA,Austin,Sector_2,30.24556,-97.73147,1.0,4.93,16.11,0.32,31.27,203.7,7.01,14.95,95,1.54,Mist
USA,Austin,Sector_3,30.23776,-97.74828,1.0,4.93,16.11,0.32,31.27,203.7,7.01,14.85,94,1.54,Mist
USA,Austin,Sector_4,30.24194,-97.73944,1.0,4.93,16.11,0.32,31.27,203.7,7.01,14.89,95,1.54,Mist
USA,Jacksonville,City Center,30.3321838,-81.655651,1.0,3.72,6.88,0.24,33.62,186.44,6.71,14.14,96,2.06,Clouds
USA,Jacksonville,Sector_1,30.30742,-81.67954,1.0,3.72,6.88,0.24,33.62,186.44,6.71,14.01,95,2.06,Clouds
USA,Jacksonville,Sector_2,30.34937,-81.65439,1.0,3.72,6.88,0.24,33.62,186.44,6.71,14.13,96,2.06,Clouds
USA,Jacksonville,Sector_3,30.34121,-81.67591,1.0,3.72,6.88,0.24,33.62,186.44,6.71,14.04,95,2.06,Clouds
USA,Jacksonville,Sector_4,30.3389,-81.60857,1.0,3.72,6.88,0.24,33.62,186.44,6.71,14.34,96,3.09,Clouds
USA,Fort Worth,City Center,32.753177,-97.3327459,1.0,3.77,4.01,0.1,52.41,153.91,5.04,13.65,86,1.54,Clouds
USA,Fort Worth,Sector_1,32.77,-97.36103,1.0,3.77,4.01,0.1,52.41,153.91,5.04,13.87,88,1.54,Clouds
USA,Fort Worth,Sector_2,32.76685,-97.29963,1.0,3.77,4.01,0.1,52.41,153.91,5.04,13.69,85,3.13,Clouds
USA,Fort Worth,Sector_3,32.7816,-97.30688,1.0,3.77,4.01,0.1,52.41,153.91,5.04,13.61,86,3.09,Mist
USA,Fort Worth,Sector_4,32.75691,-97.36041,1.0,3.77,4.01,0.1,52.41,153.91,5.04,13.84,89,3.09,Mist
USA,Columbus,City Center,39.9622601,-83.0007065,2.0,8.43,7.96,3.01,69.63,166.12,9.87,4.97,59,5.14,Clouds
USA,Columbus,Sector_1,39.98198,-83.02493,2.0,8.49,8.45,2.91,68.64,169.69,9.99,5.05,59,5.14,Clouds
USA,Columbus,Sector_2,39.95295,-83.01684,2.0,8.49,8.45,2.91,68.64,169.69,9.99,5.06,60,5.14,Clouds
USA,Columbus,Sector_3,39.98179,-83.00297,2.0,8.49,8.45,2.91,68.64,169.69,9.99,4.94,59,5.14,Clouds
USA,Columbus,Sector_4,39.97501,-83.0223,2.0,8.49,8.45,2.91,68.64,169.69,9.99,5.05,59,5.14,Clouds
USA,Indianapolis,City Center,39.7683331,-86.1583502,1.0,8.08,7.58,2.07,56.4,186.72,9.15,3.89,66,4.63,Clouds
USA,Indianapolis,Sector_1,39.74682,-86.12447,1.0,8.08,7.58,2.07,56.4,186.72,9.15,4.03,65,4.63,Clear
USA,Indianapolis,Sector_2,39.79633,-86.13227,1.0,8.08,7.58,2.07,56.4,186.72,9.15,3.99,66,4.63,Clouds
USA,Indianapolis,Sector_3,39.75987,-86.14921,1.0,8.08,7.58,2.07,56.4,186.72,9.15,3.93,65,4.63,Clouds
USA,Indianapolis,Sector_4,39.79902,-86.12537,1.0,8.08,7.58,2.07,56.4,186.72,9.15,3.99,66,4.63,Clouds
USA,Charlotte,City Center,35.2272086,-80.8430827,2.0,11.55,8.38,1.4,59.3,212.9,13.07,4.76,50,3.09,Clouds
USA,Charlotte,Sector_1,35.19252,-80.85438,2.0,11.91,8.34,1.21,59.52,222.53,13.56,4.74,50,3.09,Clouds
USA,Charlotte,Sector_2,35.22866,-80.86578,2.0,11.55,8.38,1.4,59.3,212.9,13.07,4.79,50,3.09,Clouds
USA,Charlotte,Sector_3,35.20826,-80.83634,2.0,11.55,8.38,1.4,59.3,212.9,13.07,4.89,50,3.09,Clouds
USA,Charlotte,Sector_4,35.21112,-80.81618,2.0,11.55,8.38,1.4,59.3,212.9,13.07,4.87,50,3.09,Clouds
USA,San Francisco,City Center,37.7879363,-122.4075201,2.0,1.98,1.45,0.5,61.33,88.44,5.22,14.79,88,2.68,Clouds
USA,San Francisco,Sector_1,37.76849,-122.40687,2.0,1.98,1.45,0.5,61.33,88.44,5.22,14.89,87,2.68,Clouds
USA,San Francisco,Sector_2,37.80254,-122.38218,2.0,1.8,1.4,0.47,60.79,88.75,4.53,14.84,87,2.68,Clouds
USA,San Francisco,Sector_3,37.76454,-122.42578,2.0,1.98,1.45,0.5,61.33,88.44,5.22,14.92,89,2.68,Clouds
USA,San Francisco,Sector_4,37.80282,-122.40907,2.0,1.94,1.39,0.5,61.69,88.71,5.28,14.73,88,3.13,Clouds
USA,Seattle,City Center,47.6038321,-122.330062,2.0,0.74,0.78,0.31,93.51,122.04,2.42,5.54,85,10.29,Clear
USA,Seattle,Sector_1,47.57535,-122.32674,2.0,0.74,0.72,0.28,93.93,122.21,2.57,5.93,84,10.29,Clear
USA,Seattle,Sector_2,47.6181,-122.34326,2.0,0.74,0.78,0.31,93.51,122.04,2.42,5.59,85,10.29,Clear
USA,Seattle,Sector_3,47.62341,-122.30171,2.0,0.74,0.78,0.31,93.51,122.04,2.42,5.27,86,10.29,Clear
USA,Seattle,Sector_4,47.612,-122.35718,2.0,0.74,0.78,0.31,93.51,122.04,2.42,5.82,85,10.29,Clear
USA,Denver,City Center,39.7392364,-104.984862,1.0,1.89,3.1,0.11,53.31,101.58,1.98,6.61,36,0.45,Clouds
USA,Denver,Sector_1,39.71428,-104.99578,1.0,1.89,3.1,0.11,53.31,101.58,1.98,6.75,36,0.45,Clouds
USA,Denver,Sector_2,39.7367,-104.99634,1.0,1.89,3.1,0.11,53.31,101.58,1.98,6.73,36,0.45,Clouds
USA,Denver,Sector_3,39.7053,-105.00922,1.0,1.9,2.79,0.13,55.61,96.39,1.99,6.57,36,0.45,Clouds
USA,Denver,Sector_4,39.71429,-104.96358,1.0,1.89,3.1,0.11,53.31,101.58,1.98,6.62,36,5.14,Clouds
USA,Oklahoma City,City Center,35.4729886,-97.5170536,1.0,8.24,8.29,0.03,29.87,213.01,9.46,6.42,96,0.45,Fog
USA,Oklahoma City,Sector_1,35.45957,-97.51602,1.0,8.24,8.29,0.03,29.87,213.01,9.46,6.51,96,0.45,Fog
USA,Oklahoma City,Sector_2,35.46654,-97.53947,1.0,8.24,8.29,0.03,29.87,213.01,9.46,6.51,96,0.45,Fog
USA,Oklahoma City,Sector_3,35.45957,-97.52012,1.0,8.24,8.29,0.03,29.87,213.01,9.46,6.51,96,0.45,Fog
USA,Oklahoma City,Sector_4,35.50613,-97.51577,1.0,8.24,8.29,0.03,29.87,213.01,9.46,6.45,96,0.45,Fog
USA,Nashville,City Center,36.1622767,-86.7742984,2.0,12.71,6.81,0.69,58.73,200.47,14.61,8.07,51,3.09,Clouds
USA,Nashville,Sector_1,36.18815,-86.79753,2.0,12.71,6.81,0.69,58.73,200.47,14.61,7.9,51,3.09,Clear
USA,Nashville,Sector_2,36.16252,-86.74079,2.0,12.71,6.81,0.69,58.73,200.47,14.61,7.93,49,3.09,Clouds
USA,Nashville,Sector_3,36.17704,-86.79594,2.0,12.71,6.81,0.69,58.73,200.47,14.61,7.92,51,3.09,Clear
USA,Nashville,Sector_4,36.12793,-86.75486,2.0,12.71,6.81,0.69,58.73,200.47,14.61,7.96,51,4.47,Clouds
USA,El Paso,City Center,31.7601164,-106.4870404,1.0,6.65,3.09,0.37,40.55,125.57,9.03,8.07,37,2.57,Clear
USA,El Paso,Sector_1,31.76392,-106.5117,1.0,6.65,3.09,0.37,40.55,125.57,9.03,8.19,36,2.57,Clear
USA,El Paso,Sector_2,31.77025,-106.47119,1.0,6.65,3.09,0.37,40.55,125.57,9.03,8.01,37,2.57,Clear
USA,El Paso,Sector_3,31.75501,-106.46711,1.0,6.65,3.09,0.37,40.55,125.57,9.03,8.04,37,2.57,Clear
USA,El Paso,Sector_4,31.74409,-106.48719,1.0,6.65,3.09,0.37,40.55,125.57,9.03,8.16,37,2.57,Clear
USA,Washington,City Center,38.8950368,-77.0365427,2.0,16.22,12.27,2.53,48.31,223.93,18.09,4.07,62,4.12,Clear
USA,Washington,Sector_1,38.90181,-77.07071,2.0,16.22,12.27,2.53,48.31,223.93,18.09,4.23,63,2.06,Clear
USA,Washington,Sector_2,38.8609,-77.01081,2.0,16.22,12.27,2.53,48.31,223.93,18.09,4.13,61,4.12,Clouds
USA,Washington,Sector_3,38.86337,-77.06643,2.0,16.22,12.27,2.53,48.31,223.93,18.09,4.1,63,4.12,Clear
USA,Washington,Sector_4,38.91591,-77.03382,2.0,16.22,12.27,2.53,48.31,223.93,18.09,4.01,62,4.12,Clear
USA,Boston,City Center,42.3588336,-71.0578303,2.0,10.51,9.01,3.25,62.3,182.25,13.89,3.72,53,9.26,Clouds
USA,Boston,Sector_1,42.34109,-71.02384,2.0,10.51,9.01,3.25,62.3,182.25,13.89,3.73,53,9.26,Clouds
USA,Boston,Sector_2,42.37011,-71.08791,2.0,10.51,9.01,3.25,62.3,182.25,13.89,3.71,52,9.26,Clouds
USA,Boston,Sector_3,42.33434,-71.02634,2.0,10.51,9.01,3.25,62.3,182.25,13.89,3.72,53,9.26,Clouds
USA,Boston,Sector_4,42.35563,-71.06993,2.0,10.51,9.01,3.25,62.3,182.25,13.89,3.7,53,9.26,Clouds
USA,Las Vegas,City Center,36.1674263,-115.1484131,3.0,14.68,4.46,0.25,52.62,121.8,53.04,8.62,46,2.06,Clear
USA,Las Vegas,Sector_1,36.16639,-115.17645,3.0,14.68,4.46,0.25,52.62,121.8,53.04,8.72,45,2.06,Clear
USA,Las Vegas,Sector_2,36.17249,-115.10923,3.0,14.68,4.46,0.25,52.62,121.8,53.04,8.9,46,2.06,Clear
USA,Las Vegas,Sector_3,36.17919,-115.18863,3.0,14.68,4.46,0.25,52.62,121.8,53.04,8.99,44,2.06,Clear
USA,Las Vegas,Sector_4,36.14832,-115.15311,3.0,14.68,4.46,0.25,52.62,121.8,53.04,8.66,47,3.6,Clouds
USA,Detroit,City Center,42.3315509,-83.0466403,2.0,10.44,7.56,1.33,53.97,206.17,11.58,3.89,82,5.14,Clouds
USA,Detroit,Sector_1,42.31035,-83.03745,2.0,10.44,7.56,1.33,53.97,206.17,11.58,3.9,82,5.14,Clouds
USA,Detroit,Sector_2,42.35675,-83.0969,2.0,10.44,7.56,1.33,53.97,206.17,11.58,3.84,81,5.14,Clouds
USA,Detroit,Sector_3,42.33369,-83.01711,2.0,10.44,7.56,1.33,53.97,206.17,11.58,3.95,82,5.14,Clouds
USA,Detroit,Sector_4,42.32114,-83.02886,2.0,10.44,7.56,1.33,53.97,206.17,11.58,3.9,82,5.14,Clouds
USA,Portland,City Center,45.5202471,-122.674194,2.0,1.16,0.71,0.17,80.72,122.38,3.32,6.4,88,3.6,Clouds
USA,Portland,Sector_1,45.54362,-122.65618,2.0,1.16,0.71,0.17,80.72,122.38,3.32,6.22,87,3.6,Clouds
USA,Portland,Sector_2,45.51576,-122.63994,2.0,1.16,0.71,0.17,80.72,122.38,3.32,6.27,88,3.6,Clouds
USA,Portland,Sector_3,45.50874,-122.73044,2.0,1.16,0.71,0.17,80.72,122.38,3.32,4.81,88,4.12,Clouds
USA,Portland,Sector_4,45.55339,-122.63396,2.0,1.16,0.71,0.17,80.72,122.38,3.32,6.13,87,3.6,Clouds
USA,Memphis,City Center,35.1460249,-90.0517638,1.0,8.01,7.86,0.36,38.94,220.07,8.68,7.52,74,2.57,Clouds
USA,Memphis,Sector_1,35.18519,-90.06377,1.0,8.01,7.86,0.36,38.94,220.07,8.68,7.4,75,2.57,Clouds
USA,Memphis,Sector_2,35.16954,-90.04543,1.0,8.01,7.86,0.36,38.94,220.07,8.68,7.58,74,2.57,Clouds
USA,Memphis,Sector_3,35.13777,-90.10135,1.0,8.01,7.86,0.36,38.94,220.07,8.68,7.96,71,1.54,Clouds
USA,Memphis,Sector_4,35.17648,-90.02555,1.0,8.01,7.86,0.36,38.94,220.07,8.68,7.62,76,2.57,Clouds
USA,Louisville,City Center,38.2542376,-85.759407,2.0,8.73,6.29,1.8,64.91,169.98,9.67,7.14,39,4.12,Clear
USA,Louisville,Sector_1,38.22792,-85.73809,2.0,8.73,6.29,1.8,64.91,169.98,9.67,8.0,34,4.12,Clouds
USA,Louisville,Sector_2,38.2806,-85.79944,2.0,8.73,6.29,1.8,64.91,169.98,9.67,8.16,34,4.12,Clouds
USA,Louisville,Sector_3,38.26072,-85.75057,2.0,8.73,6.29,1.8,64.91,169.98,9.67,7.22,39,4.12,Clear
USA,Louisville,Sector_4,38.26794,-85.78148,2.0,8.73,6.29,1.8,64.91,169.98,9.67,8.03,34,4.12,Clouds
USA,Baltimore,City Center,39.2908816,-76.610759,2.0,13.39,11.58,2.1,50.94,216.19,15.17,3.34,64,0.89,Clouds
USA,Baltimore,Sector_1,39.32124,-76.62651,2.0,13.39,11.58,2.1,50.94,216.19,15.17,3.11,65,0.45,Clouds
USA,Baltimore,Sector_2,39.28715,-76.55357,2.0,14.45,12.67,2.23,48.89,223.61,16.41,3.23,64,0.89,Clouds
USA,Baltimore,Sector_3,39.26455,-76.5958,2.0,14.45,12.67,2.23,48.89,223.61,16.41,3.47,64,1.34,Clouds
USA,Baltimore,Sector_4,39.28214,-76.66364,2.0,13.39,11.58,2.1,50.94,216.19,15.17,3.34,64,1.34,Clouds
USA,Milwaukee,City Center,43.0386475,-87.9090751,2.0,2.48,7.38,0.64,65.47,164.72,3.27,1.26,81,3.6,Clouds
USA,Milwaukee,Sector_1,43.04766,-87.8928,2.0,2.48,7.38,0.64,65.47,164.72,3.27,1.33,80,3.6,Clouds
USA,Milwaukee,Sector_2,43.06839,-87.89791,2.0,2.48,7.38,0.64,65.47,164.72,3.27,1.24,80,3.6,Clear
USA,Milwaukee,Sector_3,43.01754,-87.95576,2.0,2.48,7.38,0.64,65.47,164.72,3.27,1.06,81,3.6,Clouds
USA,Milwaukee,Sector_4,43.03048,-87.87786,2.0,2.48,7.38,0.64,65.47,164.72,3.27,1.35,81,3.6,Clouds
USA,Albuquerque,City Center,35.0841034,-106.650985,1.0,5.75,2.82,0.21,45.83,101.87,6.81,2.81,49,2.06,Clouds
USA,Albuquerque,Sector_1,35.09808,-106.68973,1.0,5.75,2.82,0.21,45.83,101.87,6.81,1.76,51,2.06,Clouds
USA,Albuquerque,Sector_2,35.05376,-106.64779,1.0,5.75,2.82,0.21,45.83,101.87,6.81,2.76,49,2.06,Clouds
USA,Albuquerque,Sector_3,35.11981,-106.64015,1.0,5.75,2.82,0.21,45.83,101.87,6.81,2.55,51,2.06,Clouds
