id,lat,lon,aqi,pm25,pm10,no2,so2,co,o3,temp_c,humidity,wind_speed,wind_deg,weather_desc,roads,industrial,farmland,dump
pt_00806,16.851552,76.590949,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.16,15.0,3.77,66.0,clear sky,0,0,0,0
pt_00807,16.851552,76.825603,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.34,16.0,3.2,61.0,clear sky,0,0,0,0
pt_00808,16.851552,77.060257,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.77,15.0,2.55,55.0,clear sky,0,0,0,0
pt_00809,16.851552,77.294911,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.1,16.0,2.59,64.0,clear sky,1,0,0,0
pt_00810,16.851552,77.529565,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.15,16.0,2.6,73.0,clear sky,0,0,0,0
pt_00811,16.851552,77.76422,139.0,139.0,68.0,2.5,3.6,1.9,9.2,28.01,16.0,2.92,77.0,clear sky,11,0,0,0
pt_00812,16.851552,77.998874,106.0,106.0,73.0,5.1,5.3,6.1,11.6,26.72,17.0,3.21,74.0,clear sky,13,0,0,0
pt_00813,16.851552,78.233528,96.0,96.0,62.0,10.0,1.7,11.3,8.5,27.17,18.0,3.41,75.0,clear sky,5,0,0,0
pt_00814,16.851552,78.468182,96.0,96.0,62.0,10.0,1.7,11.3,8.5,26.7,19.0,3.78,80.0,clear sky,11,0,0,0
pt_00815,16.851552,78.702836,123.0,123.0,69.0,5.2,6.2,4.7,16.1,26.86,20.0,3.84,77.0,clear sky,0,0,0,0
pt_00816,16.851552,78.93749,123.0,123.0,69.0,5.2,6.2,4.7,16.1,27.28,20.0,3.34,74.0,clear sky,1,0,0,0
pt_00817,16.851552,79.172144,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.88,20.0,2.69,81.0,clear sky,0,0,0,0
pt_00818,16.851552,79.406798,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.86,22.0,2.28,72.0,clear sky,0,0,0,0
pt_00819,16.851552,79.641452,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.92,23.0,2.13,49.0,clear sky,0,0,0,0
pt_00820,16.851552,79.876106,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.55,25.0,1.91,42.0,clear sky,0,0,0,0
pt_00821,16.851552,80.11076,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.56,27.0,1.74,28.0,clear sky,0,0,0,0
pt_00822,16.851552,80.345414,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.47,29.0,1.43,360.0,clear sky,3,0,0,0
pt_00823,16.851552,80.580068,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.67,29.0,1.53,335.0,clear sky,49,0,0,0
pt_00824,16.851552,80.814722,88.0,88.0,70.0,9.2,2.5,3.7,23.0,27.27,31.0,2.22,349.0,clear sky,2,0,0,0
pt_00825,16.851552,81.049376,88.0,88.0,70.0,9.2,2.5,3.7,23.0,28.26,31.0,2.16,1.0,clear sky,4,0,0,0
pt_00826,16.851552,81.28403,152.0,152.0,82.0,6.6,13.2,4.8,11.7,28.34,30.0,2.84,351.0,clear sky,14,0,2,0
pt_00827,16.851552,81.518684,152.0,152.0,82.0,6.6,13.2,4.8,11.7,28.46,31.0,2.03,336.0,clear sky,3,0,0,0
pt_00828,16.851552,81.753339,152.0,152.0,82.0,6.6,13.2,4.8,11.7,29.23,32.0,1.63,358.0,clear sky,0,0,0,0
pt_00829,16.851552,81.987993,152.0,152.0,82.0,6.6,13.2,4.8,11.7,28.98,30.0,2.19,19.0,clear sky,7,0,0,0
pt_00830,16.851552,82.222647,152.0,152.0,82.0,6.6,13.2,4.8,11.7,28.84,32.0,2.73,82.0,clear sky,2,0,0,0
pt_00831,17.07613,73.311968,157.0,157.0,97.0,76.7,17.5,6.4,37.0,30.09,25.0,2.05,300.0,clear sky,5,0,0,0
pt_00832,17.07613,73.546903,157.0,157.0,97.0,76.7,17.5,6.4,37.0,31.88,13.0,2.86,91.0,clear sky,9,0,0,0
pt_00833,17.07613,73.781838,157.0,157.0,97.0,76.7,17.5,6.4,37.0,26.12,15.0,3.08,71.0,clear sky,0,0,0,0
pt_00834,17.07613,74.016773,127.0,127.0,73.0,13.3,8.1,,,27.17,16.0,4.28,80.0,clear sky,5,0,0,0
pt_00835,17.07613,74.251708,127.0,127.0,73.0,13.3,8.1,,,28.35,14.0,4.32,81.0,clear sky,0,0,0,0
pt_00836,17.07613,74.486642,53.0,77.0,53.0,12.6,14.7,4.6,3.0,28.12,13.0,4.88,79.0,clear sky,1,0,0,0
pt_00837,17.07613,74.721577,53.0,77.0,53.0,12.6,14.7,4.6,3.0,27.39,13.0,5.22,75.0,clear sky,0,0,0,0
pt_00838,17.07613,74.956512,53.0,77.0,53.0,12.6,14.7,4.6,3.0,26.64,13.0,4.86,68.0,clear sky,3,0,0,0
pt_00839,17.07613,75.191447,139.0,139.0,68.0,2.5,3.6,1.9,9.2,26.82,14.0,4.49,67.0,clear sky,2,1,0,0
pt_00840,17.07613,75.426382,139.0,139.0,68.0,2.5,3.6,1.9,9.2,26.91,14.0,4.18,67.0,clear sky,1,0,0,0
pt_00841,17.07613,75.661316,139.0,139.0,68.0,2.5,3.6,1.9,9.2,26.96,15.0,4.01,67.0,clear sky,1,0,0,0
pt_00842,17.07613,75.896251,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.15,15.0,3.74,67.0,clear sky,1,0,0,0
pt_00843,17.07613,76.131186,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.71,15.0,3.42,67.0,clear sky,1,0,0,0
pt_00844,17.07613,76.366121,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.91,15.0,3.43,73.0,clear sky,1,0,0,0
pt_00845,17.07613,76.601056,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.78,15.0,3.49,76.0,clear sky,1,0,0,0
pt_00846,17.07613,76.83599,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.41,17.0,3.1,72.0,clear sky,0,0,0,0
pt_00847,17.07613,77.070925,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.29,17.0,2.8,59.0,clear sky,0,0,0,0
pt_00848,17.07613,77.30586,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.63,17.0,2.78,55.0,clear sky,35,0,0,0
pt_00849,17.07613,77.540795,139.0,139.0,68.0,2.5,3.6,1.9,9.2,27.16,16.0,2.89,59.0,clear sky,0,0,0,0
pt_00850,17.07613,77.775729,151.0,151.0,65.0,3.6,3.4,2.7,10.6,27.52,16.0,3.09,64.0,clear sky,3,0,0,0
pt_00851,17.07613,78.010664,106.0,106.0,73.0,5.1,5.3,6.1,11.6,26.53,17.0,3.44,67.0,clear sky,0,0,0,0
pt_00852,17.07613,78.245599,106.0,106.0,73.0,5.1,5.3,6.1,11.6,25.92,18.0,3.48,62.0,clear sky,1,0,0,0
pt_00853,17.07613,78.480534,94.0,94.0,61.0,9.7,1.7,11.1,8.6,25.84,22.0,2.57,80.0,haze,17,0,0,0
pt_00854,17.07613,78.715469,123.0,123.0,69.0,5.2,6.2,4.7,16.1,25.78,21.0,3.8,66.0,clear sky,1,0,0,0
pt_00855,17.07613,78.950403,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.58,20.0,3.25,61.0,clear sky,1,0,0,0
pt_00856,17.07613,79.185338,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.73,21.0,3.11,52.0,clear sky,38,0,0,0
pt_00857,17.07613,79.420273,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.65,22.0,2.97,43.0,clear sky,4,0,0,0
pt_00858,17.07613,79.655208,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.47,24.0,2.78,34.0,clear sky,0,0,0,0
pt_00859,17.07613,79.890143,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.28,26.0,2.41,28.0,clear sky,9,0,0,0
pt_00860,17.07613,80.125077,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.15,27.0,2.01,24.0,clear sky,12,0,0,0
pt_00861,17.07613,80.360012,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.37,27.0,1.63,10.0,clear sky,1,0,0,0
pt_00862,17.07613,80.594947,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.73,28.0,1.94,352.0,clear sky,3,0,0,0
pt_00863,17.07613,80.829882,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.31,30.0,2.72,0.0,clear sky,1,0,0,0
pt_00864,17.07613,81.064817,151.0,151.0,80.0,6.5,13.0,4.8,11.7,27.46,30.0,2.73,3.0,clear sky,0,0,0,0
pt_00865,17.07613,81.299751,151.0,151.0,80.0,6.5,13.0,4.8,11.7,27.38,31.0,2.53,344.0,clear sky,11,0,0,0
pt_00866,17.07613,81.534686,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.05,31.0,1.64,290.0,clear sky,2,0,0,0
pt_00867,17.07613,81.769621,151.0,151.0,80.0,6.5,13.0,4.8,11.7,29.14,37.0,2.06,100.0,haze,12,0,0,0
pt_00868,17.07613,82.004556,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.97,32.0,0.34,27.0,clear sky,12,0,0,0
pt_00869,17.07613,82.239491,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.16,35.0,2.89,100.0,clear sky,6,0,0,0
pt_00870,17.300707,73.318239,157.0,157.0,97.0,66.9,17.3,6.0,39.5,30.02,20.0,1.01,271.0,clear sky,0,0,0,0
pt_00871,17.300707,73.553459,157.0,157.0,97.0,66.9,17.3,6.0,39.5,32.76,13.0,2.37,86.0,clear sky,0,0,0,0
pt_00872,17.300707,73.788679,157.0,157.0,97.0,66.9,17.3,6.0,39.5,25.51,16.0,2.8,75.0,clear sky,0,0,0,0
pt_00873,17.300707,74.023898,127.0,127.0,73.0,13.3,8.1,,,27.43,15.0,4.14,78.0,clear sky,2,0,0,0
pt_00874,17.300707,74.259118,127.0,127.0,73.0,13.3,8.1,,,27.23,14.0,4.23,80.0,clear sky,0,0,0,0
pt_00875,17.300707,74.494338,127.0,127.0,73.0,13.3,8.1,,,27.27,13.0,4.85,79.0,clear sky,3,0,0,0
pt_00876,17.300707,74.729558,127.0,127.0,73.0,13.3,8.1,,,25.37,14.0,5.05,75.0,clear sky,2,0,0,0
pt_00877,17.300707,74.964778,133.0,133.0,65.0,2.4,3.6,1.7,9.1,26.8,15.0,4.25,70.0,clear sky,0,0,0,0
pt_00878,17.300707,75.199997,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.06,15.0,3.92,68.0,clear sky,2,0,0,0
pt_00879,17.300707,75.435217,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.13,15.0,3.76,67.0,clear sky,7,0,0,0
pt_00880,17.300707,75.670437,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.52,16.0,3.54,67.0,clear sky,2,0,0,0
pt_00881,17.300707,75.905657,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.68,16.0,3.26,70.0,clear sky,0,0,0,0
pt_00882,17.300707,76.140877,133.0,133.0,65.0,2.4,3.6,1.7,9.1,28.04,15.0,3.08,73.0,clear sky,1,0,0,0
pt_00883,17.300707,76.376096,133.0,133.0,65.0,2.4,3.6,1.7,9.1,28.05,15.0,3.12,77.0,clear sky,14,0,0,0
pt_00884,17.300707,76.611316,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.58,16.0,3.06,82.0,clear sky,3,0,0,0
pt_00885,17.300707,76.846536,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.54,17.0,2.87,84.0,clear sky,25,0,3,0
pt_00886,17.300707,77.081756,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.71,17.0,2.81,81.0,clear sky,2,0,0,0
pt_00887,17.300707,77.316976,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.72,17.0,2.71,73.0,clear sky,0,0,0,0
pt_00888,17.300707,77.552196,148.0,148.0,64.0,3.6,3.4,2.5,10.7,27.82,17.0,2.9,63.0,clear sky,5,0,0,0
pt_00889,17.300707,77.787415,148.0,148.0,64.0,3.6,3.4,2.5,10.7,27.4,17.0,3.23,59.0,clear sky,0,0,0,0
pt_00890,17.300707,78.022635,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.34,17.0,3.4,62.0,clear sky,3,0,0,0
pt_00891,17.300707,78.257855,117.0,117.0,77.0,5.5,6.0,6.2,11.9,26.2,22.0,2.57,80.0,haze,2,0,0,0
pt_00892,17.300707,78.493075,94.0,94.0,61.0,9.7,1.7,11.1,8.6,26.41,22.0,3.09,30.0,haze,187,0,0,0
pt_00893,17.300707,78.728295,97.0,97.0,54.0,3.3,9.1,4.8,11.4,26.87,20.0,3.48,64.0,clear sky,66,0,0,0
pt_00894,17.300707,78.963514,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.46,20.0,3.19,57.0,clear sky,2,0,0,0
pt_00895,17.300707,79.198734,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.55,21.0,3.2,47.0,clear sky,21,0,0,0
pt_00896,17.300707,79.433954,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.59,23.0,3.26,35.0,clear sky,2,0,0,0
pt_00897,17.300707,79.669174,97.0,97.0,54.0,3.3,9.1,4.8,11.4,27.36,25.0,3.18,25.0,clear sky,0,0,0,0
pt_00898,17.300707,79.904394,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.13,26.0,2.48,12.0,clear sky,37,0,0,0
pt_00899,17.300707,80.139613,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.42,27.0,1.66,27.0,clear sky,1,0,0,0
pt_00900,17.300707,80.374833,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.38,27.0,1.76,39.0,clear sky,9,0,1,0
pt_00901,17.300707,80.610053,87.0,87.0,69.0,9.0,1.9,3.7,22.9,24.96,29.0,2.3,18.0,clear sky,0,0,0,0
pt_00902,17.300707,80.845273,87.0,87.0,69.0,9.0,1.9,3.7,22.9,25.95,31.0,2.71,12.0,clear sky,0,0,0,0
pt_00903,17.300707,81.080493,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.34,31.0,2.68,6.0,clear sky,2,0,0,0
pt_00904,17.300707,81.315713,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.2,31.0,2.31,343.0,clear sky,0,0,0,0
pt_00905,17.300707,81.550932,151.0,151.0,80.0,6.5,13.0,4.8,11.7,25.89,30.0,1.04,248.0,clear sky,0,0,0,0
pt_00906,17.300707,81.786152,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.27,30.0,1.99,179.0,clear sky,0,0,0,0
pt_00907,17.300707,82.021372,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.68,31.0,1.43,191.0,clear sky,0,0,0,0
pt_00908,17.300707,82.256592,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.73,30.0,2.15,146.0,clear sky,0,0,0,0
pt_00909,17.300707,82.491812,151.0,151.0,80.0,6.5,13.0,4.8,11.7,25.91,44.0,3.26,132.0,clear sky,8,0,0,0
pt_00910,17.525285,73.324604,157.0,157.0,97.0,66.9,17.3,6.0,39.5,33.61,11.0,0.41,106.0,clear sky,0,0,0,0
pt_00911,17.525285,73.560113,157.0,157.0,97.0,66.9,17.3,6.0,39.5,32.87,14.0,1.42,104.0,clear sky,0,0,0,0
pt_00912,17.525285,73.795623,127.0,127.0,73.0,13.3,8.1,,,27.91,16.0,2.86,76.0,clear sky,0,0,0,0
pt_00913,17.525285,74.031132,127.0,127.0,73.0,13.3,8.1,,,26.61,16.0,3.95,79.0,clear sky,1,0,0,0
pt_00914,17.525285,74.266641,127.0,127.0,73.0,13.3,8.1,,,27.04,14.0,4.2,81.0,clear sky,1,0,0,0
pt_00915,17.525285,74.50215,127.0,127.0,73.0,13.3,8.1,,,26.35,14.0,4.8,81.0,clear sky,0,0,0,0
pt_00916,17.525285,74.737659,127.0,127.0,73.0,13.3,8.1,,,26.0,15.0,4.48,82.0,clear sky,0,0,0,0
pt_00917,17.525285,74.973168,133.0,133.0,65.0,2.4,3.6,1.7,9.1,26.6,15.0,3.72,80.0,clear sky,0,0,0,0
pt_00918,17.525285,75.208678,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.14,15.0,3.49,77.0,clear sky,1,0,0,0
pt_00919,17.525285,75.444187,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.42,15.0,3.38,75.0,clear sky,29,0,0,0
pt_00920,17.525285,75.679696,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.78,15.0,3.19,75.0,clear sky,0,0,0,0
pt_00921,17.525285,75.915205,133.0,133.0,65.0,2.4,3.6,1.7,9.1,28.02,15.0,3.13,76.0,clear sky,1,0,0,0
pt_00922,17.525285,76.150714,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.73,15.0,3.22,74.0,clear sky,9,0,0,0
pt_00923,17.525285,76.386223,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.44,15.0,3.02,72.0,clear sky,1,0,0,0
pt_00924,17.525285,76.621732,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.7,15.0,3.0,73.0,clear sky,1,0,0,0
pt_00925,17.525285,76.857242,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.88,15.0,3.14,73.0,clear sky,0,0,0,0
pt_00926,17.525285,77.092751,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.5,16.0,3.11,67.0,clear sky,3,0,0,0
pt_00927,17.525285,77.32826,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.49,17.0,3.2,61.0,clear sky,1,0,0,0
pt_00928,17.525285,77.563769,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.68,18.0,3.25,60.0,clear sky,1,0,0,0
pt_00929,17.525285,77.799278,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.36,19.0,3.43,56.0,clear sky,0,0,0,0
pt_00930,17.525285,78.034787,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.93,19.0,3.27,49.0,clear sky,6,0,0,0
pt_00931,17.525285,78.270296,54.0,54.0,36.0,5.0,3.7,6.1,11.2,26.93,17.0,3.1,55.0,clear sky,158,2,0,0
pt_00932,17.525285,78.505806,90.0,90.0,65.0,5.3,4.1,3.1,10.3,26.6,16.0,3.09,30.0,haze,226,0,0,0
pt_00933,17.525285,78.741315,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.69,19.0,3.33,62.0,clear sky,1,0,0,0
pt_00934,17.525285,78.976824,73.0,73.0,66.0,11.3,8.6,4.1,13.3,27.3,20.0,3.33,54.0,clear sky,8,0,0,0
pt_00935,17.525285,79.212333,73.0,73.0,66.0,11.3,8.6,4.1,13.3,27.48,22.0,3.51,45.0,clear sky,2,0,0,0
pt_00936,17.525285,79.447842,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.94,24.0,3.49,32.0,clear sky,0,0,0,0
pt_00937,17.525285,79.683351,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.74,27.0,3.37,23.0,clear sky,0,0,0,0
pt_00938,17.525285,79.918861,87.0,87.0,69.0,9.0,1.9,3.7,22.9,26.91,28.0,2.57,358.0,clear sky,2,0,0,0
pt_00939,17.525285,80.15437,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.9,26.0,1.02,31.0,clear sky,2,0,0,0
pt_00940,17.525285,80.389879,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.38,27.0,2.03,75.0,clear sky,0,0,0,0
pt_00941,17.525285,80.625388,87.0,87.0,69.0,9.0,1.9,3.7,22.9,26.71,30.0,2.52,48.0,clear sky,47,0,0,0
pt_00942,17.525285,80.860897,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.7,32.0,2.04,18.0,clear sky,2,0,0,0
pt_00943,17.525285,81.096406,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.59,31.0,1.65,1.0,clear sky,0,0,0,0
pt_00944,17.525285,81.331915,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.86,29.0,1.78,352.0,clear sky,0,0,0,0
pt_00945,17.525285,81.567425,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.46,27.0,1.99,303.0,clear sky,0,0,0,0
pt_00946,17.525285,81.802934,151.0,151.0,80.0,6.5,13.0,4.8,11.7,27.08,25.0,1.15,202.0,clear sky,0,0,0,0
pt_00947,17.525285,82.038443,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.0,27.0,2.31,170.0,clear sky,0,0,0,0
pt_00948,17.525285,82.273952,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.5,26.0,1.98,164.0,clear sky,0,0,0,0
pt_00949,17.525285,82.509461,150.0,150.0,89.0,10.1,12.8,3.1,36.5,28.31,32.0,1.38,119.0,clear sky,2,0,0,0
pt_00950,17.525285,82.74497,150.0,150.0,89.0,10.1,12.8,3.1,36.5,24.92,35.0,1.99,120.0,clear sky,1,0,0,0
pt_00951,17.525285,82.980479,150.0,150.0,89.0,10.1,12.8,3.1,36.5,25.79,45.0,3.36,120.0,clear sky,5,7,0,0
pt_00952,17.749863,73.331065,157.0,157.0,97.0,66.9,17.3,6.0,39.5,33.61,12.0,1.04,286.0,clear sky,0,0,0,0
pt_00953,17.749863,73.566868,157.0,157.0,97.0,66.9,17.3,6.0,39.5,33.13,15.0,0.5,157.0,clear sky,0,0,0,0
pt_00954,17.749863,73.802671,127.0,127.0,73.0,13.3,8.1,,,25.23,18.0,2.52,75.0,clear sky,1,0,0,0
pt_00955,17.749863,74.038474,127.0,127.0,73.0,13.3,8.1,,,26.74,17.0,3.37,65.0,clear sky,11,0,0,0
pt_00956,17.749863,74.274276,127.0,127.0,73.0,13.3,8.1,,,25.32,16.0,3.87,73.0,clear sky,0,0,0,0
pt_00957,17.749863,74.510079,127.0,127.0,73.0,13.3,8.1,,,25.43,16.0,4.28,79.0,clear sky,2,0,0,0
pt_00958,17.749863,74.745882,127.0,127.0,73.0,13.3,8.1,,,25.31,17.0,3.98,85.0,clear sky,0,0,0,0
pt_00959,17.749863,74.981685,109.0,109.0,46.0,7.4,6.3,1.9,34.6,26.73,16.0,3.47,88.0,clear sky,2,0,0,0
pt_00960,17.749863,75.217488,109.0,109.0,46.0,7.4,6.3,1.9,34.6,27.43,16.0,3.12,89.0,clear sky,3,0,0,0
pt_00961,17.749863,75.453291,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.53,15.0,3.0,88.0,clear sky,4,0,0,0
pt_00962,17.749863,75.689093,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.96,14.0,3.1,86.0,clear sky,4,0,0,0
pt_00963,17.749863,75.924896,133.0,133.0,65.0,2.4,3.6,1.7,9.1,28.16,13.0,3.28,81.0,clear sky,0,0,0,0
pt_00964,17.749863,76.160699,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.99,14.0,3.43,74.0,clear sky,5,0,0,0
pt_00965,17.749863,76.396502,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.33,14.0,3.51,68.0,clear sky,1,0,0,0
pt_00966,17.749863,76.632305,133.0,133.0,65.0,2.4,3.6,1.7,9.1,27.44,15.0,3.48,62.0,clear sky,0,0,0,0
pt_00967,17.749863,76.868108,133.0,133.0,65.0,2.4,3.6,1.7,9.1,26.9,15.0,3.48,59.0,clear sky,0,0,0,0
pt_00968,17.749863,77.10391,133.0,133.0,65.0,2.4,3.6,1.7,9.1,26.42,17.0,3.48,59.0,clear sky,1,0,0,0
pt_00969,17.749863,77.339713,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.5,18.0,3.36,56.0,clear sky,1,0,0,0
pt_00970,17.749863,77.575516,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.24,19.0,3.43,53.0,clear sky,1,0,0,0
pt_00971,17.749863,77.811319,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.47,19.0,3.4,53.0,clear sky,2,0,0,0
pt_00972,17.749863,78.047122,148.0,148.0,64.0,3.6,3.4,2.5,10.7,26.76,19.0,3.17,47.0,clear sky,1,0,0,0
pt_00973,17.749863,78.282925,82.0,82.0,58.0,4.1,4.9,7.5,10.0,26.85,19.0,3.25,42.0,clear sky,18,0,0,0
pt_00974,17.749863,78.518727,90.0,90.0,65.0,5.3,4.1,3.1,10.3,26.35,19.0,3.41,42.0,clear sky,0,0,0,0
pt_00975,17.749863,78.75453,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.28,20.0,3.6,45.0,clear sky,2,0,0,0
pt_00976,17.749863,78.990333,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.7,21.0,3.64,38.0,clear sky,0,0,0,0
pt_00977,17.749863,79.226136,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.72,23.0,3.81,38.0,clear sky,1,0,0,0
pt_00978,17.749863,79.461939,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.37,27.0,3.74,33.0,clear sky,9,0,0,0
pt_00979,17.749863,79.697742,73.0,73.0,66.0,11.3,8.6,4.1,13.3,26.17,30.0,3.44,28.0,clear sky,1,0,0,0
pt_00980,17.749863,79.933544,87.0,87.0,69.0,9.0,1.9,3.7,22.9,26.4,30.0,2.71,6.0,clear sky,1,0,0,0
pt_00981,17.749863,80.169347,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.47,26.0,1.81,18.0,clear sky,0,0,0,0
pt_00982,17.749863,80.40515,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.83,24.0,2.05,42.0,clear sky,2,0,0,0
pt_00983,17.749863,80.640953,87.0,87.0,69.0,9.0,1.9,3.7,22.9,27.1,28.0,2.42,39.0,clear sky,0,0,0,0
pt_00984,17.749863,80.876756,151.0,151.0,80.0,6.5,13.0,4.8,11.7,27.65,28.0,1.68,359.0,clear sky,0,0,0,0
pt_00985,17.749863,81.112558,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.21,25.0,1.24,339.0,clear sky,1,0,0,0
pt_00986,17.749863,81.348361,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.08,24.0,1.59,35.0,clear sky,3,0,0,0
pt_00987,17.749863,81.584164,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.79,24.0,2.12,331.0,clear sky,0,0,0,0
pt_00988,17.749863,81.819967,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.41,24.0,1.49,319.0,clear sky,0,0,0,0
pt_00989,17.749863,82.05577,151.0,151.0,80.0,6.5,13.0,4.8,11.7,28.69,21.0,0.45,262.0,clear sky,0,0,0,0
pt_00990,17.749863,82.291573,151.0,151.0,80.0,6.5,13.0,4.8,11.7,26.42,23.0,0.94,161.0,clear sky,0,0,0,0
pt_00991,17.749863,82.527375,150.0,150.0,89.0,10.1,12.8,3.1,36.5,24.87,33.0,3.01,142.0,clear sky,3,0,0,0
pt_00992,17.749863,82.763178,150.0,150.0,89.0,10.1,12.8,3.1,36.5,27.4,35.0,1.73,129.0,clear sky,0,0,0,0
pt_00993,17.749863,82.998981,150.0,150.0,89.0,10.1,12.8,3.1,36.5,28.73,32.0,1.51,80.0,clear sky,7,0,0,0
pt_00994,17.749863,83.234784,150.0,150.0,89.0,10.1,12.8,3.1,36.5,28.74,28.0,3.6,30.0,haze,77,1,0,0
pt_00995,17.974441,73.101521,157.0,157.0,97.0,66.9,17.3,6.0,39.5,28.86,24.0,2.55,273.0,clear sky,2,0,1,0
pt_00996,17.974441,73.337622,157.0,157.0,97.0,66.9,17.3,6.0,39.5,32.79,13.0,1.03,322.0,clear sky,3,0,0,0
pt_00997,17.974441,73.573723,127.0,127.0,73.0,13.3,8.1,,,32.85,14.0,1.26,306.0,clear sky,2,0,0,0
