id,lat,lon
pt_02621,23.588886,73.534601
pt_02622,23.588886,73.779655
pt_02623,23.588886,74.02471
pt_02624,23.588886,74.269764
pt_02625,23.588886,74.514819
pt_02626,23.588886,74.759873
pt_02627,23.588886,75.004928
pt_02628,23.588886,75.249982
pt_02629,23.588886,75.495037
pt_02630,23.588886,75.740091
pt_02631,23.588886,75.985145
pt_02632,23.588886,76.2302
pt_02633,23.588886,76.475254
pt_02634,23.588886,76.720309
pt_02635,23.588886,76.965363
pt_02636,23.588886,77.210418
pt_02637,23.588886,77.455472
pt_02638,23.588886,77.700527
pt_02639,23.588886,77.945581
pt_02640,23.588886,78.190636
pt_02641,23.588886,78.43569
pt_02642,23.588886,78.680744
pt_02643,23.588886,78.925799
pt_02644,23.588886,79.170853
pt_02645,23.588886,79.415908
pt_02646,23.588886,79.660962
pt_02647,23.588886,79.906017
pt_02648,23.588886,80.151071
pt_02649,23.588886,80.396126
pt_02650,23.588886,80.64118
pt_02651,23.588886,80.886235
pt_02652,23.588886,81.131289
pt_02653,23.588886,81.376343
pt_02654,23.588886,81.621398
pt_02655,23.588886,81.866452
pt_02656,23.588886,82.111507
pt_02657,23.588886,82.356561
pt_02658,23.588886,82.601616
pt_02659,23.588886,82.84667
pt_02660,23.588886,83.091725
pt_02661,23.588886,83.336779
pt_02662,23.588886,83.581833
pt_02663,23.588886,83.826888
pt_02664,23.588886,84.071942
pt_02665,23.588886,84.316997
pt_02666,23.588886,84.562051
pt_02667,23.588886,84.807106
pt_02668,23.588886,85.05216
pt_02669,23.588886,85.297215
pt_02670,23.588886,85.542269
pt_02671,23.588886,85.787324
pt_02672,23.588886,86.032378
pt_02673,23.588886,86.277432
pt_02674,23.588886,86.522487
pt_02675,23.588886,86.767541
pt_02676,23.588886,87.012596
pt_02677,23.588886,87.25765
pt_02678,23.588886,87.502705
pt_02679,23.588886,87.747759
pt_02680,23.588886,87.992814
pt_02681,23.588886,88.237868
pt_02682,23.588886,88.482923
pt_02683,23.588886,91.178522
pt_02684,23.588886,91.423576
pt_02685,23.588886,91.66863
pt_02686,23.588886,91.913685
pt_02687,23.588886,92.403794
pt_02688,23.588886,92.648848
pt_02689,23.588886,92.893903
pt_02690,23.588886,93.138957
pt_02691,23.588886,93.384012
pt_02692,23.813463,68.388879
pt_02693,23.813463,68.879832
pt_02694,23.813463,69.125309
pt_02695,23.813463,69.370785
pt_02696,23.813463,69.616262
pt_02697,23.813463,69.861738
pt_02698,23.813463,70.107215
pt_02699,23.813463,70.352691
pt_02700,23.813463,70.598168
pt_02701,23.813463,70.843644
pt_02702,23.813463,71.089121
pt_02703,23.813463,71.334597
pt_02704,23.813463,71.580074
pt_02705,23.813463,71.82555
pt_02706,23.813463,72.071027
pt_02707,23.813463,72.316503
pt_02708,23.813463,72.56198
pt_02709,23.813463,72.807456
pt_02710,23.813463,73.052933
pt_02711,23.813463,73.298409
pt_02712,23.813463,73.543886
pt_02713,23.813463,73.789362
pt_02714,23.813463,74.034838
pt_02715,23.813463,74.280315
pt_02716,23.813463,74.525791
pt_02717,23.813463,74.771268
pt_02718,23.813463,75.016744
pt_02719,23.813463,75.262221
pt_02720,23.813463,75.507697
pt_02721,23.813463,75.753174
pt_02722,23.813463,75.99865
pt_02723,23.813463,76.244127
pt_02724,23.813463,76.489603
pt_02725,23.813463,76.73508
pt_02726,23.813463,76.980556
pt_02727,23.813463,77.226033
pt_02728,23.813463,77.471509
pt_02729,23.813463,77.716986
pt_02730,23.813463,77.962462
pt_02731,23.813463,78.207939
pt_02732,23.813463,78.453415
pt_02733,23.813463,78.698892
pt_02734,23.813463,78.944368
pt_02735,23.813463,79.189845
pt_02736,23.813463,79.435321
pt_02737,23.813463,79.680797
pt_02738,23.813463,79.926274
pt_02739,23.813463,80.17175
pt_02740,23.813463,80.417227
pt_02741,23.813463,80.662703
pt_02742,23.813463,80.90818
pt_02743,23.813463,81.153656
pt_02744,23.813463,81.399133
pt_02745,23.813463,81.644609
pt_02746,23.813463,81.890086
pt_02747,23.813463,82.135562
pt_02748,23.813463,82.381039
pt_02749,23.813463,82.626515
pt_02750,23.813463,82.871992
pt_02751,23.813463,83.117468
pt_02752,23.813463,83.362945
pt_02753,23.813463,83.608421
pt_02754,23.813463,83.853898
pt_02755,23.813463,84.099374
pt_02756,23.813463,84.344851
pt_02757,23.813463,84.590327
pt_02758,23.813463,84.835804
pt_02759,23.813463,85.08128
pt_02760,23.813463,85.326756
pt_02761,23.813463,85.572233
pt_02762,23.813463,85.817709
pt_02763,23.813463,86.063186
pt_02764,23.813463,86.308662
pt_02765,23.813463,86.554139
pt_02766,23.813463,86.799615
pt_02767,23.813463,87.045092
pt_02768,23.813463,87.290568
pt_02769,23.813463,87.536045
pt_02770,23.813463,87.781521
pt_02771,23.813463,88.026998
pt_02772,23.813463,88.272474
pt_02773,23.813463,88.517951
pt_02774,23.813463,91.463668
pt_02775,23.813463,91.709145
pt_02776,23.813463,91.954621
pt_02777,23.813463,92.200098
pt_02778,23.813463,92.445574
pt_02779,23.813463,92.691051
pt_02780,23.813463,92.936527
pt_02781,23.813463,93.182004
pt_02782,24.038041,68.881114
pt_02783,24.038041,69.127018
pt_02784,24.038041,69.372922
pt_02785,24.038041,69.618825
pt_02786,24.038041,69.864729
pt_02787,24.038041,70.110633
pt_02788,24.038041,70.356537
pt_02789,24.038041,70.60244
pt_02790,24.038041,70.848344
pt_02791,24.038041,71.094248
pt_02792,24.038041,71.340152
pt_02793,24.038041,71.586055
pt_02794,24.038041,71.831959
pt_02795,24.038041,72.077863
pt_02796,24.038041,72.323767
pt_02797,24.038041,72.56967
pt_02798,24.038041,72.815574
pt_02799,24.038041,73.061478
pt_02800,24.038041,73.307382
pt_02801,24.038041,73.553285
pt_02802,24.038041,73.799189
pt_02803,24.038041,74.045093
pt_02804,24.038041,74.290997
pt_02805,24.038041,74.5369
pt_02806,24.038041,74.782804
pt_02807,24.038041,75.028708
pt_02808,24.038041,75.274612
pt_02809,24.038041,75.520515
pt_02810,24.038041,75.766419
pt_02811,24.038041,76.012323
pt_02812,24.038041,76.258227
pt_02813,24.038041,76.50413
pt_02814,24.038041,76.750034
pt_02815,24.038041,76.995938
pt_02816,24.038041,77.241842
pt_02817,24.038041,77.487745
pt_02818,24.038041,77.733649
pt_02819,24.038041,77.979553
pt_02820,24.038041,78.225457
pt_02821,24.038041,78.47136
pt_02822,24.038041,78.717264
pt_02823,24.038041,78.963168
pt_02824,24.038041,79.209072
pt_02825,24.038041,79.454975
pt_02826,24.038041,79.700879
pt_02827,24.038041,79.946783
pt_02828,24.038041,80.192687
pt_02829,24.038041,80.43859
pt_02830,24.038041,80.684494
pt_02831,24.038041,80.930398
pt_02832,24.038041,81.176302
pt_02833,24.038041,81.422205
pt_02834,24.038041,81.668109
pt_02835,24.038041,81.914013
pt_02836,24.038041,82.159916
pt_02837,24.038041,82.40582
pt_02838,24.038041,82.651724
pt_02839,24.038041,82.897628
pt_02840,24.038041,83.143531
pt_02841,24.038041,83.389435
pt_02842,24.038041,83.635339
pt_02843,24.038041,83.881243
pt_02844,24.038041,84.127146
pt_02845,24.038041,84.37305
pt_02846,24.038041,84.618954
pt_02847,24.038041,84.864858
pt_02848,24.038041,85.110761
pt_02849,24.038041,85.356665
pt_02850,24.038041,85.602569
pt_02851,24.038041,85.848473
pt_02852,24.038041,86.094376
pt_02853,24.038041,86.34028
pt_02854,24.038041,86.586184
pt_02855,24.038041,86.832088
pt_02856,24.038041,87.077991
pt_02857,24.038041,87.323895
pt_02858,24.038041,87.569799
pt_02859,24.038041,87.815703
pt_02860,24.038041,88.061606
pt_02861,24.038041,88.30751
pt_02862,24.038041,88.553414
pt_02863,24.038041,91.504259
pt_02864,24.038041,91.750163
pt_02865,24.038041,91.996066
pt_02866,24.038041,92.24197
pt_02867,24.038041,92.487874
pt_02868,24.038041,92.733778
pt_02869,24.038041,92.979681
pt_02870,24.038041,93.225585
pt_02871,24.038041,93.471489
pt_02872,24.038041,93.717393
pt_02873,24.038041,93.963296
pt_02874,24.262619,68.882412
pt_02875,24.262619,69.128748
pt_02876,24.262619,69.375084
pt_02877,24.262619,70.114093
pt_02878,24.262619,70.36043
pt_02879,24.262619,70.853102
pt_02880,24.262619,71.099439
pt_02881,24.262619,71.345775
pt_02882,24.262619,71.592111
pt_02883,24.262619,71.838447
pt_02884,24.262619,72.084784
pt_02885,24.262619,72.33112
pt_02886,24.262619,72.577456
pt_02887,24.262619,72.823793
pt_02888,24.262619,73.070129
pt_02889,24.262619,73.316465
pt_02890,24.262619,73.562801
pt_02891,24.262619,73.809138
pt_02892,24.262619,74.055474
pt_02893,24.262619,74.30181
pt_02894,24.262619,74.548147
pt_02895,24.262619,74.794483
pt_02896,24.262619,75.040819
pt_02897,24.262619,75.287156
pt_02898,24.262619,75.533492
pt_02899,24.262619,75.779828
pt_02900,24.262619,76.026164
pt_02901,24.262619,76.272501
pt_02902,24.262619,76.518837
pt_02903,24.262619,76.765173
pt_02904,24.262619,77.01151
pt_02905,24.262619,77.257846
pt_02906,24.262619,77.504182
pt_02907,24.262619,77.750518
pt_02908,24.262619,77.996855
pt_02909,24.262619,78.243191
pt_02910,24.262619,78.489527
pt_02911,24.262619,78.735864
pt_02912,24.262619,78.9822
pt_02913,24.262619,79.228536
pt_02914,24.262619,79.474872
pt_02915,24.262619,79.721209
pt_02916,24.262619,79.967545
pt_02917,24.262619,80.213881
pt_02918,24.262619,80.460218
pt_02919,24.262619,80.706554
pt_02920,24.262619,80.95289
pt_02921,24.262619,81.199227
pt_02922,24.262619,81.445563
pt_02923,24.262619,81.691899
pt_02924,24.262619,81.938235
pt_02925,24.262619,82.184572
pt_02926,24.262619,82.430908
pt_02927,24.262619,82.677244
pt_02928,24.262619,82.923581
pt_02929,24.262619,83.169917
pt_02930,24.262619,83.416253
pt_02931,24.262619,83.662589
pt_02932,24.262619,83.908926
pt_02933,24.262619,84.155262
pt_02934,24.262619,84.401598
pt_02935,24.262619,84.647935
pt_02936,24.262619,84.894271
pt_02937,24.262619,85.140607
pt_02938,24.262619,85.386944
pt_02939,24.262619,85.63328
pt_02940,24.262619,85.879616
pt_02941,24.262619,86.125952
pt_02942,24.262619,86.372289
pt_02943,24.262619,86.618625
pt_02944,24.262619,86.864961
pt_02945,24.262619,87.111298
pt_02946,24.262619,87.357634
pt_02947,24.262619,87.60397
pt_02948,24.262619,87.850306
pt_02949,24.262619,88.096643
pt_02950,24.262619,88.342979
pt_02951,24.262619,88.589315
pt_02952,24.262619,92.038023
pt_02953,24.262619,92.28436
pt_02954,24.262619,92.530696
pt_02955,24.262619,92.777032
pt_02956,24.262619,93.023369
pt_02957,24.262619,93.269705
pt_02958,24.262619,93.516041
pt_02959,24.262619,93.762377
pt_02960,24.262619,94.008714
pt_02961,24.262619,94.25505
pt_02962,24.487197,71.104693
pt_02963,24.487197,71.351467
pt_02964,24.487197,71.598241
pt_02965,24.487197,71.845015
pt_02966,24.487197,72.09179
pt_02967,24.487197,72.338564
pt_02968,24.487197,72.585338
pt_02969,24.487197,72.832112
pt_02970,24.487197,73.078886
pt_02971,24.487197,73.32566
pt_02972,24.487197,73.572435
pt_02973,24.487197,73.819209
pt_02974,24.487197,74.065983
pt_02975,24.487197,74.312757
pt_02976,24.487197,74.559531
pt_02977,24.487197,74.806305
pt_02978,24.487197,75.05308
pt_02979,24.487197,75.299854
pt_02980,24.487197,75.546628
pt_02981,24.487197,75.793402
pt_02982,24.487197,76.040176
pt_02983,24.487197,76.28695
pt_02984,24.487197,76.533725
pt_02985,24.487197,76.780499
pt_02986,24.487197,77.027273
pt_02987,24.487197,77.274047
pt_02988,24.487197,77.520821
pt_02989,24.487197,77.767595
pt_02990,24.487197,78.01437
pt_02991,24.487197,78.261144
pt_02992,24.487197,78.507918
pt_02993,24.487197,78.754692
pt_02994,24.487197,79.001466
pt_02995,24.487197,79.24824
pt_02996,24.487197,79.495015
pt_02997,24.487197,79.741789
pt_02998,24.487197,79.988563
pt_02999,24.487197,80.235337
pt_03000,24.487197,80.482111
pt_03001,24.487197,80.728885
pt_03002,24.487197,80.97566
pt_03003,24.487197,81.222434
pt_03004,24.487197,81.469208
pt_03005,24.487197,81.715982
pt_03006,24.487197,81.962756
pt_03007,24.487197,82.20953
pt_03008,24.487197,82.456304
pt_03009,24.487197,82.703079
pt_03010,24.487197,82.949853
pt_03011,24.487197,83.196627
pt_03012,24.487197,83.443401
pt_03013,24.487197,83.690175
pt_03014,24.487197,83.936949
pt_03015,24.487197,84.183724
pt_03016,24.487197,84.430498
pt_03017,24.487197,84.677272
pt_03018,24.487197,84.924046
pt_03019,24.487197,85.17082
pt_03020,24.487197,85.417594
pt_03021,24.487197,85.664369
pt_03022,24.487197,85.911143
pt_03023,24.487197,86.157917
pt_03024,24.487197,86.404691
pt_03025,24.487197,86.651465
pt_03026,24.487197,86.898239
pt_03027,24.487197,87.145014
pt_03028,24.487197,87.391788
pt_03029,24.487197,87.638562
pt_03030,24.487197,87.885336
pt_03031,24.487197,88.13211
pt_03032,24.487197,92.327271
pt_03033,24.487197,92.574045
pt_03034,24.487197,92.820819
pt_03035,24.487197,93.067594
pt_03036,24.487197,93.314368
pt_03037,24.487197,93.561142
pt_03038,24.487197,93.807916
pt_03039,24.487197,94.05469
pt_03040,24.487197,94.301464
pt_03041,24.711774,71.110012
pt_03042,24.711774,71.357229
pt_03043,24.711774,71.604447
pt_03044,24.711774,71.851664
pt_03045,24.711774,72.098881
pt_03046,24.711774,72.346099
pt_03047,24.711774,72.593316
pt_03048,24.711774,72.840534
pt_03049,24.711774,73.087751
pt_03050,24.711774,73.334968
pt_03051,24.711774,73.582186
pt_03052,24.711774,73.829403
pt_03053,24.711774,74.076621
pt_03054,24.711774,74.323838
pt_03055,24.711774,74.571055
pt_03056,24.711774,74.818273
pt_03057,24.711774,75.06549
pt_03058,24.711774,75.312708
pt_03059,24.711774,75.559925
pt_03060,24.711774,75.807142
pt_03061,24.711774,76.05436
pt_03062,24.711774,76.301577
pt_03063,24.711774,76.548795
pt_03064,24.711774,76.796012
pt_03065,24.711774,77.043229
pt_03066,24.711774,77.290447
pt_03067,24.711774,77.537664
pt_03068,24.711774,77.784882
pt_03069,24.711774,78.032099
pt_03070,24.711774,78.279316
pt_03071,24.711774,78.526534
pt_03072,24.711774,78.773751
pt_03073,24.711774,79.020969
pt_03074,24.711774,79.268186
pt_03075,24.711774,79.515403
pt_03076,24.711774,79.762621
pt_03077,24.711774,80.009838
pt_03078,24.711774,80.257056
pt_03079,24.711774,80.504273
pt_03080,24.711774,80.75149
pt_03081,24.711774,80.998708
pt_03082,24.711774,81.245925
pt_03083,24.711774,81.493143
pt_03084,24.711774,81.74036
pt_03085,24.711774,81.987577
pt_03086,24.711774,82.234795
pt_03087,24.711774,82.482012
pt_03088,24.711774,82.729229
pt_03089,24.711774,82.976447
pt_03090,24.711774,83.223664
pt_03091,24.711774,83.470882
pt_03092,24.711774,83.718099
pt_03093,24.711774,83.965316
pt_03094,24.711774,84.212534
pt_03095,24.711774,84.459751
pt_03096,24.711774,84.706969
pt_03097,24.711774,84.954186
pt_03098,24.711774,85.201403
pt_03099,24.711774,85.448621
pt_03100,24.711774,85.695838
pt_03101,24.711774,85.943056
pt_03102,24.711774,86.190273
pt_03103,24.711774,86.43749
pt_03104,24.711774,86.684708
pt_03105,24.711774,86.931925
pt_03106,24.711774,87.179143
pt_03107,24.711774,87.42636
pt_03108,24.711774,87.673577
pt_03109,24.711774,87.920795
pt_03110,24.711774,92.370708
pt_03111,24.711774,92.617925
pt_03112,24.711774,92.865143
pt_03113,24.711774,93.11236
pt_03114,24.711774,93.359578
pt_03115,24.711774,93.606795
pt_03116,24.711774,93.854012
pt_03117,24.711774,94.10123
pt_03118,24.711774,94.348447
pt_03119,24.936352,71.115395
pt_03120,24.936352,71.363062
pt_03121,24.936352,71.610728
pt_03122,24.936352,71.858394
pt_03123,24.936352,72.10606
pt_03124,24.936352,72.353726
pt_03125,24.936352,72.601392
pt_03126,24.936352,72.849058
pt_03127,24.936352,73.096724
pt_03128,24.936352,73.34439
pt_03129,24.936352,73.592056
pt_03130,24.936352,73.839722
pt_03131,24.936352,74.087388
pt_03132,24.936352,74.335054
pt_03133,24.936352,74.58272
pt_03134,24.936352,74.830386
pt_03135,24.936352,75.078052
pt_03136,24.936352,75.325718
pt_03137,24.936352,75.573384
pt_03138,24.936352,75.82105
pt_03139,24.936352,76.068716
pt_03140,24.936352,76.316382
pt_03141,24.936352,76.564048
pt_03142,24.936352,76.811714
pt_03143,24.936352,77.05938
pt_03144,24.936352,77.307046
pt_03145,24.936352,77.554713
pt_03146,24.936352,77.802379
pt_03147,24.936352,78.050045
pt_03148,24.936352,78.297711
pt_03149,24.936352,78.545377
pt_03150,24.936352,78.793043
pt_03151,24.936352,79.040709
pt_03152,24.936352,79.288375
pt_03153,24.936352,79.536041
pt_03154,24.936352,79.783707
pt_03155,24.936352,80.031373
pt_03156,24.936352,80.279039
pt_03157,24.936352,80.526705
pt_03158,24.936352,80.774371
pt_03159,24.936352,81.022037
pt_03160,24.936352,81.269703
pt_03161,24.936352,81.517369
pt_03162,24.936352,81.765035
pt_03163,24.936352,82.012701
pt_03164,24.936352,82.260367
pt_03165,24.936352,82.508033
pt_03166,24.936352,82.755699
pt_03167,24.936352,83.003365
pt_03168,24.936352,83.251031
pt_03169,24.936352,83.498697
pt_03170,24.936352,83.746363
pt_03171,24.936352,83.99403
pt_03172,24.936352,84.241696
pt_03173,24.936352,84.489362
pt_03174,24.936352,84.737028
pt_03175,24.936352,84.984694
pt_03176,24.936352,85.23236
pt_03177,24.936352,85.480026
pt_03178,24.936352,85.727692
pt_03179,24.936352,85.975358
pt_03180,24.936352,86.223024
pt_03181,24.936352,86.47069
pt_03182,24.936352,86.718356
pt_03183,24.936352,86.966022
pt_03184,24.936352,87.213688
pt_03185,24.936352,87.461354
pt_03186,24.936352,87.70902
pt_03187,24.936352,87.956686
pt_03188,24.936352,92.662341
pt_03189,24.936352,92.910007
pt_03190,24.936352,93.157673
pt_03191,24.936352,93.405339
pt_03192,24.936352,93.653005
pt_03193,24.936352,93.900671
pt_03194,24.936352,94.148337
pt_03195,24.936352,94.396003
pt_03196,24.936352,94.643669
pt_03197,25.16093,70.872724
pt_03198,25.16093,71.120845
pt_03199,25.16093,71.368965
pt_03200,25.16093,71.617085
pt_03201,25.16093,71.865205
pt_03202,25.16093,72.113325
pt_03203,25.16093,72.361445
pt_03204,25.16093,72.609565
pt_03205,25.16093,72.857685
pt_03206,25.16093,73.105806
pt_03207,25.16093,73.353926
pt_03208,25.16093,73.602046
pt_03209,25.16093,73.850166
pt_03210,25.16093,74.098286
pt_03211,25.16093,74.346406
pt_03212,25.16093,74.594526
pt_03213,25.16093,74.842647
pt_03214,25.16093,75.090767
pt_03215,25.16093,75.338887
pt_03216,25.16093,75.587007
pt_03217,25.16093,75.835127
pt_03218,25.16093,76.083247
pt_03219,25.16093,76.331367
pt_03220,25.16093,76.579487
pt_03221,25.16093,76.827608
pt_03222,25.16093,77.075728
pt_03223,25.16093,77.323848
pt_03224,25.16093,77.571968
pt_03225,25.16093,77.820088
pt_03226,25.16093,78.068208
pt_03227,25.16093,78.316328
pt_03228,25.16093,78.564449
pt_03229,25.16093,78.812569
pt_03230,25.16093,79.060689
pt_03231,25.16093,79.308809
pt_03232,25.16093,79.556929
pt_03233,25.16093,79.805049
pt_03234,25.16093,80.053169
pt_03235,25.16093,80.301289
pt_03236,25.16093,80.54941
pt_03237,25.16093,80.79753
pt_03238,25.16093,81.04565
pt_03239,25.16093,81.29377
pt_03240,25.16093,81.54189
pt_03241,25.16093,81.79001
pt_03242,25.16093,82.03813
pt_03243,25.16093,82.28625
pt_03244,25.16093,82.534371
pt_03245,25.16093,82.782491
pt_03246,25.16093,83.030611
pt_03247,25.16093,83.278731
pt_03248,25.16093,83.526851
pt_03249,25.16093,83.774971
pt_03250,25.16093,84.023091
pt_03251,25.16093,84.271212
pt_03252,25.16093,84.519332
pt_03253,25.16093,84.767452
pt_03254,25.16093,85.015572
pt_03255,25.16093,85.263692
pt_03256,25.16093,85.511812
pt_03257,25.16093,85.759932
pt_03258,25.16093,86.008052
pt_03259,25.16093,86.256173
pt_03260,25.16093,86.504293
pt_03261,25.16093,86.752413
pt_03262,25.16093,87.000533
pt_03263,25.16093,87.248653
pt_03264,25.16093,87.496773
pt_03265,25.16093,87.744893
pt_03266,25.16093,87.993014
pt_03267,25.16093,88.241134
pt_03268,25.16093,90.722335
pt_03269,25.16093,91.466695
pt_03270,25.16093,91.714815
pt_03271,25.16093,92.211056
pt_03272,25.16093,92.459176
pt_03273,25.16093,92.707296
pt_03274,25.16093,92.955416
pt_03275,25.16093,93.203536
pt_03276,25.16093,93.451656
pt_03277,25.16093,93.699777
pt_03278,25.16093,93.947897
pt_03279,25.16093,94.196017
pt_03280,25.16093,94.444137
pt_03281,25.385508,70.87778
pt_03282,25.385508,71.12636
pt_03283,25.385508,71.374939
pt_03284,25.385508,71.623519
pt_03285,25.385508,71.872099
pt_03286,25.385508,72.120678
pt_03287,25.385508,72.369258
pt_03288,25.385508,72.617838
pt_03289,25.385508,72.866418
pt_03290,25.385508,73.114997
pt_03291,25.385508,73.363577
pt_03292,25.385508,73.612157
pt_03293,25.385508,73.860737
pt_03294,25.385508,74.109316
pt_03295,25.385508,74.357896
pt_03296,25.385508,74.606476
pt_03297,25.385508,74.855055
pt_03298,25.385508,75.103635
pt_03299,25.385508,75.352215
pt_03300,25.385508,75.600795
pt_03301,25.385508,75.849374
pt_03302,25.385508,76.097954
pt_03303,25.385508,76.346534
pt_03304,25.385508,76.595113
pt_03305,25.385508,76.843693
pt_03306,25.385508,77.092273
pt_03307,25.385508,77.340853
pt_03308,25.385508,77.589432
pt_03309,25.385508,77.838012
pt_03310,25.385508,78.086592
pt_03311,25.385508,78.335171
pt_03312,25.385508,78.583751
pt_03313,25.385508,78.832331
pt_03314,25.385508,79.080911
pt_03315,25.385508,79.32949
pt_03316,25.385508,79.57807
pt_03317,25.385508,79.82665
pt_03318,25.385508,80.075229
pt_03319,25.385508,80.323809
pt_03320,25.385508,80.572389
pt_03321,25.385508,80.820969
pt_03322,25.385508,81.069548
pt_03323,25.385508,81.318128
pt_03324,25.385508,81.566708
pt_03325,25.385508,81.815287
pt_03326,25.385508,82.063867
pt_03327,25.385508,82.312447
pt_03328,25.385508,82.561027
pt_03329,25.385508,82.809606
pt_03330,25.385508,83.058186
pt_03331,25.385508,83.306766
pt_03332,25.385508,83.555345
pt_03333,25.385508,83.803925
pt_03334,25.385508,84.052505
pt_03335,25.385508,84.301085
pt_03336,25.385508,84.549664
pt_03337,25.385508,84.798244
pt_03338,25.385508,85.046824
pt_03339,25.385508,85.295404
pt_03340,25.385508,85.543983
pt_03341,25.385508,85.792563
pt_03342,25.385508,86.041143
pt_03343,25.385508,86.289722
pt_03344,25.385508,86.538302
pt_03345,25.385508,86.786882
pt_03346,25.385508,87.035462
pt_03347,25.385508,87.284041
pt_03348,25.385508,87.532621
pt_03349,25.385508,87.781201
pt_03350,25.385508,88.02978
pt_03351,25.385508,88.27836
pt_03352,25.385508,88.52694
pt_03353,25.385508,88.77552
pt_03354,25.385508,90.018418
pt_03355,25.385508,90.266998
pt_03356,25.385508,90.515578
pt_03357,25.385508,90.764157
pt_03358,25.385508,91.012737
pt_03359,25.385508,91.261317
pt_03360,25.385508,91.509896
pt_03361,25.385508,91.758476
pt_03362,25.385508,92.007056
pt_03363,25.385508,92.255636
pt_03364,25.385508,92.504215
pt_03365,25.385508,92.752795
pt_03366,25.385508,93.001375
pt_03367,25.385508,93.249954
pt_03368,25.385508,93.498534
pt_03369,25.385508,93.747114
pt_03370,25.385508,93.995694
pt_03371,25.385508,94.244273
pt_03372,25.385508,94.492853
pt_03373,25.610086,70.882896
pt_03374,25.610086,71.131941
pt_03375,25.610086,71.380986
pt_03376,25.610086,71.630031
pt_03377,25.610086,71.879076
pt_03378,25.610086,72.12812
pt_03379,25.610086,72.377165
pt_03380,25.610086,72.62621
pt_03381,25.610086,72.875255
pt_03382,25.610086,73.1243
pt_03383,25.610086,73.373345
pt_03384,25.610086,73.62239
pt_03385,25.610086,73.871434
pt_03386,25.610086,74.120479
pt_03387,25.610086,74.369524
pt_03388,25.610086,74.618569
pt_03389,25.610086,74.867614
pt_03390,25.610086,75.116659
pt_03391,25.610086,75.365703
pt_03392,25.610086,75.614748
pt_03393,25.610086,75.863793
pt_03394,25.610086,76.112838
pt_03395,25.610086,76.361883
pt_03396,25.610086,76.610928
pt_03397,25.610086,76.859972
pt_03398,25.610086,77.109017
pt_03399,25.610086,77.358062
pt_03400,25.610086,77.607107
pt_03401,25.610086,77.856152
pt_03402,25.610086,78.105197
pt_03403,25.610086,78.354242
pt_03404,25.610086,78.603286
pt_03405,25.610086,78.852331
pt_03406,25.610086,79.101376
pt_03407,25.610086,79.350421
pt_03408,25.610086,79.599466
pt_03409,25.610086,79.848511
pt_03410,25.610086,80.097555
pt_03411,25.610086,80.3466
pt_03412,25.610086,80.595645
pt_03413,25.610086,80.84469
pt_03414,25.610086,81.093735
pt_03415,25.610086,81.34278
pt_03416,25.610086,81.591824
pt_03417,25.610086,81.840869
pt_03418,25.610086,82.089914
pt_03419,25.610086,82.338959
pt_03420,25.610086,82.588004
pt_03421,25.610086,82.837049
pt_03422,25.610086,83.086094
pt_03423,25.610086,83.335138
pt_03424,25.610086,83.584183
pt_03425,25.610086,83.833228
pt_03426,25.610086,84.082273
pt_03427,25.610086,84.331318
pt_03428,25.610086,84.580363
pt_03429,25.610086,84.829407
pt_03430,25.610086,85.078452
pt_03431,25.610086,85.327497
pt_03432,25.610086,85.576542
pt_03433,25.610086,85.825587
pt_03434,25.610086,86.074632
pt_03435,25.610086,86.323676
pt_03436,25.610086,86.572721
pt_03437,25.610086,86.821766
pt_03438,25.610086,87.070811
pt_03439,25.610086,87.319856
pt_03440,25.610086,87.568901
pt_03441,25.610086,87.817946
pt_03442,25.610086,88.06699
pt_03443,25.610086,88.316035
pt_03444,25.610086,90.059349
pt_03445,25.610086,90.308394
pt_03446,25.610086,90.557439
pt_03447,25.610086,90.806484
pt_03448,25.610086,91.055528
pt_03449,25.610086,91.304573
pt_03450,25.610086,91.553618
pt_03451,25.610086,91.802663
pt_03452,25.610086,92.051708
pt_03453,25.610086,92.300753
pt_03454,25.610086,92.549798
pt_03455,25.610086,92.798842
pt_03456,25.610086,93.047887
pt_03457,25.610086,93.296932
pt_03458,25.610086,93.545977
pt_03459,25.610086,93.795022
pt_03460,25.610086,94.044067
pt_03461,25.610086,94.293111
pt_03462,25.610086,94.542156
pt_03463,25.610086,94.791201
pt_03464,25.834663,70.389043
pt_03465,25.834663,70.638559
pt_03466,25.834663,70.888074
pt_03467,25.834663,71.13759
pt_03468,25.834663,71.387105
pt_03469,25.834663,71.636621
pt_03470,25.834663,71.886136
pt_03471,25.834663,72.135652
pt_03472,25.834663,72.385167
pt_03473,25.834663,72.634683
pt_03474,25.834663,72.884198
pt_03475,25.834663,73.133714
pt_03476,25.834663,73.38323
pt_03477,25.834663,73.632745
pt_03478,25.834663,73.882261
pt_03479,25.834663,74.131776
pt_03480,25.834663,74.381292
pt_03481,25.834663,74.630807
pt_03482,25.834663,74.880323
pt_03483,25.834663,75.129838
pt_03484,25.834663,75.379354
pt_03485,25.834663,75.62887
pt_03486,25.834663,75.878385
pt_03487,25.834663,76.127901
pt_03488,25.834663,76.377416
pt_03489,25.834663,76.626932
pt_03490,25.834663,76.876447
pt_03491,25.834663,77.125963
pt_03492,25.834663,77.375478
pt_03493,25.834663,77.624994
pt_03494,25.834663,77.87451
