city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI
Pungro,25.8138385,94.8457861,23.17,Good,26.6,Good,342.15,Very Poor,15.04,Good,1.6,Good,18.83,Good,2
Chizami,25.5991689,94.3921119,16.69,Good,22.18,Good,259.17,Poor,11.74,Good,1.98,Good,19.72,Good,2
Pfutsero Town,25.5729498,94.2994737,16.69,Good,22.18,Good,259.17,Poor,11.74,Good,1.98,Good,19.72,Good,2
Mishilimi,25.8870254,94.2629528,20.06,Good,26.01,Good,285.75,Poor,14.0,Good,2.06,Good,19.23,Good,2
Rahika,26.3811005,86.0192075,253.65,Poor,286.63,Poor,1552.24,Severe,33.06,Good,8.64,Good,64.25,Satisfactory,5
Khawbung,23.1717094,93.2201314,24.76,Good,29.42,Good,208.79,Poor,4.89,Good,1.31,Good,38.9,Good,2
Hnahthial,22.9665679,92.9285377,42.96,Good,49.67,Good,307.35,Very Poor,6.9,Good,2.61,Good,71.99,Satisfactory,3
Gandhighat Jetty,12.3075268,92.790336,13.44,Good,16.93,Good,172.57,Moderate,0.21,Good,0.26,Good,81.56,Satisfactory,2
Thirupparankundram,9.8807772,78.0499917,35.88,Good,46.92,Good,370.08,Very Poor,21.33,Good,6.77,Good,58.78,Satisfactory,3
Bolani,22.1131283,85.3364432,380.83,Very Poor,398.86,Very Poor,775.74,Severe,7.87,Good,6.68,Good,69.71,Satisfactory,5
Jhumpura,21.8240544,85.5713725,367.44,Very Poor,386.98,Very Poor,854.91,Severe,11.69,Good,14.97,Good,96.57,Satisfactory,5
Jharigan,19.717707,82.3722696,155.1,Moderate,163.19,Moderate,435.75,Severe,8.86,Good,1.54,Good,64.46,Satisfactory,5
Bethuadahari,23.6108093,88.3843338,431.82,Severe,474.95,Severe,1707.0,Severe,33.49,Good,50.06,Satisfactory,146.41,Moderate,5
Wakka,26.791585,95.4479933,13.17,Good,15.29,Good,185.15,Moderate,4.66,Good,0.94,Good,37.18,Good,2
Lawnu,27.0943515,95.3658729,21.67,Good,25.73,Good,253.23,Poor,8.48,Good,1.31,Good,27.48,Good,2
Kalaiyarkovil,9.8440746,78.6379909,25.59,Good,31.69,Good,195.59,Moderate,6.03,Good,5.07,Good,91.05,Satisfactory,3
Gondpipri,19.7174815,79.6866721,191.02,Moderate,206.97,Poor,640.27,Severe,15.15,Good,15.05,Good,103.56,Moderate,5
Sodam,13.5477693,78.9071721,29.76,Good,38.2,Good,318.92,Very Poor,14.01,Good,3.16,Good,75.37,Satisfactory,3
Bagaha,27.0979483,84.0893554,277.67,Poor,309.08,Very Poor,1494.5,Severe,30.63,Good,8.47,Good,61.6,Satisfactory,5
Mainatanr,27.0971937,84.6469384,259.46,Poor,291.63,Poor,1443.52,Severe,28.98,Good,8.08,Good,57.8,Satisfactory,5
Sikta,27.0255847,84.6821451,259.46,Poor,291.63,Poor,1443.52,Severe,28.98,Good,8.08,Good,57.8,Satisfactory,5
Banjaria,26.6656002,84.9069786,252.07,Poor,281.48,Poor,1397.24,Severe,28.41,Good,8.21,Good,66.86,Satisfactory,5
Patahi,26.5714866,85.1507377,246.9,Poor,276.49,Poor,1417.53,Severe,33.24,Good,8.9,Good,64.93,Satisfactory,5
Ghorasahan,26.8252772,85.1327348,254.78,Poor,285.57,Poor,1431.35,Severe,29.3,Good,8.13,Good,62.23,Satisfactory,5
Chikkaballapura,13.4358702,77.7312434,32.01,Good,38.38,Good,362.19,Very Poor,16.71,Good,4.17,Good,89.5,Satisfactory,3
Hasanpura,26.0767904,84.36028,226.11,Poor,249.1,Poor,1102.31,Severe,19.0,Good,7.65,Good,95.06,Satisfactory,5
Marhaura,25.9662632,84.8562955,226.17,Poor,249.56,Poor,1087.86,Severe,17.67,Good,8.6,Good,87.88,Satisfactory,5
Taraiya,26.0726658,84.8845124,232.22,Poor,257.42,Poor,1212.49,Severe,23.43,Good,8.72,Good,80.39,Satisfactory,5
Maker,25.9587971,85.0308216,236.35,Poor,261.43,Poor,1163.4,Severe,20.38,Good,8.27,Good,79.93,Satisfactory,5
Mahnar,25.6069915,85.4840612,249.46,Poor,274.17,Poor,1153.15,Severe,14.23,Good,6.8,Good,79.48,Satisfactory,5
Desri,25.6690021,85.4073822,249.46,Poor,274.17,Poor,1153.15,Severe,14.23,Good,6.8,Good,79.48,Satisfactory,5
Sampatchak,25.5400698,85.1767981,224.46,Poor,245.46,Poor,934.63,Severe,12.3,Good,7.55,Good,88.48,Satisfactory,5
Paliganj,25.326397,84.8021793,206.72,Poor,225.55,Poor,804.78,Severe,14.42,Good,9.37,Good,84.15,Satisfactory,5
Khusrupur,25.4832224,85.3852701,235.49,Poor,257.3,Poor,985.05,Severe,11.41,Good,6.17,Good,87.24,Satisfactory,5
Behea,25.5626909,84.4528913,198.85,Moderate,217.52,Poor,781.0,Severe,13.99,Good,10.98,Good,94.48,Satisfactory,5
Kesath,25.421038,84.2413187,195.31,Moderate,213.25,Poor,729.45,Severe,13.88,Good,11.62,Good,97.94,Satisfactory,5
Kochas,25.2332251,83.9219641,165.99,Moderate,181.75,Moderate,628.71,Severe,16.43,Good,15.19,Good,84.84,Satisfactory,5
Suryapura,25.2579706,84.2250967,184.13,Moderate,202.25,Poor,681.75,Severe,18.44,Good,16.57,Good,81.35,Satisfactory,5
Kurtha,25.1197197,84.8114919,200.01,Poor,217.48,Poor,726.35,Severe,15.63,Good,9.81,Good,78.65,Satisfactory,5
Dumariā,24.4398226,84.3971618,156.24,Moderate,169.88,Moderate,516.73,Severe,38.5,Good,29.61,Good,48.95,Good,5
Imamganj,24.4545918,84.5855427,159.07,Moderate,172.35,Moderate,508.9,Severe,27.46,Good,22.48,Good,56.48,Satisfactory,5
Nagarnausa,25.3962968,85.3439641,225.03,Poor,243.94,Poor,853.91,Severe,8.72,Good,5.29,Good,96.31,Satisfactory,5
Karai Parsurai,25.3792764,85.2731323,225.03,Poor,243.94,Poor,853.91,Severe,8.72,Good,5.29,Good,96.31,Satisfactory,5
Nardiganj,24.9382517,85.4300201,204.65,Poor,219.87,Poor,739.73,Severe,9.43,Good,5.01,Good,93.69,Satisfactory,5
Akbarpur,24.7516251,85.5518675,194.43,Moderate,208.99,Poor,713.22,Severe,10.61,Good,5.91,Good,88.89,Satisfactory,5
Kawakol,24.8438004,85.8847189,205.42,Poor,220.61,Poor,834.25,Severe,13.03,Good,4.65,Good,84.71,Satisfactory,5
Pakribarawan,24.9541568,85.7382059,205.03,Poor,220.24,Poor,787.18,Severe,11.23,Good,4.83,Good,89.18,Satisfactory,5
Gidhaur,24.8573327,86.3005042,225.65,Poor,243.48,Poor,962.81,Severe,14.91,Good,4.9,Good,81.72,Satisfactory,5
Birpur,25.5187612,86.0839319,239.13,Poor,260.01,Poor,1086.76,Severe,13.6,Good,4.89,Good,83.34,Satisfactory,5
Dalsinghsarai,25.6682672,85.8370292,256.47,Poor,281.21,Poor,1223.69,Severe,14.43,Good,6.27,Good,82.41,Satisfactory,5
Patori,25.637464,85.5818546,249.46,Poor,274.17,Poor,1153.15,Severe,14.23,Good,6.8,Good,79.48,Satisfactory,5
Jhanjharpur,26.2678839,86.2789821,249.62,Poor,282.1,Poor,1545.58,Severe,33.37,Good,8.05,Good,62.72,Satisfactory,5
Kharagpur,25.1223619,86.5521598,230.5,Poor,248.75,Poor,1034.46,Severe,13.55,Good,4.04,Good,80.1,Satisfactory,5
Narayanpur,25.3996696,86.8617725,227.44,Poor,248.12,Poor,1132.27,Severe,20.52,Good,5.51,Good,82.36,Satisfactory,5
Thara Uparla,32.4448508,75.7571012,91.45,Satisfactory,120.26,Moderate,1053.52,Severe,28.69,Good,8.49,Good,79.15,Satisfactory,5
Sabour,25.2429686,87.0470381,225.58,Poor,247.24,Poor,1172.77,Severe,24.1,Good,6.25,Good,82.76,Satisfactory,5
Bihariganj,25.7321016,86.9877291,224.51,Poor,243.63,Poor,1070.74,Severe,17.33,Good,4.53,Good,92.05,Satisfactory,5
Azamnagar,25.5473396,87.8283763,226.14,Poor,247.72,Poor,1099.57,Severe,22.18,Good,6.98,Good,97.89,Satisfactory,5
Barsoi,25.6200714,87.9255152,227.28,Poor,247.93,Poor,1066.55,Severe,21.23,Good,6.73,Good,104.16,Moderate,5
Kamakhyaguri,26.471495,89.7287965,220.26,Poor,240.71,Poor,1052.52,Severe,16.54,Good,3.15,Good,80.36,Satisfactory,5
Ilaiyankudi,9.6268674,78.6222678,24.04,Good,30.03,Good,186.9,Moderate,5.35,Good,4.34,Good,91.86,Satisfactory,2
Chilakaluripet,16.0949502,80.1658779,116.99,Moderate,125.73,Moderate,435.1,Severe,4.36,Good,3.02,Good,114.51,Moderate,5
Samudrapur,20.639933,78.9640403,107.78,Moderate,114.96,Moderate,428.08,Severe,8.81,Good,9.8,Good,102.4,Moderate,5
માંડવી,22.8314482,69.35081,138.71,Moderate,231.45,Poor,450.63,Severe,1.41,Good,4.76,Good,129.83,Moderate,5
Kuhi,21.0140191,79.3662751,132.15,Moderate,141.23,Moderate,534.54,Severe,17.24,Good,14.68,Good,96.65,Satisfactory,5
Jagatpur,20.496974,85.9197807,258.92,Poor,272.67,Poor,709.65,Severe,3.59,Good,10.9,Good,167.94,Moderate,5
Mohadi,21.3082669,79.6745467,144.15,Moderate,153.23,Moderate,559.92,Severe,15.09,Good,12.28,Good,90.27,Satisfactory,5
Korchi,20.7119042,80.4714846,208.69,Poor,218.46,Poor,637.97,Severe,11.16,Good,12.45,Good,90.24,Satisfactory,5
Pombhurna,19.8768402,79.633863,184.6,Moderate,198.65,Moderate,614.1,Severe,15.24,Good,16.61,Good,107.95,Moderate,5
Korpana,19.7405915,78.9893603,141.9,Moderate,154.19,Moderate,506.35,Severe,11.69,Good,12.54,Good,99.91,Satisfactory,5
Nagbhid,20.5841998,79.6820032,169.1,Moderate,179.62,Moderate,581.89,Severe,16.29,Good,18.22,Good,108.07,Moderate,5
Manora,20.2194355,77.5562238,62.36,Satisfactory,68.14,Satisfactory,317.5,Very Poor,8.1,Good,7.99,Good,90.13,Satisfactory,4
Sengaon,19.793942,76.8902421,64.46,Satisfactory,70.78,Satisfactory,323.48,Very Poor,9.66,Good,7.36,Good,81.08,Satisfactory,4
Ghansawangi,19.5204182,75.988183,53.23,Satisfactory,57.57,Satisfactory,263.16,Poor,4.7,Good,4.85,Good,88.81,Satisfactory,4
Soegaon,20.5940023,75.6179523,51.09,Satisfactory,58.09,Satisfactory,325.65,Very Poor,9.77,Good,5.33,Good,68.56,Satisfactory,4
Shirur Kasar,19.0666202,75.4270005,47.31,Good,52.42,Satisfactory,296.1,Poor,8.67,Good,4.22,Good,70.76,Satisfactory,3
Vidisha,23.5208128,77.8063184,54.45,Satisfactory,58.53,Satisfactory,277.2,Poor,4.01,Good,3.34,Good,69.47,Satisfactory,4
Sonamura,23.4757939,91.2653482,93.21,Satisfactory,105.81,Moderate,477.63,Severe,3.42,Good,1.57,Good,84.44,Satisfactory,5
Wai,17.9519941,73.8912964,148.3,Moderate,156.66,Moderate,449.11,Severe,3.27,Good,5.23,Good,172.6,Moderate,5
Patan,17.376443,73.9003086,137.1,Moderate,144.99,Moderate,403.09,Severe,2.6,Good,4.28,Good,167.79,Moderate,5
Mandangad,17.9887643,73.2583058,135.3,Moderate,142.23,Moderate,383.79,Very Poor,1.1,Good,4.77,Good,178.04,Moderate,5
Kandi,23.957862,88.0422449,462.07,Severe,502.87,Severe,1722.51,Severe,33.7,Good,62.75,Satisfactory,158.61,Moderate,5
Mallarpur,24.0772645,87.7224826,463.37,Severe,500.2,Severe,1843.05,Severe,46.03,Good,73.51,Satisfactory,119.05,Moderate,5
Margram,24.1494361,87.8438902,456.85,Severe,495.39,Severe,1813.38,Severe,43.38,Good,65.84,Satisfactory,125.06,Moderate,5
Sarenga,22.76249,87.0209455,321.94,Very Poor,342.92,Very Poor,898.45,Severe,9.79,Good,12.45,Good,74.07,Satisfactory,5
Pandalgudi,9.3920107,78.1044969,38.62,Good,51.8,Satisfactory,374.48,Very Poor,20.43,Good,7.53,Good,67.99,Satisfactory,3
Daringbadi,19.9081515,84.1242981,226.04,Poor,239.58,Poor,737.91,Severe,15.19,Good,6.17,Good,80.56,Satisfactory,5
Jhadol,24.4167513,73.4801459,90.41,Satisfactory,108.77,Moderate,621.35,Severe,29.12,Good,7.42,Good,60.21,Satisfactory,5
Piploda,23.6077519,74.9417138,38.4,Good,45.11,Good,299.15,Poor,6.51,Good,2.79,Good,64.3,Satisfactory,3
Bajna,23.3129861,74.6346545,43.19,Good,49.6,Good,333.5,Very Poor,9.17,Good,2.17,Good,62.97,Satisfactory,3
Rawti,23.2262622,74.8412061,46.76,Good,53.31,Satisfactory,335.02,Very Poor,8.61,Good,2.06,Good,67.45,Satisfactory,3
Ranapur,22.6475713,74.5205212,60.56,Satisfactory,66.34,Satisfactory,327.92,Very Poor,8.13,Good,2.3,Good,69.16,Satisfactory,4
Pati,21.9405178,74.7475433,41.91,Good,46.9,Good,260.76,Poor,5.95,Good,4.81,Good,79.48,Satisfactory,3
Nafra,27.3716595,92.5450945,52.82,Satisfactory,66.83,Satisfactory,592.99,Severe,20.55,Good,4.49,Good,50.13,Satisfactory,4
Goharganj,23.0264227,77.6746702,43.86,Good,46.57,Good,239.25,Poor,3.62,Good,3.91,Good,77.25,Satisfactory,3
Sepau,26.8162578,77.748506,150.99,Moderate,168.51,Moderate,589.08,Severe,14.59,Good,4.16,Good,92.43,Satisfactory,5
Baseri,26.7478907,77.5413537,158.13,Moderate,175.18,Moderate,593.71,Severe,14.76,Good,6.62,Good,92.45,Satisfactory,5
Jamwa Ramgarh,27.0228991,76.0100376,124.08,Moderate,175.32,Moderate,512.82,Severe,16.02,Good,4.43,Good,87.34,Satisfactory,5
Hurda Seja,25.9027189,74.6873975,69.67,Satisfactory,98.96,Satisfactory,337.29,Very Poor,11.13,Good,3.83,Good,86.09,Satisfactory,4
Riyan Badi,26.5399894,74.2391038,100.43,Moderate,162.24,Moderate,388.3,Very Poor,10.89,Good,3.87,Good,95.73,Satisfactory,5
Balesar,26.3935996,72.4934578,194.67,Moderate,294.54,Poor,673.07,Severe,11.0,Good,4.28,Good,101.99,Moderate,5
Dhod,27.4944345,74.9866247,116.02,Moderate,166.88,Moderate,462.12,Severe,7.67,Good,5.85,Good,102.05,Moderate,5
Peeplu,26.2983205,75.7133853,106.59,Moderate,140.58,Moderate,381.78,Very Poor,10.75,Good,4.89,Good,96.36,Satisfactory,5
Shahbad,30.1661671,76.8678617,166.01,Moderate,195.67,Moderate,889.2,Severe,13.11,Good,9.3,Good,116.37,Moderate,5
Bhopalsagar,24.8570795,74.2088163,62.27,Satisfactory,73.38,Satisfactory,386.92,Very Poor,13.34,Good,3.58,Good,65.58,Satisfactory,4
Unjha,23.8042717,72.3912763,85.52,Satisfactory,108.71,Moderate,404.02,Severe,12.77,Good,7.37,Good,87.33,Satisfactory,5
Matenhail,28.5778891,76.4681053,171.14,Moderate,219.46,Poor,751.76,Severe,17.12,Good,5.7,Good,91.71,Satisfactory,5
Israna,29.2781827,76.8508243,172.42,Moderate,207.47,Poor,775.78,Severe,14.22,Good,6.61,Good,100.33,Moderate,5
Barara,30.2142228,77.0383644,160.36,Moderate,186.33,Moderate,926.37,Severe,14.02,Good,9.09,Good,107.63,Moderate,5
Vaso,22.6609576,72.7553379,88.97,Satisfactory,100.52,Moderate,449.96,Severe,9.25,Good,5.98,Good,110.87,Moderate,5
Chuda,22.4815114,71.6881728,50.33,Satisfactory,56.84,Satisfactory,297.66,Poor,7.13,Good,4.48,Good,94.3,Satisfactory,4
Daloda,23.9516654,75.1031828,29.79,Good,35.56,Good,257.92,Poor,4.66,Good,2.9,Good,62.69,Satisfactory,3
Shamgarh,24.1877674,75.6380582,35.52,Good,41.93,Good,318.51,Very Poor,10.63,Good,2.82,Good,48.77,Good,3
Bamori,24.8526208,77.1391296,66.3,Satisfactory,73.92,Satisfactory,324.14,Very Poor,10.62,Good,9.73,Good,56.42,Satisfactory,4
Shadhora,24.6235337,77.5940322,51.36,Satisfactory,59.0,Satisfactory,297.88,Poor,7.77,Good,7.66,Good,54.9,Satisfactory,4
Misrikh,27.4326561,80.5315179,268.08,Poor,286.81,Poor,1026.64,Severe,12.1,Good,3.89,Good,75.55,Satisfactory,5
Patiyali,27.6900264,78.9978361,203.04,Poor,227.93,Poor,977.3,Severe,18.54,Good,5.95,Good,63.87,Satisfactory,5
Bilsi,28.1277056,78.9092159,220.82,Poor,249.38,Poor,1173.47,Severe,24.59,Good,7.88,Good,55.55,Satisfactory,5
Meerganj,28.5399127,79.2077565,273.24,Poor,297.01,Poor,1306.5,Severe,19.95,Good,8.9,Good,91.9,Satisfactory,5
Nirmali,26.3070921,86.5738696,245.6,Poor,277.56,Poor,1538.91,Severe,33.68,Good,7.45,Good,61.19,Satisfactory,5
Chhota Chhindwara,23.0421412,79.4846248,45.92,Good,50.07,Satisfactory,274.11,Poor,3.65,Good,1.88,Good,73.24,Satisfactory,3
Patharia,23.9003164,79.1952467,73.55,Satisfactory,80.6,Satisfactory,391.47,Very Poor,9.03,Good,3.48,Good,65.82,Satisfactory,4
Patera,23.9958389,79.6859407,76.24,Satisfactory,83.25,Satisfactory,386.51,Very Poor,6.18,Good,2.33,Good,66.33,Satisfactory,5
Bada Malhera,24.5626881,79.3071806,57.64,Satisfactory,64.01,Satisfactory,300.14,Very Poor,4.13,Good,2.23,Good,58.21,Satisfactory,4
Baldeogarh,24.7557658,79.070009,63.94,Satisfactory,70.28,Satisfactory,325.13,Very Poor,6.35,Good,2.54,Good,57.19,Satisfactory,4
Palera,25.0205177,79.2279267,79.14,Satisfactory,86.13,Satisfactory,377.41,Very Poor,8.98,Good,4.18,Good,68.35,Satisfactory,5
Khargapur,24.8221458,79.1445207,68.69,Satisfactory,75.38,Satisfactory,349.44,Very Poor,8.03,Good,3.14,Good,59.58,Satisfactory,4
Gunnor,24.4601975,80.2490115,100.06,Moderate,110.02,Moderate,497.86,Severe,10.19,Good,3.32,Good,57.91,Satisfactory,5
Mohan Badodiya,23.6048518,76.3360118,43.93,Good,51.75,Satisfactory,408.81,Severe,15.56,Good,3.91,Good,43.99,Good,3
Kesli,23.4185573,78.8061547,64.43,Satisfactory,69.77,Satisfactory,332.96,Very Poor,5.87,Good,2.55,Good,62.78,Satisfactory,4
Devendranagar,24.6159845,80.3785728,102.02,Moderate,111.07,Moderate,477.06,Severe,9.26,Good,2.9,Good,61.54,Satisfactory,5
Lalbarra,21.9435431,80.0508928,114.41,Moderate,124.37,Moderate,584.87,Severe,15.54,Good,6.65,Good,69.27,Satisfactory,5
Khalwa,21.8034559,76.7437506,40.06,Good,44.62,Good,290.98,Poor,10.24,Good,5.45,Good,68.97,Satisfactory,3
Rehatgarh,22.2462997,77.2283034,43.49,Good,48.28,Good,308.95,Very Poor,10.6,Good,6.92,Good,78.69,Satisfactory,3
Ichhawar,23.0272718,77.0196962,49.51,Good,52.67,Satisfactory,269.55,Poor,4.73,Good,2.18,Good,72.81,Satisfactory,3
Gurh,24.5017446,81.5005517,103.81,Moderate,112.81,Moderate,511.56,Severe,11.66,Good,5.89,Good,84.72,Satisfactory,5
Rampur Baghelan,24.5043903,81.0564422,105.51,Moderate,115.71,Moderate,535.55,Severe,9.49,Good,3.0,Good,71.94,Satisfactory,5
Naigaon,18.8491322,77.5310969,90.01,Satisfactory,96.26,Satisfactory,384.59,Very Poor,14.22,Good,11.17,Good,95.02,Satisfactory,5
Lalganj,25.8024606,82.9987693,185.51,Moderate,202.12,Poor,852.78,Severe,10.49,Good,4.51,Good,88.71,Satisfactory,5
Kot Ise Khan,30.9430954,75.13724,109.17,Moderate,139.09,Moderate,917.53,Severe,15.39,Good,4.05,Good,86.52,Satisfactory,5
Usoor,18.4856635,80.750091,173.99,Moderate,185.14,Moderate,570.05,Severe,14.01,Good,7.38,Good,90.58,Satisfactory,5
Shankargarh,23.3017829,83.6026954,193.83,Moderate,207.59,Poor,579.15,Severe,21.14,Good,21.03,Good,77.05,Satisfactory,5
Orcha,19.3640693,81.1809396,154.97,Moderate,161.49,Moderate,380.89,Very Poor,4.49,Good,2.32,Good,68.73,Satisfactory,5
Irinjalakuda,10.3454442,76.215806,79.97,Satisfactory,87.64,Satisfactory,259.48,Poor,0.81,Good,2.95,Good,138.26,Moderate,5
Attur,10.2877695,77.8520822,48.62,Good,59.73,Satisfactory,352.17,Very Poor,14.73,Good,5.54,Good,76.2,Satisfactory,3
Karambakudi,10.4587359,79.1377187,27.2,Good,34.2,Good,204.39,Poor,5.91,Good,4.79,Good,89.8,Satisfactory,3
Peravurani,10.28721,79.2008579,23.6,Good,30.64,Good,180.94,Moderate,3.44,Good,3.34,Good,92.63,Satisfactory,2
Kalimela,18.0729813,81.7491174,174.79,Moderate,187.21,Moderate,531.18,Severe,9.52,Good,6.23,Good,96.6,Satisfactory,5
Bellaguntha,19.881396,84.6379062,226.34,Poor,238.29,Poor,667.92,Severe,6.53,Good,4.06,Good,114.98,Moderate,5
Gada Sarai,22.8225936,81.3291052,93.18,Satisfactory,100.12,Moderate,410.02,Severe,9.4,Good,5.56,Good,74.07,Satisfactory,5
Burla,21.5020693,83.8788557,294.92,Poor,312.51,Very Poor,703.01,Severe,7.94,Good,15.19,Good,125.69,Moderate,5
Basudebpur,21.1245769,86.7389917,269.41,Poor,289.53,Poor,894.49,Severe,13.13,Good,12.74,Good,127.55,Moderate,5
Canning,22.310373,88.6578971,249.42,Poor,265.33,Poor,765.19,Severe,4.08,Good,26.37,Good,195.76,Moderate,5
Rajpur Sonarpur,22.4408748,88.4246368,313.24,Very Poor,333.51,Very Poor,958.07,Severe,6.38,Good,28.73,Good,192.3,Moderate,5
Deganga,22.6869441,88.6542821,333.45,Very Poor,358.87,Very Poor,1099.06,Severe,9.18,Good,28.2,Good,176.87,Moderate,5
Domjur,22.6362732,88.2198286,396.57,Very Poor,420.92,Severe,1174.95,Severe,8.51,Good,32.59,Good,199.2,Moderate,5
Guma,22.8086638,88.6025047,356.99,Very Poor,395.43,Very Poor,1406.42,Severe,22.84,Good,30.93,Good,147.26,Moderate,5
Hugli-Chuchura,22.8992251,88.3921337,391.78,Very Poor,422.6,Severe,1343.8,Severe,16.36,Good,31.05,Good,168.44,Moderate,5
Bagda,23.2119457,88.8886857,414.98,Severe,489.84,Severe,2192.7,Severe,59.27,Satisfactory,40.62,Good,78.47,Satisfactory,5
Dhubalia,23.4828103,88.4477949,418.25,Severe,475.78,Severe,1963.18,Severe,47.37,Good,46.74,Good,109.87,Moderate,5
Mekhliganj,26.3451783,88.9078861,260.62,Poor,284.57,Poor,1137.13,Severe,14.54,Good,7.59,Good,109.7,Moderate,5
North Paravur,10.1484083,76.2249185,84.66,Satisfactory,92.66,Satisfactory,269.37,Poor,0.78,Good,2.96,Good,137.54,Moderate,5
Chapar,26.2717515,90.4422855,143.78,Moderate,161.19,Moderate,792.78,Severe,14.25,Good,1.82,Good,60.85,Satisfactory,5
Sarupathar,26.1958971,93.8635826,25.61,Good,31.48,Good,272.2,Poor,8.86,Good,1.5,Good,19.42,Good,3
Baikhora,23.2676452,91.5734911,86.96,Satisfactory,96.52,Satisfactory,415.01,Severe,2.1,Good,2.26,Good,102.66,Moderate,5
Bagafa,23.3086803,91.5652728,86.96,Satisfactory,96.52,Satisfactory,415.01,Severe,2.1,Good,2.26,Good,102.66,Moderate,5
Mawkyrwat,25.3670039,91.461997,133.96,Moderate,153.32,Moderate,837.24,Severe,20.93,Good,3.64,Good,68.31,Satisfactory,5
Tikrikilla,25.951292,90.2133965,180.76,Moderate,199.82,Moderate,827.8,Severe,13.91,Good,2.45,Good,72.38,Satisfactory,5
Manchal,27.984497,96.6391171,21.4,Good,22.71,Good,201.48,Poor,1.24,Good,0.22,Good,17.66,Good,2
Sangram,27.8115031,93.5323405,34.03,Good,42.05,Good,340.93,Very Poor,10.54,Good,2.01,Good,24.34,Good,3
Thembang,27.3419989,92.3872518,51.52,Satisfactory,65.34,Satisfactory,569.3,Severe,18.24,Good,4.27,Good,48.33,Good,4
Billawar,32.6148156,75.6032967,89.4,Satisfactory,118.26,Moderate,1041.83,Severe,27.13,Good,8.88,Good,79.31,Satisfactory,5
Thathri,33.1455645,75.7943451,77.23,Satisfactory,104.01,Moderate,959.21,Severe,24.79,Good,7.78,Good,77.63,Satisfactory,5
Pattan,34.1603622,74.5559907,44.74,Good,64.56,Satisfactory,808.99,Severe,18.19,Good,5.3,Good,106.12,Moderate,3
Sunderbani,33.0499685,74.4877338,65.1,Satisfactory,92.86,Satisfactory,903.63,Severe,20.09,Good,3.57,Good,86.61,Satisfactory,4
Andrott,10.8159395,73.6770629,83.4,Satisfactory,93.68,Satisfactory,287.56,Poor,0.56,Good,2.33,Good,129.84,Moderate,5
Basni,27.1711814,73.6450267,128.48,Moderate,190.37,Moderate,559.22,Severe,17.34,Good,4.27,Good,83.44,Satisfactory,5
Chechat,24.764992,75.8871173,45.22,Good,53.38,Satisfactory,323.09,Very Poor,10.23,Good,3.93,Good,46.35,Good,3
Govindgarh,27.2477622,75.6513941,111.89,Moderate,163.16,Moderate,485.08,Severe,14.58,Good,4.14,Good,88.45,Satisfactory,5
Khejroli,27.3326875,75.6970668,111.89,Moderate,163.16,Moderate,485.08,Severe,14.58,Good,4.14,Good,88.45,Satisfactory,5
Badhal,27.2559362,75.4382121,110.05,Moderate,161.22,Moderate,466.35,Severe,12.34,Good,4.71,Good,92.05,Satisfactory,5
Naugawan,27.6551364,76.8866157,149.87,Moderate,196.1,Moderate,713.27,Severe,23.26,Good,4.25,Good,64.71,Satisfactory,5
Baroda Meo,27.48466,76.8690526,153.64,Moderate,201.32,Poor,682.74,Severe,22.15,Good,4.0,Good,69.11,Satisfactory,5
Ajeetgarh,27.4195097,75.822401,120.33,Moderate,175.13,Moderate,515.72,Severe,12.95,Good,4.14,Good,95.18,Satisfactory,5
Islampur,28.1489924,75.5378508,209.42,Poor,277.02,Poor,748.62,Severe,11.45,Good,6.64,Good,120.8,Moderate,5
Chhapoli,27.7396627,75.5527639,149.12,Moderate,207.35,Poor,572.11,Severe,10.35,Good,5.36,Good,106.64,Moderate,5
Dundlod,27.9031521,75.2249765,171.27,Moderate,232.51,Poor,622.4,Severe,9.32,Good,6.46,Good,114.2,Moderate,5
Bagri,25.8960982,73.8074827,122.35,Moderate,207.15,Poor,400.04,Severe,6.95,Good,5.39,Good,109.19,Moderate,5
Nimaj,26.150045,74.0008592,112.21,Moderate,185.07,Moderate,395.44,Very Poor,8.81,Good,4.36,Good,101.16,Moderate,5
Siyana,25.1410113,72.6829719,119.07,Moderate,196.48,Moderate,570.86,Severe,21.98,Good,5.4,Good,98.99,Satisfactory,5
Suroth,26.8098807,77.1466398,176.15,Moderate,201.64,Poor,645.66,Severe,20.28,Good,8.33,Good,94.61,Satisfactory,5
Maniyan,26.8211793,77.9176998,130.07,Moderate,146.34,Moderate,521.81,Severe,11.85,Good,3.07,Good,89.76,Satisfactory,5
Jawal,24.9919706,72.7476883,104.23,Moderate,164.6,Moderate,532.89,Severe,21.89,Good,5.07,Good,89.02,Satisfactory,5
