location_id,city,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
245639254,Ratnagiri,360,5,0,0,0,9.57,956.66,,,
245638704,Tikota,114,0,0,0,0,7.09,,,,
245637638,Kembhavi,13,0,2,0,0,168.11,,209.56,,
245638961,Sindagi,355,0,0,0,0,43.8,,,,
245639211,Kodada,419,1,0,0,0,2.64,1798.2,,,
245639040,Vissannapeta,218,0,0,0,0,17.6,,,,
245638776,Miryalaguda,1383,1,0,0,0,81.27,708.67,,,
245637218,Dachepalli,179,0,0,0,0,127.39,,,,
245638710,Lanja,14,0,0,0,0,215.23,,,,
245637781,Shahapura,116,0,0,0,0,44.41,,,,
245638179,Gogi,11,0,0,0,0,152.45,,,,
245638244,Narayanpet,191,0,0,0,0,2.15,,,,
245639866,Indi,142,0,0,0,0,58.9,,,,
245639458,Jath,148,1,2,0,0,61.27,393.54,1690.01,,
245638591,Devara Hipparagi,31,0,0,0,0,60.24,,,,
245638386,Jaysingpur,924,0,0,0,0,12.36,,,,
245639719,Chittapura,150,0,0,0,0,62.61,,,,
245639828,Korukonda,136,0,0,0,0,14.66,,,,
245639598,Peddapuram,494,2,0,0,0,5.44,1257.73,,,
245639466,Wadi,361,2,0,0,0,146.64,1090.23,,,
245639541,Chintalapudi,511,0,0,0,0,29.42,,,,
245639711,Jangareddygudem,873,1,0,0,0,16.27,656.34,,,
245638734,Sangli,1528,0,16,0,0,32.05,,1212.54,,
245639710,Shahabad,923,2,129,0,0,9.08,968.38,420.83,,
245638671,Vijayapura,1756,1,6,0,0,65.96,873.1,984.3,,
245639494,Nalgonda,1956,0,2,0,0,41.26,,1744.45,,
245638614,Miraj,975,3,23,0,0,32.42,675.85,752.51,,
245639919,Afzalpur,32,1,0,0,0,68.56,1393.91,,,
245639868,Sedam,260,3,0,0,0,31.29,356.27,,,
245640004,Kusumanchi,215,0,0,0,0,43.86,,,,
245640039,Chityal,285,0,0,0,0,29.12,,,,
245640950,Mangalwedha,190,1,0,0,0,2.46,425.46,,,
245640761,Rampachodavaram,135,0,1,0,0,40.21,,557.08,,
245640988,Akkalkot,139,2,0,0,0,29.3,543.02,,,
245641220,Palwancha,661,1,0,0,0,103.25,1248.33,,,
245641002,Chiplun,217,1,0,0,0,25.62,760.95,,,
245640798,Chincholi,9,0,0,0,0,74.8,,,,
245641263,Kamalapura,160,0,0,0,0,18.95,,,,
245640661,Maindargi,15,0,0,0,0,119.56,,,,
245640203,Yeleswaram,161,2,0,0,0,27.23,158.19,,,
245641054,Rajavommangi,130,0,0,0,0,14.75,,,,
245640871,Guhagar,13,0,0,0,0,17.05,,,,
245641316,Rahimatpur,53,0,0,0,0,53.67,,,,
245641119,Kohir,125,0,0,0,0,6.93,,,,
245640705,Sangole,75,0,0,0,0,21.75,,,,
245641797,Chittaguppa,85,0,0,0,0,11.53,,,,
245640372,Kalaburagi,2151,2,3,0,0,46.92,1169.19,1127.69,,
245641560,Narsipatnam,410,1,0,0,0,31.01,900.6,,,
245641713,Koregaon,142,0,0,0,0,0.0,,,,
245641554,Pandharpur,559,0,0,0,0,12.06,,,,
245641832,Khed,15,0,0,0,0,138.83,,,,
245642071,Sabbavaram,132,0,1,0,0,54.44,,1404.79,,
245642040,Wardhannapet,142,0,0,0,0,3.86,,,,
245642153,Naldurg,54,0,0,0,0,3.91,,,,
245641982,Dapoli,186,0,0,0,0,54.67,,,,
245642240,Tupran,152,0,0,0,0,48.63,,,,
245642117,Konta,104,0,1,0,0,16.79,,1213.08,,
245642266,Chintapalli,105,0,3,0,0,27.69,,464.99,,
245642122,Mohol,87,1,0,0,0,45.81,2164.43,,,
245642030,Humanabad,305,0,0,0,0,30.06,,,,
245642264,Umarga,229,0,0,0,0,4.94,,,,
245641542,Solapur,1923,2,0,0,0,37.2,1266.99,,,
245641635,Satara,1799,2,1,0,0,0.27,466.5,1885.96,,
245642191,Chodavaram,56,0,1,0,0,26.87,,1557.64,,
245642504,Panchgani,75,0,0,0,0,12.59,,,,
245641840,Visakhapatnam,443,15,0,0,0,9.75,125.85,,,
245640543,Hyderabad,3654,1,1,0,1,34.36,1345.77,1701.76,,2109.29
245642273,Ghanpur,431,0,0,0,0,5.16,,,,
245642809,Tuljapur,143,1,3,0,0,6.92,174.17,1084.08,,
245642325,Basavakalyan,472,1,224,0,0,16.13,1033.04,118.98,,
245642298,Gajwel,559,0,1,0,0,27.97,,665.6,,
245642463,Bidar,1543,2,13,0,0,45.04,541.32,1250.0,,
245642968,Bhalki,68,1,0,0,0,22.27,1587.0,,,
245642744,Phaltan,268,0,0,0,0,120.6,,,,
245643248,Indapur,173,0,0,0,0,0.0,,,,
245643711,Parkal,140,0,0,0,0,2.5,,,,
245643475,Paderu,85,1,5,0,0,79.69,1163.67,79.69,,
245644386,Malakanagiri,144,0,18,0,0,9.05,,562.39,,
245644163,Chipurupalle,162,0,0,0,0,14.38,,,,
245643121,Lasurne,51,0,3,0,0,40.64,,1313.34,,
245643899,Ausa,24,2,0,0,0,48.75,625.85,,,
245643698,Huzurabad,94,0,0,0,0,77.4,,,,
245644515,Sukma,111,0,47,0,0,62.04,,263.57,,
245643509,Nilanga,72,0,0,0,0,16.08,,,,
245647444,Salur,56,1,0,0,0,65.74,1052.05,,,
245643928,Aurad,35,1,0,0,0,11.16,1316.86,,,
245644195,Murud,18,0,0,0,0,62.29,,,,
245649778,Palakonda,236,1,0,0,0,19.52,1693.53,,,
245648398,Degloor,3,0,0,0,0,330.36,,,,
245649847,Peddapalli,421,0,0,0,0,73.89,,,,
245644748,Narasannapeta,231,0,0,0,0,13.3,,,,
245644568,Sircilla,682,0,0,0,0,20.51,,,,
245644553,Udgir,1381,1,0,0,0,34.93,595.11,,,
245643279,Vizianagaram,1565,2,1,0,2,13.07,1087.16,780.06,,1537.44
245644077,Srikakulam,1232,2,12,0,0,2.11,1647.75,824.51,,
245650150,Nizamabad,2433,0,0,0,0,34.26,,,,
245644629,Latur,2513,1,0,0,0,68.13,1918.25,,,
245651172,Patoda,36,0,0,0,0,110.62,,,,
245650182,Mukhed,92,0,0,0,0,5.14,,,,
245650192,Bodhan,906,2,1,0,0,13.67,1021.26,1447.17,,
245650564,Kaij,354,0,0,0,0,24.97,,,,
245656349,Sompeta,72,0,0,0,0,17.89,,,,
245650826,Talegaon Dabhade,641,0,0,0,0,10.96,,,,
245652405,Kandhar,32,1,0,0,0,14.61,962.74,,,
245652319,Khed,152,0,0,0,0,136.47,,,,
245669251,Kutru,4,0,0,0,0,12.18,,,,
245662569,Sonpeth,9,0,0,0,0,221.31,,,,
245664076,Bellampalli,183,1,0,0,0,63.52,1766.79,,,
245652535,Dharmabad,11,0,0,0,0,7.96,,,,
245660150,Wadwani,203,0,0,0,0,5.94,,,,
245657607,Gangakhed,231,4,0,0,0,8.84,8.84,,,
245669071,Ichchapuram,135,0,18,0,0,1.41,,426.02,,
245663676,Neral,294,0,0,0,0,38.88,,,,
245651919,Ashti,9,0,0,0,0,64.55,,,,
245650742,Ambajogai,458,0,0,0,0,18.49,,,,
245651719,Bijapur,62,0,0,0,0,40.96,,,,
245652013,Dharur,238,0,0,0,0,0.0,,,,
245658856,Beed,1474,0,0,0,0,55.09,,,,
245652090,Shirur,174,0,0,0,0,38.27,,,,
245678278,Rayagada,355,1,0,0,0,16.4,1294.48,,,
245679511,Nabarangapur,5,0,0,0,0,1223.59,,,,
245652255,Parli,432,1,0,0,0,3.08,1257.01,,,
245652158,Metpalli,365,0,0,0,0,24.25,,,,
245683866,Asifabad,18,0,0,0,0,15.69,,,,
245651836,Jagtial,426,0,0,0,0,9.72,,,,
245652482,Uran,515,1,1,1,0,7.62,936.42,1051.63,1113.41,
245669664,Ahilyanagar,1265,1,2,0,0,23.85,1836.56,1783.16,,
245683856,Utnur,53,0,0,0,0,39.56,,,,
245683897,Rahuri,116,0,0,0,0,26.21,,,,
245683986,Himayatnagar,35,0,0,0,0,50.86,,,,
245651372,Palasa-Kasibugga,178,2,0,0,0,32.46,115.85,,,
245683441,Bhiwandi,732,14,0,0,0,21.42,681.47,,,
245685652,Gangapur,104,0,0,0,0,20.92,,,,
245684933,Kondagaon,128,0,0,0,0,17.83,,,,
245685191,Mantha,62,0,0,0,0,32.41,,,,
245686460,Vaijapur,131,1,0,0,0,54.16,2737.37,,,
245685095,Kinwat,193,0,0,0,0,5.8,,,,
245686261,Kopargaon,145,1,0,0,0,41.44,1965.08,,,
245686073,Jalna,1180,0,14,0,0,57.46,,874.78,,
245686245,Chhatrapati Sambhaji Nagar,2848,5,1,1,0,23.05,1061.95,1151.93,1133.79,
245686499,Deolali,321,0,1,0,0,18.63,,1858.91,,
245686667,Lonar,17,0,3,0,0,31.84,,474.0,,
245686563,Sindkhed Raja,8,0,0,0,0,163.38,,,,
245686635,Risod,15,0,0,0,0,56.37,,,,
245686722,Dahanu,266,1,0,0,0,36.31,1678.27,,,
245686746,Pakhanjur,51,0,0,0,0,6.56,,,,
245686536,Chandrapur,1514,2,0,0,0,15.26,1080.39,,,
245686151,Junagarh,8,0,0,0,0,160.46,,,,
245684544,Aundah,15,0,6,0,0,12.41,,295.77,,
245684980,Asika,55,0,0,0,0,3.89,,,,
245685572,Hingoli,79,3,8,0,0,25.02,1060.49,516.82,,
245685894,Puri,907,0,0,1,0,23.37,,,1770.34,
245685440,Palghar,244,1,0,0,0,17.97,1604.65,,,
245685804,Rajura,501,0,0,0,0,72.88,,,,
245683882,Ghodegaon,86,0,0,0,0,10.21,,,,
245684569,Akole,50,0,0,0,0,2.66,,,,
245684766,Partur,77,0,0,0,0,122.46,,,,
245684028,Selu,171,0,0,0,0,7.69,,,,
245687015,Mul,124,0,0,0,0,71.91,,,,
245686395,Pusad,825,0,0,0,0,30.67,,,,
245686763,Nashik,1251,1,11,0,0,40.79,1712.4,765.68,,
245686924,Arni,15,0,0,0,0,28.74,,,,
245686808,Deulgaon Raja,292,0,0,0,0,11.92,,,,
245687032,Ranpur,6,0,0,0,0,56.29,,,,
245687193,Digras,480,0,0,0,0,7.13,,,,
245688138,Chikhli,65,3,0,0,0,26.29,968.2,,,
245687196,Washim,567,0,0,0,0,10.16,,,,
245686900,Yeola,234,0,0,0,0,21.97,,,,
245686972,Wani,654,0,0,0,0,24.39,,,,
245688820,Patur,43,0,0,0,0,41.3,,,,
245688424,Yavatmal,2154,3,2,0,0,5.6,306.6,287.17,,
245688877,Chalisgaon,83,0,0,0,0,88.92,,,,
245689146,Ner,9,0,0,0,0,0.0,,,,
245688086,Chandvad,27,0,0,0,0,0.0,,,,
245687473,Kesinga,24,0,0,0,0,105.09,,,,
245689050,Phulbani,86,0,0,0,0,8.23,,,,
245687808,Kannad,241,0,0,0,0,45.08,,,,
245687733,Warora,99,0,0,0,0,70.74,,,,
245687886,Khandapada,4,0,0,0,0,77.2,,,,
245689350,Kendrapara,92,0,0,0,0,40.66,,,,
245690171,Balapur,390,0,0,0,0,52.66,,,,
245688264,Vapi,457,8,0,0,0,47.2,704.96,,,
245687324,Ghatanji,289,0,0,0,0,6.25,,,,
245687944,Titlagarh,63,0,0,0,0,71.34,,,,
245689269,Choudwar,375,4,0,0,0,21.02,290.41,,,
245687695,Malegaon,25,0,0,0,0,21.16,,,,
245689561,Hinganghat,1063,1,0,0,0,24.64,962.42,,,
245688972,Cuttack,853,0,0,0,0,6.35,,,,
245687871,Silvassa,649,4,0,0,0,17.05,129.46,,,
245687619,Jafarabad,53,0,0,0,0,14.95,,,,
245690244,Nandgaon Khandeshwar,22,0,0,0,0,0.0,,,,
245689525,Malegaon,2106,0,4,0,0,78.97,,1510.41,,
245690608,Athmallik,36,0,0,0,0,21.66,,,,
245691069,Pauni,18,0,0,0,0,513.27,,,,
245691064,Nuapada,25,0,0,0,0,43.19,,,,
245691590,Malkapur,84,0,0,0,0,68.28,,,,
245691518,Bhuban,108,0,0,0,0,6.32,,,,
