location_id,city,latitude,longitude,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,temperature,humidity,wind_speed,wind_deg,timestamp,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m
245581822,Vikramasingapuram,8.7141792,77.3892867,48.98,Good,58.2,Satisfactory,193.58,Moderate,1.39,Good,2.88,Good,120.05,Moderate,3,23.59,73,1.64,93,1766499058,213.0,1.0,0.0,0.0,0.0,24.67,1426.02,,,
245581857,Tirunelveli,8.7284271,77.7112925,34.03,Good,44.68,Good,173.36,Moderate,2.06,Good,3.44,Good,110.2,Moderate,3,24.15,74,2.83,81,1766499045,657.0,1.0,0.0,0.0,0.0,8.74,882.42,,,
245581905,Alwarkuruchi,8.782604,77.3985651,48.98,Good,58.2,Satisfactory,193.58,Moderate,1.39,Good,2.88,Good,120.05,Moderate,3,24.07,71,1.82,97,1766499058,58.0,1.0,2.0,0.0,0.0,9.68,391.61,391.85,,
245582090,Kollam,8.8870533,76.5906696,78.49,Satisfactory,84.64,Satisfactory,248.77,Poor,0.67,Good,1.8,Good,130.85,Moderate,5,25.48,65,0.51,302,1766499058,1049.0,7.0,0.0,0.0,0.0,15.27,161.31,,,
245582136,Ayoor,8.8978612,76.8601206,74.36,Satisfactory,80.15,Satisfactory,238.09,Poor,0.64,Good,1.69,Good,130.65,Moderate,4,21.28,80,0.41,38,1766499058,46.0,0.0,5.0,0.0,0.0,19.9,,1727.17,,
245582143,Kulathupuzha,8.9065347,77.0564917,64.04,Satisfactory,71.59,Satisfactory,221.48,Poor,1.09,Good,2.33,Good,126.61,Moderate,4,21.78,78,0.21,45,1766499058,61.0,0.0,1.0,0.0,0.0,61.31,,782.86,,
245582256,Tenkasi,8.9557896,77.3072559,53.71,Satisfactory,63.03,Satisfactory,204.86,Poor,1.55,Good,2.97,Good,122.57,Moderate,4,23.69,68,1.58,76,1766498947,336.0,0.0,13.0,0.0,0.0,25.78,,187.76,,
245582478,Kottarakkara,9.0054869,76.7831987,71.31,Satisfactory,77.43,Satisfactory,236.44,Poor,0.7,Good,2.14,Good,128.88,Moderate,4,21.6,79,0.55,69,1766499058,241.0,0.0,21.0,0.0,0.0,3.87,,117.99,,
245582675,Vilattikulam,9.130928,78.167316,32.4,Good,44.41,Good,278.62,Poor,12.19,Good,5.77,Good,82.84,Satisfactory,3,24.86,69,4.59,72,1766499058,33.0,0.0,0.0,0.0,0.0,0.0,,,,
245582795,Ettaiyapuram,9.1485222,77.9971639,37.45,Good,48.65,Good,254.12,Poor,8.91,Good,5.13,Good,95.38,Satisfactory,3,24.7,67,3.13,70,1766499058,59.0,1.0,0.0,0.0,0.0,49.33,1468.47,,,
245582958,Sankarankovil,9.170073,77.535369,47.55,Good,57.13,Satisfactory,204.21,Poor,2.24,Good,3.83,Good,120.9,Moderate,3,25.02,59,1.81,17,1766499058,582.0,0.0,0.0,0.0,0.0,0.0,,,,
245583048,Puliyangudi,9.1756002,77.3966381,54.68,Satisfactory,63.03,Satisfactory,213.08,Poor,1.72,Good,3.24,Good,123.36,Moderate,4,23.45,68,1.85,8,1766499058,205.0,0.0,0.0,0.0,0.0,10.87,,,,
245583686,Haripad,9.2844934,76.4562679,68.88,Satisfactory,75.42,Satisfactory,235.39,Poor,0.75,Good,2.6,Good,128.13,Moderate,4,24.4,76,0.73,310,1766499058,343.0,3.0,10.0,0.0,0.0,55.7,75.78,943.9,,
245583753,Mandapam,9.282701,79.1526713,18.0,Good,24.31,Good,157.46,Moderate,1.65,Good,1.95,Good,94.1,Satisfactory,2,25.47,78,8.4,49,1766499058,59.0,0.0,0.0,0.0,0.0,19.04,,,,
245583914,Sattur,9.3516337,77.9211286,42.99,Good,54.47,Satisfactory,324.39,Very Poor,14.6,Good,6.4,Good,86.0,Satisfactory,3,25.06,62,3.76,48,1766499058,302.0,0.0,1.0,0.0,0.0,5.68,,1076.17,,
245584040,Rajapalayam,9.4456102,77.5542849,55.87,Satisfactory,62.47,Satisfactory,236.24,Poor,2.72,Good,4.28,Good,125.65,Moderate,4,23.79,65,1.84,324,1766499058,711.0,4.0,1.0,0.0,0.0,10.84,1531.85,1683.5,,
245584065,Devipattinam,9.4749165,78.8967566,20.59,Good,26.56,Good,169.43,Moderate,3.37,Good,2.91,Good,93.29,Satisfactory,2,25.22,76,6.58,61,1766499058,75.0,0.0,0.0,0.0,0.0,29.53,,,,
245584105,Alappuzha,9.4923271,76.3291487,67.05,Satisfactory,74.1,Satisfactory,234.94,Poor,0.81,Good,3.09,Good,128.39,Moderate,4,25.84,72,3.12,295,1766499058,1220.0,3.0,1.0,0.0,0.0,1.45,663.4,1641.13,,
245584138,Aruppukkottai,9.5073229,78.0958971,44.84,Good,59.2,Satisfactory,466.61,Severe,28.36,Good,9.22,Good,53.63,Satisfactory,3,24.92,63,3.5,52,1766499058,400.0,0.0,0.0,0.0,0.0,17.87,,,,
245584469,Virudhunagar,9.58224,77.9537,48.52,Good,60.29,Satisfactory,392.94,Very Poor,20.14,Good,7.64,Good,76.8,Satisfactory,3,24.56,64,3.58,50,1766499058,1067.0,2.0,1.0,0.0,0.0,17.57,1432.7,682.49,,
245584800,Thondi,9.7422651,79.0175877,20.24,Good,26.48,Good,166.48,Moderate,2.51,Good,2.73,Good,94.07,Satisfactory,2,25.22,74,6.57,54,1766499058,129.0,0.0,0.0,0.0,0.0,8.96,,,,
245584837,Painavu,9.8540061,76.9446486,81.91,Satisfactory,90.03,Satisfactory,295.66,Poor,2.49,Good,4.6,Good,149.62,Moderate,5,17.49,72,1.7,85,1766499058,83.0,0.0,0.0,0.0,0.0,73.63,,,,
245585550,Usilampatti,9.9648653,77.7898611,46.97,Good,56.63,Satisfactory,313.99,Very Poor,11.65,Good,6.09,Good,95.91,Satisfactory,3,22.92,67,1.07,80,1766499058,183.0,0.0,0.0,0.0,0.0,16.83,,,,
245585625,Muvattupuzha,9.9831493,76.5781613,79.83,Satisfactory,87.66,Satisfactory,270.48,Poor,1.36,Good,3.53,Good,139.53,Moderate,5,27.85,84,0.74,92,1766499058,476.0,2.0,60.0,0.0,0.0,13.26,1174.11,550.15,,
245585698,Theni,10.0108143,77.4810104,50.85,Satisfactory,61.0,Satisfactory,309.77,Very Poor,8.7,Good,6.47,Good,109.44,Moderate,4,21.73,64,1.88,342,1766499058,337.0,4.0,3.0,0.0,0.0,16.43,802.75,827.91,,
245585726,Melur,10.0309005,78.337589,29.98,Good,38.3,Good,281.0,Poor,14.0,Good,5.58,Good,71.0,Satisfactory,3,23.22,71,3.37,48,1766498492,157.0,0.0,0.0,0.0,0.0,0.0,,,,
245586161,Angamaly,10.1910284,76.3874109,84.66,Satisfactory,92.66,Satisfactory,269.37,Poor,0.78,Good,2.96,Good,137.54,Moderate,5,27.89,54,2.06,260,1766499058,575.0,12.0,6.0,0.0,0.0,43.26,1285.45,704.47,,
245586200,Natham,10.2256894,78.2299964,36.55,Good,45.99,Good,301.09,Very Poor,13.27,Good,5.41,Good,70.39,Satisfactory,3,22.1,74,2.04,52,1766499058,80.0,2.0,1.0,0.0,0.0,0.0,2099.1,754.91,,
245586306,Chinnalapatti,10.2767592,77.9218398,48.62,Good,59.73,Satisfactory,352.17,Very Poor,14.73,Good,5.54,Good,76.2,Satisfactory,3,21.44,74,1.14,16,1766498820,665.0,1.0,2.0,0.0,0.0,11.94,1175.59,1464.06,,
245586375,Dindigul,10.365646,77.9693256,48.62,Good,59.73,Satisfactory,352.17,Very Poor,14.73,Good,5.54,Good,76.2,Satisfactory,3,21.85,72,1.07,78,1766498761,1590.0,1.0,0.0,0.0,0.0,7.63,2343.34,,,
245586401,Thuvarankurichchi,10.3758009,78.3872851,36.55,Good,45.99,Good,301.09,Very Poor,13.27,Good,5.41,Good,70.39,Satisfactory,3,22.24,74,2.15,62,1766499058,52.0,0.0,0.0,0.0,0.0,27.97,,,,
245586442,Muthupet,10.3956923,79.4944659,21.84,Good,29.2,Good,175.33,Moderate,2.94,Good,2.73,Good,91.19,Satisfactory,2,22.8,82,4.34,47,1766499058,203.0,0.0,2.0,0.0,0.0,12.1,,1393.33,,
245586675,Vedasandur,10.5324146,77.9463173,59.36,Satisfactory,71.93,Satisfactory,386.46,Very Poor,14.8,Good,5.29,Good,74.94,Satisfactory,4,22.49,68,1.6,116,1766499058,244.0,4.0,0.0,0.0,0.0,17.05,1664.82,,,
245586959,Udumalapettai,10.5839,77.25,84.9,Satisfactory,96.38,Satisfactory,405.72,Severe,11.51,Good,6.51,Good,127.02,Moderate,5,20.74,69,1.82,152,1766499058,1177.0,0.0,3.0,0.0,0.0,65.01,,1324.35,,
245587128,Orathanadu,10.6296502,79.2515516,28.0,Good,35.47,Good,213.01,Poor,6.86,Good,4.49,Good,84.96,Satisfactory,3,21.75,81,3.27,60,1766499058,185.0,0.0,0.0,0.0,0.0,83.16,,,,
245587450,Kilvelur,10.7690209,79.7421122,22.38,Good,29.9,Good,185.17,Moderate,4.48,Good,3.18,Good,85.69,Satisfactory,2,22.44,85,4.0,38,1766499058,89.0,0.0,0.0,0.0,0.0,3.19,,,,
245587589,Thanjavur,10.7860267,79.1381497,29.14,Good,36.34,Good,217.52,Poor,7.17,Good,5.3,Good,87.52,Satisfactory,3,23.95,81,3.44,70,1766499058,1403.0,0.0,2.0,0.0,0.0,38.21,,1238.2,,
245587903,Lalgudi,10.877163,78.8138944,34.8,Good,42.92,Good,272.58,Poor,10.7,Good,6.67,Good,80.67,Satisfactory,3,25.16,73,2.06,90,1766498675,265.0,0.0,0.0,0.0,0.0,26.16,,,,
245588416,Kodavasal,10.8552828,79.4809565,27.07,Good,34.54,Good,214.5,Poor,7.27,Good,4.95,Good,83.3,Satisfactory,3,21.63,85,3.49,50,1766499058,154.0,0.0,0.0,0.0,0.0,0.0,,,,
245588792,Musiri,10.951573,78.4419808,48.56,Good,59.46,Satisfactory,362.05,Very Poor,14.8,Good,7.23,Good,76.18,Satisfactory,3,23.17,66,3.19,76,1766499058,307.0,0.0,2.0,0.0,0.0,2.94,,530.87,,
245588836,Karur,10.9596041,78.0807797,71.46,Satisfactory,87.34,Satisfactory,482.12,Severe,20.03,Good,7.4,Good,69.85,Satisfactory,4,23.59,63,2.63,125,1766499058,771.0,0.0,1.0,0.0,0.0,27.76,,2528.27,,
245588875,Kumbakonam,10.9604108,79.3820861,30.2,Good,37.7,Good,229.27,Poor,8.37,Good,5.77,Good,83.23,Satisfactory,3,21.46,84,3.41,53,1766498834,1340.0,1.0,0.0,0.0,0.0,57.37,976.14,,,
245589056,Palladam,10.9962313,77.2835582,82.64,Satisfactory,94.75,Satisfactory,413.99,Severe,12.91,Good,6.01,Good,112.09,Moderate,5,28.18,59,2.46,99,1766499058,515.0,5.0,0.0,0.0,0.0,13.78,371.04,,,
245589070,Thottiyam,10.9891847,78.3354402,60.01,Satisfactory,73.4,Satisfactory,424.83,Severe,17.54,Good,7.33,Good,72.99,Satisfactory,4,23.07,67,2.76,86,1766499058,91.0,0.0,1.0,0.0,0.0,0.36,,448.83,,
245589078,Coimbatore,11.0018115,76.9628425,71.91,Satisfactory,82.66,Satisfactory,351.31,Very Poor,8.95,Good,6.23,Good,128.93,Moderate,4,27.88,36,1.54,10,1766499058,1553.0,6.0,1.0,0.0,0.0,0.0,0.0,1762.69,,
245589089,Kangeyam,11.0060598,77.5607403,69.82,Satisfactory,82.29,Satisfactory,392.44,Very Poor,13.54,Good,4.91,Good,81.9,Satisfactory,4,22.6,54,1.81,124,1766499058,414.0,3.0,15.0,0.0,0.0,33.58,770.5,239.76,,
245589530,Thathaiyangarpet,11.121255,78.4496465,56.55,Satisfactory,69.21,Satisfactory,436.86,Severe,19.52,Good,8.44,Good,71.94,Satisfactory,4,22.74,67,2.94,55,1766499058,76.0,0.0,0.0,0.0,0.0,0.0,,,,
245589607,Thuraiyur,11.1518947,78.5957098,56.55,Satisfactory,69.21,Satisfactory,436.86,Severe,19.52,Good,8.44,Good,71.94,Satisfactory,4,22.8,66,3.01,41,1766498780,450.0,0.0,2.0,0.0,0.0,1.41,,342.93,,
245589617,Ariyalur,11.1357708,79.0723203,35.86,Good,44.28,Good,284.18,Poor,11.88,Good,7.14,Good,76.45,Satisfactory,3,23.83,73,3.51,76,1766499058,303.0,2.0,0.0,0.0,0.0,72.29,1536.12,,,
245589987,Jayankondam,11.2119861,79.3648642,34.59,Good,42.17,Good,261.52,Poor,11.36,Good,8.31,Good,79.8,Satisfactory,3,21.41,84,3.33,62,1766499058,101.0,0.0,0.0,0.0,0.0,17.68,,,,
245590129,Perambalur,11.2356695,78.8688353,43.84,Good,54.34,Satisfactory,370.32,Very Poor,16.92,Good,7.77,Good,62.45,Satisfactory,3,22.54,70,2.22,50,1766499058,535.0,0.0,1.0,0.0,0.0,2.43,,1006.97,,
245590422,Sendurai,11.2538986,79.1771548,39.22,Good,48.26,Good,316.8,Very Poor,14.18,Good,8.04,Good,71.01,Satisfactory,3,23.79,81,3.58,73,1766499058,9.0,1.0,1.0,0.0,0.0,49.52,1142.49,1927.57,,
245590728,Sendamangalam,11.2812016,78.2350768,80.62,Satisfactory,97.47,Satisfactory,586.52,Severe,28.08,Good,11.49,Good,80.15,Satisfactory,5,25.16,68,1.76,67,1766499058,37.0,0.0,0.0,0.0,0.0,26.03,,,,
245591866,Tiruchengodu,11.3786608,77.8949223,83.93,Satisfactory,100.73,Moderate,565.4,Severe,25.79,Good,10.47,Good,85.05,Satisfactory,5,24.75,53,1.23,139,1766499058,874.0,2.0,0.0,0.0,0.0,1.71,789.43,,,
245592033,Tittakudi,11.402175,79.1210712,40.01,Good,48.91,Good,303.28,Very Poor,14.92,Good,12.14,Good,76.96,Satisfactory,3,22.37,76,3.54,74,1766499058,272.0,0.0,0.0,0.0,0.0,0.0,,,,
245592145,Pennadam,11.4028109,79.2416716,37.12,Good,45.28,Good,272.61,Poor,14.12,Good,12.84,Good,79.91,Satisfactory,3,22.02,81,3.58,75,1766499058,131.0,1.0,0.0,0.0,0.0,19.72,2119.7,,,
245592179,Udhagamandalam,11.4126769,76.7030504,69.85,Satisfactory,80.87,Satisfactory,327.7,Very Poor,7.09,Good,6.09,Good,125.03,Moderate,4,9.08,88,0.34,163,1766498797,557.0,2.0,10.0,0.0,0.0,20.63,1339.18,222.67,,
245592587,Bhavani,11.4405993,77.6824386,60.23,Satisfactory,72.73,Satisfactory,406.68,Severe,16.4,Good,7.12,Good,86.51,Satisfactory,4,25.21,56,0.55,108,1766499058,944.0,0.0,1.0,0.0,0.0,42.09,,1677.37,,
245593029,Sankagiri,11.4760857,77.8704045,67.36,Satisfactory,80.99,Satisfactory,467.34,Severe,20.63,Good,9.05,Good,92.46,Satisfactory,4,24.3,55,1.19,90,1766499058,297.0,3.0,0.0,0.0,0.0,16.74,1449.6,,,
245593044,Veeraganur,11.4761379,78.7380844,45.8,Good,56.16,Satisfactory,362.32,Very Poor,16.45,Good,10.76,Good,71.2,Satisfactory,3,22.05,66,2.15,19,1766499058,30.0,0.0,0.0,0.0,0.0,63.64,,,,
245593200,Parangipettai,11.4905673,79.7568983,29.37,Good,37.15,Good,242.19,Poor,11.12,Good,8.41,Good,78.78,Satisfactory,3,24.77,76,6.49,46,1766499058,216.0,0.0,0.0,0.0,0.0,5.79,,,,
245593619,Gangavalli,11.499684,78.6447079,45.8,Good,56.16,Satisfactory,362.32,Very Poor,16.45,Good,10.76,Good,71.2,Satisfactory,3,21.36,69,1.69,41,1766499058,112.0,0.0,0.0,0.0,0.0,4.64,,,,
245594398,Attayampatti,11.531861,78.0508039,74.49,Satisfactory,89.24,Satisfactory,523.04,Severe,24.53,Good,10.82,Good,97.82,Satisfactory,4,22.72,60,2.12,70,1766499058,838.0,0.0,0.0,0.0,0.0,2.89,,,,
245595343,Anthiyur,11.575293,77.5886003,53.1,Satisfactory,64.48,Satisfactory,341.07,Very Poor,11.86,Good,5.06,Good,79.97,Satisfactory,4,24.43,59,0.45,230,1766499058,61.0,0.0,1.0,0.0,0.0,66.14,,511.34,,
245596484,Kalpetta,11.610278,76.08281,91.17,Satisfactory,101.13,Moderate,294.04,Poor,1.17,Good,4.4,Good,149.05,Moderate,5,17.71,78,1.04,10,1766499058,131.0,0.0,12.0,0.0,0.0,0.03,,1423.58,,
245598247,Kallakurichi,11.7406259,78.9637131,41.97,Good,50.73,Satisfactory,295.31,Poor,14.45,Good,15.18,Good,85.86,Satisfactory,3,22.57,62,2.71,11,1766499058,488.0,1.0,5.0,0.0,0.0,27.53,1607.3,955.19,,
245598263,Thiyagadurgam,11.7417773,79.0733496,40.81,Good,49.56,Good,289.59,Poor,15.66,Good,16.28,Good,82.97,Satisfactory,3,22.84,63,2.71,31,1766499058,252.0,0.0,0.0,0.0,0.0,0.0,,,,
245598417,Mettur,11.7902463,77.7980929,49.29,Good,59.98,Satisfactory,348.27,Very Poor,13.55,Good,6.81,Good,95.47,Satisfactory,3,24.94,59,1.4,20,1766499058,551.0,3.0,0.0,0.0,0.0,32.62,210.35,,,
245598638,Yercaud,11.7852074,78.2075392,49.24,Good,58.96,Satisfactory,349.45,Very Poor,15.42,Good,10.06,Good,99.56,Satisfactory,3,15.0,73,2.09,68,1766499058,104.0,0.0,0.0,0.0,0.0,20.01,,,,
245598696,Gundlupet,11.808496,76.6916141,89.25,Satisfactory,101.58,Moderate,378.7,Very Poor,7.21,Good,7.42,Good,136.07,Moderate,5,18.81,66,1.82,119,1766499058,499.0,0.0,2.0,0.0,0.0,17.68,,755.5,,
245599518,Sankarapuram,11.8873761,78.9166118,41.04,Good,48.92,Good,256.69,Poor,13.18,Good,18.98,Good,97.86,Satisfactory,3,22.15,63,2.16,11,1766499058,197.0,0.0,0.0,0.0,0.0,2.35,,,,
245599932,Chamarajanagara,11.9238058,76.9393558,80.87,Satisfactory,93.75,Satisfactory,401.08,Severe,10.08,Good,8.79,Good,125.22,Moderate,5,19.49,66,2.12,111,1766499058,697.0,2.0,0.0,0.0,0.0,13.0,746.32,,,
245600130,Puducherry,11.9340568,79.8306447,29.92,Good,38.41,Good,256.41,Poor,11.56,Good,8.8,Good,78.33,Satisfactory,3,23.82,69,6.53,33,1766499058,1398.0,9.0,0.0,0.0,2.0,26.55,377.55,,,348.66
245601884,Taliparamba,12.0373542,75.3602841,92.68,Satisfactory,99.64,Satisfactory,307.25,Very Poor,0.64,Good,2.21,Good,137.64,Moderate,5,21.68,72,1.17,357,1766499058,230.0,1.0,6.0,0.0,0.0,8.95,577.02,886.08,,
245601929,Sreekandapuram,12.0472242,75.5104585,95.2,Satisfactory,103.1,Moderate,311.74,Very Poor,0.77,Good,2.76,Good,141.32,Moderate,5,21.15,74,0.96,7,1766499058,51.0,1.0,9.0,0.0,0.0,45.6,773.16,135.48,,
245602267,Hanur,12.0870315,77.3017969,53.91,Satisfactory,66.41,Satisfactory,408.69,Severe,15.27,Good,8.0,Good,107.93,Moderate,4,19.35,64,1.59,148,1766499058,121.0,0.0,0.0,0.0,0.0,20.06,,,,
245602307,Yelanduru,12.0463301,77.0306546,66.25,Satisfactory,80.05,Satisfactory,448.74,Severe,15.97,Good,8.92,Good,113.01,Moderate,4,19.85,61,1.7,108,1766499058,18.0,0.0,0.0,0.0,0.0,72.61,,,,
245602596,Nileshwaram,12.250817,75.1281569,83.17,Satisfactory,88.88,Satisfactory,295.44,Poor,0.52,Good,1.46,Good,132.33,Moderate,5,23.79,66,1.08,355,1766499058,213.0,0.0,29.0,0.0,0.0,33.48,,627.05,,
245602738,Nanjanagudu,12.1186851,76.6817502,87.46,Satisfactory,101.02,Moderate,445.18,Severe,11.88,Good,8.19,Good,130.06,Moderate,5,24.58,51,2.28,82,1766499058,796.0,1.0,0.0,0.0,0.0,1.67,2126.5,,,
245603249,Kollegal,12.1560966,77.1071726,66.25,Satisfactory,80.05,Satisfactory,448.74,Severe,15.97,Good,8.92,Good,113.01,Moderate,4,19.85,60,1.52,122,1766499058,125.0,0.0,0.0,0.0,0.0,29.48,,,,
245603915,Tiruvannamalai,12.2343228,79.0761989,43.72,Good,54.23,Satisfactory,311.06,Very Poor,17.92,Good,16.69,Good,83.29,Satisfactory,3,21.5,63,2.54,38,1766499058,1154.0,1.0,0.0,0.0,0.0,40.7,1424.11,,,
245605597,Chengam,12.3075866,78.7931408,38.99,Good,47.84,Good,292.92,Poor,13.42,Good,15.87,Good,102.51,Moderate,3,20.62,66,1.71,47,1766499059,234.0,0.0,0.0,0.0,0.0,39.51,,,,
245606031,Periyapatna,12.3372494,76.0988013,100.32,Moderate,109.47,Moderate,355.39,Very Poor,2.07,Good,4.13,Good,147.5,Moderate,5,18.6,51,1.26,75,1766499059,83.0,0.0,1.0,0.0,0.0,101.98,,1955.47,,
245606122,Cheyur,12.3521251,80.0037515,34.24,Good,42.96,Good,240.46,Poor,7.86,Good,8.12,Good,97.68,Satisfactory,3,23.25,67,5.6,26,1766499059,75.0,0.0,0.0,0.0,0.0,0.0,,,,
245606282,Malavalli,12.3864073,77.0589464,64.43,Satisfactory,79.94,Satisfactory,515.64,Severe,20.83,Good,9.53,Good,108.9,Moderate,4,20.33,56,2.32,102,1766499059,149.0,0.0,0.0,0.0,0.0,64.64,,,,
245606844,Krishnarajanagara,12.438561,76.3836699,103.52,Moderate,112.61,Moderate,393.74,Very Poor,3.3,Good,5.0,Good,147.09,Moderate,5,20.43,49,2.91,86,1766498513,527.0,0.0,0.0,0.0,0.0,67.5,,,,
245607252,Rayakottai,12.5136509,78.0323496,34.6,Good,42.69,Good,274.91,Poor,15.49,Good,10.07,Good,107.22,Moderate,3,18.79,61,2.43,47,1766499059,17.0,0.0,0.0,0.0,0.0,17.93,,,,
245607359,Sulya,12.5576644,75.3907575,79.72,Satisfactory,85.62,Satisfactory,299.14,Poor,0.63,Good,1.46,Good,132.86,Moderate,5,21.12,79,0.85,133,1766499059,31.0,0.0,0.0,0.0,0.0,210.39,,,,
245607629,Saligrama,12.5601566,76.2628551,103.52,Moderate,112.61,Moderate,393.74,Very Poor,3.3,Good,5.0,Good,147.09,Moderate,5,19.98,49,2.28,94,1766499059,77.0,0.0,0.0,0.0,0.0,4.17,,,,
245607635,Jolarpet,12.5643214,78.5797192,37.04,Good,46.2,Good,305.08,Very Poor,15.24,Good,13.4,Good,102.72,Moderate,3,20.08,64,2.22,50,1766499059,170.0,0.0,0.0,0.0,0.0,36.37,,,,
245607925,Somwarpet,12.5971883,75.8466865,92.38,Satisfactory,100.0,Satisfactory,345.39,Very Poor,1.64,Good,2.92,Good,140.5,Moderate,5,15.49,69,0.94,323,1766499059,36.0,0.0,0.0,0.0,0.0,42.0,,,,
245608408,Krishnarajapete,12.6655205,76.4896194,73.52,Satisfactory,84.4,Satisfactory,441.69,Severe,12.9,Good,5.92,Good,113.84,Moderate,4,20.24,49,2.25,104,1766499059,21.0,0.0,0.0,0.0,0.0,48.58,,,,
245608414,Channapattana,12.6544559,77.2042594,41.24,Good,53.45,Satisfactory,450.13,Severe,19.42,Good,6.8,Good,98.94,Satisfactory,3,19.68,56,3.35,91,1766499059,545.0,3.0,0.0,0.0,0.0,90.17,760.74,,,
245608560,Subramanya,12.6677868,75.6131771,73.61,Satisfactory,80.01,Satisfactory,299.85,Poor,1.2,Good,1.89,Good,133.25,Moderate,4,20.69,79,0.88,97,1766499059,25.0,0.0,0.0,0.0,0.0,58.22,,,,
245608828,Vaniyambadi,12.6787174,78.6199879,35.7,Good,46.01,Good,339.53,Very Poor,17.01,Good,12.0,Good,89.36,Satisfactory,3,20.0,66,2.09,46,1766499059,682.0,0.0,0.0,0.0,0.0,5.3,,,,
245609115,Vepanapalli,12.7017272,78.1944154,30.35,Good,37.74,Good,271.8,Poor,14.66,Good,7.93,Good,97.34,Satisfactory,3,19.52,60,3.06,48,1766499059,18.0,0.0,0.0,0.0,0.0,12.66,,,,
245609200,Anekal,12.7086373,77.6993972,32.48,Good,42.22,Good,367.63,Very Poor,16.68,Good,6.57,Good,97.99,Satisfactory,3,21.08,63,3.96,86,1766499059,1036.0,2.0,2.0,0.0,0.0,33.49,304.44,1598.71,,
245609255,Ramanagara,12.7252766,77.2804797,41.24,Good,53.45,Satisfactory,450.13,Severe,19.42,Good,6.8,Good,98.94,Satisfactory,3,19.34,55,3.53,89,1766499059,818.0,0.0,0.0,0.0,0.0,9.26,,,,
245610023,Arkalgud,12.7627771,76.0623411,79.18,Satisfactory,87.26,Satisfactory,360.11,Very Poor,5.24,Good,3.61,Good,124.86,Moderate,5,19.07,47,1.07,15,1766499059,78.0,0.0,0.0,0.0,0.0,33.48,,,,
245610069,Puttur,12.7632858,75.2018421,72.29,Satisfactory,78.0,Satisfactory,289.46,Poor,0.8,Good,1.48,Good,130.54,Moderate,4,20.67,81,0.64,251,1766499059,248.0,0.0,0.0,0.0,0.0,56.73,,,,
245610098,Holenarasipura,12.7852158,76.2431266,81.96,Satisfactory,90.88,Satisfactory,390.27,Very Poor,7.27,Good,4.48,Good,120.67,Moderate,5,19.89,46,1.72,57,1766499059,225.0,0.0,0.0,0.0,0.0,3.98,,,,
245610394,Ullal,12.8181202,74.8459375,69.92,Satisfactory,75.14,Satisfactory,279.16,Poor,0.59,Good,1.16,Good,128.1,Moderate,4,26.58,69,1.54,310,1766499059,396.0,0.0,0.0,0.0,0.0,48.36,,,,
245610557,Nagamangala,12.8196077,76.7542189,46.3,Good,55.91,Satisfactory,408.4,Severe,15.71,Good,4.93,Good,96.11,Satisfactory,3,19.84,49,1.46,104,1766499059,21.0,0.0,0.0,0.0,0.0,59.29,,,,
245612139,Sarjapura,12.8600866,77.7861352,26.93,Good,35.29,Good,346.97,Very Poor,15.66,Good,5.23,Good,89.86,Satisfactory,3,21.1,56,1.54,70,1766499059,577.0,3.0,102.0,0.0,0.0,14.05,1408.15,357.1,,
245612228,Shravanabelagola,12.858127,76.4870114,53.35,Satisfactory,62.53,Satisfactory,398.04,Very Poor,13.54,Good,4.45,Good,95.22,Satisfactory,4,19.8,46,2.07,73,1766499059,69.0,0.0,0.0,0.0,0.0,25.62,,,,
245612641,Mangaluru,12.8698101,74.8430082,69.92,Satisfactory,75.14,Satisfactory,279.16,Poor,0.59,Good,1.16,Good,128.1,Moderate,4,26.43,69,1.54,310,1766499059,1088.0,6.0,0.0,0.0,0.0,82.82,1076.9,,,
245614133,Kolar Gold Fields,12.9545994,78.2731252,28.44,Good,36.54,Good,298.59,Poor,15.52,Good,6.87,Good,84.55,Satisfactory,3,17.4,67,3.28,78,1766498867,1345.0,3.0,0.0,4.0,0.0,32.73,1365.98,,589.89,
245614962,Magadi,12.9567353,77.2242281,31.32,Good,40.79,Good,394.63,Very Poor,16.91,Good,5.09,Good,92.79,Satisfactory,3,18.33,50,2.8,85,1766499059,191.0,0.0,0.0,0.0,0.0,35.12,,,,
245616106,Belthangadi,12.9903521,75.2825052,64.86,Satisfactory,70.39,Satisfactory,279.78,Poor,0.97,Good,1.5,Good,128.22,Moderate,4,20.79,75,0.69,5,1766499059,112.0,0.0,0.0,0.0,0.0,136.41,,,,
245616482,Maluru,13.0060343,77.9382839,21.61,Good,28.1,Good,295.56,Poor,13.81,Good,3.79,Good,79.72,Satisfactory,2,20.89,64,3.48,98,1766499059,593.0,3.0,4.0,0.0,0.0,36.96,738.39,2061.29,,
