city_x,PM25 AQ,PM25 AQI Category,PM10 AQ,PM10 AQI Category,CO AQ,CO AQI Category,NO2 AQ,NO2 AQI Category,SO2 AQ,SO2 AQI Category,O3 AQ,O3 AQI Category,AQI,location_id,temperature,humidity,wind_speed,wind_deg,timestamp,hour,day_of_week,month,season,city_y,Road_Count,Industrial_Count,Farmland_Count,Landfill_Count,Dump_Site_Count,Distance_to_Nearest_Road_m,Distance_to_Nearest_Industrial_m,Distance_to_Nearest_Farmland_m,Distance_to_Nearest_Landfill_m,Distance_to_Nearest_Dump_m,latitude,longitude,Pollution_Source
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,8694568273,0.7311353610401672,0.4102564102564102,0.2892857142857143,0.8250000000000001,1970-01-01 00:00:01.766499092,0,3,1,Winter,,,,,,,,,,,,26.6041353,86.1923602,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,8694568280,0.7315997213837939,0.4102564102564102,0.2892857142857143,0.8194444444444445,1970-01-01 00:00:01.766499092,0,3,1,Winter,,,,,,,,,,,,26.605948,86.1849394,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,8869241976,0.826097051311818,0.7307692307692307,0.0619047619047619,0.2194444444444444,1970-01-01 00:00:01.766499092,0,3,1,Winter,,,,,,,,,,,,9.0446757,76.8227202,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,9394242595,0.4455537497097748,0.423076923076923,0.3011904761904762,0.95,1970-01-01 00:00:01.766499092,0,3,1,Winter,,,,,,,,,,,,34.5868307,74.2420633,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,9554093630,0.711864406779661,0.2564102564102564,0.2976190476190476,0.8166666666666667,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,25.1737892,84.7997508,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,9790620535,0.6921290921755282,0.641025641025641,0.1238095238095238,0.3638888888888889,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,26.7353009,95.0612287,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,9960961676,0.7102391455769677,0.3717948717948718,0.4226190476190475,0.8305555555555556,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,31.2224955,75.8837598,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,9962919844,0.7093104248897144,0.423076923076923,0.4357142857142857,0.8611111111111112,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,31.0589817,76.2588501,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,10578232355,0.9257023450197354,0.7307692307692307,0.9964285714285712,0.1444444444444444,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,9.2695125,79.105956,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11073061874,0.8272579521708845,0.3461538461538461,0.175,0.1694444444444444,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,26.478183,92.6711853,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11074711866,0.9257023450197354,0.7307692307692307,0.9964285714285712,0.1444444444444444,1970-01-01 00:00:01.766499093,0,3,1,Winter,,,,,,,,,,,,9.2722338,79.1077852,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11898986752,0.675644299976782,0.2692307692307691,0.1880952380952381,0.8305555555555556,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,23.1331184,84.5278215,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11936863886,0.8258648711400046,0.3461538461538461,0.4023809523809523,0.2555555555555556,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,12.9923185,77.3931845,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11936920289,0.7696772695611795,0.2435897435897436,0.3964285714285714,0.0277777777777777,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,21.1763824,79.6405656,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11939030832,0.8089157185976317,0.3846153846153846,0.2452380952380952,0.2222222222222222,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,17.3080016,78.5023619,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,11939046282,0.8056651961922452,0.3461538461538461,0.1226190476190476,0.0833333333333333,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,17.4072058,78.5969098,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,12032629259,0.7754817738565127,0.2948717948717948,0.4309523809523809,0.7722222222222223,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,27.1812365,80.4429835,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,12035292754,0.7733921523101928,0.3205128205128205,0.4095238095238095,0.763888888888889,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,26.9891369,80.5354983,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,12782738884,0.7448339911771535,0.2051282051282051,0.4321428571428571,0.8305555555555556,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,29.237686,76.6136742,Natural
,0.0401389181225005,Good,0.0517672259907176,Good,0.0308715927494097,Moderate,0.0297087834664161,Good,0.036893847343422,Good,0.4014346806456063,Satisfactory,2,13276782544,0.6052937079173439,0.423076923076923,0.313095238095238,0.0888888888888888,1970-01-01 00:00:01.766499094,0,3,1,Winter,,,,,,,,,,,,30.8201912,77.2390968,Natural
Adirampattinam,0.0386444958956009,Good,0.0440199928596929,Good,0.0364753858461298,Moderate,0.0379286049788633,Good,0.0356787805147464,Good,0.3735227847519198,Satisfactory,2,6063789112,0.87648014859531,0.717948717948718,0.5630952380952381,0.1361111111111111,1970-01-01 00:00:01.766499089,0,3,1,Winter,Adirampattinam,423.0,0.0,0.0,0.0,1.0,3.74,916.48,814.3299999999999,894.22,607.38,10.3392847,79.3856345,Natural
Zaheerabad,0.2357398442433172,Moderate,0.2136915387361657,Moderate,0.1495736668552808,Severe,0.2396665100986378,Good,0.1092455539600132,Good,0.4046994987814411,Satisfactory,5,6085778768,0.7578360807986998,0.2307692307692307,0.4511904761904762,0.0555555555555555,1970-01-01 00:00:01.766499089,0,3,1,Winter,Zaheerabad,633.0,0.0,0.0,0.0,0.0,48.78,916.48,814.3299999999999,894.22,340.4,17.679403,77.6153076,Industrial
Gevra,0.3789097032203746,Moderate,0.3516065690824705,Poor,0.2213498273204425,Severe,0.1825974635979332,Good,0.3352479840936706,Good,0.4298064100795513,Moderate,5,6089929102,0.7304388205247272,0.2051282051282051,0.313095238095238,0.9361111111111112,1970-01-01 00:00:01.766499089,0,3,1,Winter,Gevra,19.0,1.0,0.0,0.0,0.0,42.77,1393.35,814.3299999999999,894.22,340.4,22.351465,82.5458622,Burning
Belpahar,0.590317827825721,Poor,0.5340592645483757,Very Poor,0.2471834695908372,Severe,0.137740723344293,Good,0.2665414779631061,Good,0.4881592863383455,Moderate,5,6089931411,0.7276526584629672,0.2051282051282051,0.1476190476190476,0.6055555555555556,1970-01-01 00:00:01.766499089,0,3,1,Winter,Belpahar,25.0,0.0,0.0,0.0,0.0,73.07,916.48,814.3299999999999,894.22,340.4,21.8232178,83.8507032,Industrial
Ulliyeri,0.1493159334876868,Satisfactory,0.141199571581578,Satisfactory,0.0656962790969932,Poor,0.0090418036636918,Good,0.0463934607312493,Good,0.587943164574424,Moderate,5,6090143865,0.8583700951938704,0.7307692307692307,0.2166666666666666,0.9694444444444444,1970-01-01 00:00:01.766499089,0,3,1,Winter,Ulliyeri,55.0,0.0,3.0,0.0,0.0,5.85,916.48,519.51,894.22,340.4,11.4505991,75.7710373,Natural
Sarangarh,0.5045043148810777,Poor,0.4520349875044627,Poor,0.1900958030087217,Severe,0.0976984499765147,Good,0.1572959240030928,Good,0.4134363360463512,Moderate,5,6092910410,0.7719990712793128,0.1153846153846153,0.1928571428571428,0.525,1970-01-01 00:00:01.766499089,0,3,1,Winter,Sarangarh,4.0,0.0,0.0,0.0,0.0,17.96,916.48,814.3299999999999,894.22,340.4,21.5856358,83.0782699,Industrial
Ratanpur,0.3951799621132393,Moderate,0.367725812209925,Poor,0.2547384441279194,Severe,0.2546970408642554,Good,0.3835192753783276,Good,0.4007909136892445,Satisfactory,5,6093176881,0.727420478291154,0.2179487179487179,0.2845238095238095,0.975,1970-01-01 00:00:01.766499089,0,3,1,Winter,Ratanpur,41.0,0.0,0.0,0.0,0.0,13.46,916.48,814.3299999999999,894.22,340.4,22.286833,82.167778,Vehicular
Nambuthalai,0.0315723005683014,Good,0.0365940735451624,Good,0.0308325691206025,Moderate,0.0270079849694692,Good,0.0289406826466364,Good,0.3801443877316411,Satisfactory,2,6124887214,0.9192013002089622,0.6666666666666666,0.7642857142857142,0.1555555555555555,1970-01-01 00:00:01.766499089,0,3,1,Winter,Nambuthalai,119.0,0.0,0.0,0.0,0.0,18.06,916.48,814.3299999999999,894.22,340.4,9.7268263,79.0076242,Natural
Golakganj,0.4035781940644075,Moderate,0.3759728668332738,Poor,0.3279975024877563,Severe,0.2044387036167214,Good,0.03369048934055,Good,0.2910286476295581,Satisfactory,5,6128048387,0.7931274669143256,0.3717948717948718,0.2535714285714285,0.6722222222222223,1970-01-01 00:00:01.766499089,0,3,1,Winter,Golakganj,20.0,0.0,0.0,0.0,0.0,32.7,916.48,814.3299999999999,894.22,340.4,26.1047528,89.8252916,Burning
Amreli,0.0908861292359503,Good,0.0836665476615494,Satisfactory,0.0619422060057364,Poor,0.0608266791921089,Good,0.1188556279686291,Good,0.4390030808847198,Moderate,3,6128891304,0.9094497329928024,0.0897435897435897,0.3916666666666666,0.2611111111111111,1970-01-01 00:00:01.766499089,0,3,1,Winter,Amreli,558.0,4.0,0.0,0.0,0.0,36.38,1262.17,814.3299999999999,894.22,340.4,21.6009239,71.2168014,Natural
Bargi,0.0927173226689118,Good,0.0840057122456265,Satisfactory,0.0719673762463171,Poor,0.0300610615312353,Good,0.0214293604330056,Good,0.3248723961925783,Satisfactory,3,6130405026,0.8112375203157651,0.3205128205128205,0.0702380952380952,0.2194444444444444,1970-01-01 00:00:01.766499089,0,3,1,Winter,Bargi,63.0,0.0,0.0,0.0,0.0,17.17,916.48,814.3299999999999,894.22,340.4,22.9926493,79.874897,Natural
Unchahar,0.3176383919174911,Moderate,0.285558729025348,Moderate,0.2137675362431952,Severe,0.1528886801315171,Good,0.0308185132000441,Good,0.2733710396836345,Satisfactory,5,6133364062,0.7369398653355004,0.3846153846153846,0.3559523809523809,0.7166666666666667,1970-01-01 00:00:01.766499089,0,3,1,Winter,Unchahar,76.0,1.0,0.0,0.0,0.0,87.83,2193.64,814.3299999999999,894.22,340.4,25.9077566,81.2936139,Natural
Tekanpur,0.151020837718375,Satisfactory,0.1426633345233845,Satisfactory,0.1078378958459347,Very Poor,0.137740723344293,Good,0.0959902794653706,Good,0.2298248034211615,Satisfactory,5,6143406220,0.7703738100766194,0.3076923076923077,0.2166666666666666,0.9527777777777778,1970-01-01 00:00:01.766499089,0,3,1,Winter,Tekanpur,3.0,0.0,0.0,0.0,0.0,109.95,916.48,814.3299999999999,894.22,340.4,25.9914553,78.2811498,Industrial
Hamiltonganj,0.5253209850557777,Poor,0.4835594430560515,Poor,0.4265126534116407,Severe,0.181305777360263,Good,0.033359107478184,Good,0.3260219800432243,Satisfactory,5,6146233159,0.7613187833758996,0.4743589743589743,0.1785714285714285,0.0138888888888888,1970-01-01 00:00:01.766499089,0,3,1,Winter,Hamiltonganj,18.0,0.0,0.0,0.0,0.0,92.82,916.48,814.3299999999999,894.22,340.4,26.6870747,89.4220161,Burning
Semariya,0.2222900442012207,Moderate,0.2043555872902535,Moderate,0.1772570291311389,Severe,0.1190699859088773,Good,0.0302662100961007,Good,0.2761760242792109,Satisfactory,5,6146978863,0.7167401903877408,0.3461538461538461,0.2773809523809524,0.8555555555555556,1970-01-01 00:00:01.766499089,0,3,1,Winter,Semariya,10.0,0.0,0.0,0.0,0.0,255.71,916.48,814.3299999999999,894.22,340.4,24.7934553,81.1521971,Natural
Chaurai,0.1620921911176594,Satisfactory,0.1564084255622992,Satisfactory,0.1677040447991258,Severe,0.2556364490371066,Good,0.0928973820832873,Good,0.2493217455281188,Satisfactory,5,6150397029,0.7144183886696076,0.3076923076923077,0.4154761904761905,0.0277777777777777,1970-01-01 00:00:01.766499089,0,3,1,Winter,Chaurai,10.0,0.0,0.0,0.0,0.0,31.98,916.48,814.3299999999999,894.22,340.4,22.0535449,79.2495828,Natural
Natepute,0.2241212376341823,Moderate,0.2056943948589789,Moderate,0.1583500809740297,Severe,0.1558243306716768,Good,0.0619684082624544,Good,0.3596817951901412,Satisfactory,5,6150958697,0.8344555374970978,0.1025641025641025,0.2869047619047619,0.2083333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,Natepute,82.0,0.0,0.0,0.0,0.0,56.54,916.48,814.3299999999999,894.22,340.4,17.9004477,74.7526591,Natural
Pangchau,0.0239318038307724,Good,0.0239557300963941,Good,0.0510390041169928,Poor,0.0814936589948332,Good,0.0115983651828123,Good,0.1070952315261875,Good,2,6151697435,0.6352449500812631,0.7564102564102563,0.1071428571428571,0.375,1970-01-01 00:00:01.766499089,0,3,1,Winter,Pangchau,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7252969,95.2718818,Natural
Satwas,0.0941486002946748,Good,0.0842734737593716,Satisfactory,0.0727205322822969,Poor,0.0632926256458431,Good,0.0334695680989727,Good,0.315307858555203,Satisfactory,3,6154269175,0.7889482238216856,0.2692307692307691,0.2511904761904762,0.1583333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,Satwas,152.0,1.0,1.0,0.0,0.0,78.08,882.67,1094.48,894.22,340.4,22.5364609,76.6848707,Natural
Barnagar,0.1098716059776889,Satisfactory,0.1034987504462692,Satisfactory,0.1032565218239643,Very Poor,0.1081493658994833,Good,0.0275046945763835,Good,0.2655078861452155,Satisfactory,4,6155544110,0.7875551427908056,0.1794871794871794,0.3,0.1861111111111111,1970-01-01 00:00:01.766499089,0,3,1,Winter,Barnagar,56.0,1.0,0.0,0.0,0.0,40.11,1523.08,814.3299999999999,894.22,340.4,23.0485386,75.3768968,Natural
Mhasvad,0.2362660492527888,Moderate,0.2156015708675473,Moderate,0.1577296052759946,Severe,0.1461953968999529,Good,0.0586545896387937,Good,0.4005150135650895,Satisfactory,5,6161092843,0.8497794288367774,0.0769230769230769,0.2369047619047619,0.1944444444444444,1970-01-01 00:00:01.766499089,0,3,1,Winter,Mhasvad,26.0,0.0,0.0,0.0,0.0,35.37,916.48,814.3299999999999,894.22,340.4,17.6360429,74.7872195,Natural
Maligaon,0.1309619027573142,Satisfactory,0.1277936451267404,Satisfactory,0.13615344090847,Severe,0.1088539220291216,Good,0.0132552744946426,Good,0.1798408975950705,Satisfactory,4,6163787851,0.8207569073601115,0.717948717948718,0.0,0.0,1970-01-01 00:00:01.766499089,0,3,1,Winter,Maligaon,622.0,4.0,0.0,0.0,0.0,28.41,1101.07,814.3299999999999,894.22,340.4,26.1600453,91.6958086,Natural
Budhgaon,0.2547253209850558,Moderate,0.2289003927168869,Moderate,0.1360753936508555,Severe,0.073860967590418,Good,0.0492654368717552,Good,0.5571343173771095,Moderate,5,6164312964,0.8560482934757372,0.0512820512820512,0.5178571428571428,0.1583333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,Budhgaon,43.0,0.0,5.0,0.0,0.0,160.47,916.48,1284.5,894.22,340.4,16.9079848,74.5993298,Natural
Rasayani,0.2465375710376763,Moderate,0.2231345947875758,Moderate,0.117683557394002,Very Poor,0.015147956787224,Good,0.0990831768474538,Good,0.8087552306065204,Moderate,5,6164590373,0.8848386347805897,0.282051282051282,0.0821428571428571,0.7000000000000001,1970-01-01 00:00:01.766499089,0,3,1,Winter,Rasayani,257.0,7.0,0.0,0.0,0.0,13.93,1132.79,814.3299999999999,894.22,340.4,18.8978821,73.1803608,Natural
Ganj Dundwara,0.4163334034940013,Poor,0.3961977865048197,Poor,0.3472439562154884,Severe,0.2152418976045091,Good,0.0645090025405942,Good,0.2412746585735963,Satisfactory,5,6168851043,0.7801253772927792,0.2435897435897436,0.475,0.7777777777777778,1970-01-01 00:00:01.766499089,0,3,1,Winter,Ganj Dundwara,4.0,0.0,0.0,0.0,0.0,111.6,916.48,814.3299999999999,894.22,340.4,27.7326166,78.9410162,Burning
Chhapar,0.367080614607451,Moderate,0.3612281328097108,Poor,0.3955630134046164,Severe,0.3298496946923437,Good,0.1342096542582569,Good,0.3148480250149446,Satisfactory,5,1685928362,0.7717668911074995,0.1025641025641025,0.4892857142857143,0.9305555555555556,1970-01-01 00:00:01.766499075,0,3,1,Winter,Chhapar,5.0,0.0,0.0,0.0,0.0,324.75,916.48,814.3299999999999,894.22,340.4,27.8178069,74.4427888,Industrial
Chhapar,0.367080614607451,Moderate,0.3612281328097108,Poor,0.3955630134046164,Severe,0.3298496946923437,Good,0.1342096542582569,Good,0.3148480250149446,Satisfactory,5,6173138060,0.7443696308335268,0.3205128205128205,0.4428571428571428,0.8250000000000001,1970-01-01 00:00:01.766499089,0,3,1,Winter,Chhapar,142.0,0.0,0.0,0.0,0.0,32.51,916.48,814.3299999999999,894.22,340.4,29.5719268,77.7702856,Industrial
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,2459082772,0.5771999071279313,0.8589743589743589,0.1880952380952381,0.3666666666666667,1970-01-01 00:00:01.766499081,0,3,1,Winter,,,,,,,,,,,,25.2025591,94.4495991,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,2636911458,0.824007429765498,0.1538461538461538,0.5059523809523809,0.1083333333333333,1970-01-01 00:00:01.766499082,0,3,1,Winter,,,,,,,,,,,,19.9858236,74.9322284,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,2720724698,0.7928952867425123,0.3205128205128205,0.3154761904761904,0.1694444444444444,1970-01-01 00:00:01.766499082,0,3,1,Winter,,,,,,,,,,,,16.7447458,78.540072,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,2721234390,0.8117018806593916,0.2692307692307691,0.4392857142857143,0.175,1970-01-01 00:00:01.766499082,0,3,1,Winter,,,,,,,,,,,,16.5052021,78.2311043,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,3048087367,0.7687485488739261,0.2692307692307691,0.138095238095238,0.2138888888888889,1970-01-01 00:00:01.766499083,0,3,1,Winter,,,,,,,,,,,,18.3832094,78.6325459,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,3051097388,0.7831437195263524,0.2564102564102564,0.1416666666666666,0.1222222222222222,1970-01-01 00:00:01.766499083,0,3,1,Winter,,,,,,,,,,,,18.8701361,78.699432,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,3051099387,0.7782679359182725,0.2564102564102564,0.1809523809523809,0.0888888888888888,1970-01-01 00:00:01.766499083,0,3,1,Winter,,,,,,,,,,,,18.9222631,78.6588798,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,4133965237,0.5175296029719062,0.5,0.1142857142857142,0.2388888888888889,1970-01-01 00:00:01.766499085,0,3,1,Winter,,,,,,,,,,,,34.0344175,74.9392933,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,4133988251,0.4829347573717205,0.4358974358974359,0.2261904761904761,0.9,1970-01-01 00:00:01.766499085,0,3,1,Winter,,,,,,,,,,,,34.5118007,74.2290564,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,4242599910,0.4938472254469468,0.8974358974358975,0.1511904761904761,0.9055555555555556,1970-01-01 00:00:01.766499086,0,3,1,Winter,,,,,,,,,,,,25.4141105,94.0981905,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,4474732777,0.7102391455769677,0.6538461538461539,0.0869047619047619,0.025,1970-01-01 00:00:01.766499086,0,3,1,Winter,,,,,,,,,,,,28.3949883,93.8379715,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6031766007,0.8774088692825632,0.5512820512820512,0.4607142857142857,0.1305555555555555,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,12.1160759,79.3439702,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6031766064,0.8808915718597632,0.5512820512820512,0.4095238095238095,0.1472222222222222,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,11.9947275,79.3383815,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6033450907,0.8915718597631762,0.6923076923076923,0.6142857142857143,0.1083333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,11.929502,79.6943933,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6035786839,0.8625493382865104,0.5384615384615384,0.3226190476190476,0.0944444444444444,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,11.6862872,79.0473802,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6045437839,0.8456001857441375,0.782051282051282,0.4202380952380952,0.1444444444444444,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,11.3614068,79.4737503,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6057703158,0.8994659856048294,0.641025641025641,0.2821428571428571,0.2583333333333333,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,8.7051681,77.6085785,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6060386066,0.9273276062224286,0.6666666666666666,0.819047619047619,0.1638888888888889,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,8.4862243,78.1157561,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6060387098,0.9198978407244022,0.6538461538461539,0.6678571428571428,0.175,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,8.6026397,78.0878876,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6173634803,0.7675876480148596,0.2179487179487179,0.4333333333333333,0.8472222222222222,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,29.1133255,77.7032947,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6203699560,0.7383329463663804,0.2179487179487179,0.4095238095238095,0.8694444444444445,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,27.8181455,76.1667323,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6217214212,0.7415834687717668,0.1794871794871794,0.4845238095238095,0.8111111111111111,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,28.4831299,76.3014972,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,6217214213,0.7404225679127003,0.1923076923076923,0.4821428571428571,0.8111111111111111,1970-01-01 00:00:01.766499089,0,3,1,Winter,,,,,,,,,,,,28.4541092,76.3260448,Natural
,0.3840244159124395,Moderate,0.3730810424848269,Poor,0.377354588203157,Severe,0.3048379520901831,Good,0.0809676350381089,Good,0.2858785119786637,Satisfactory,5,7649896556,0.8969120037148827,0.2307692307692307,0.4380952380952381,0.0611111111111111,1970-01-01 00:00:01.766499092,0,3,1,Winter,,,,,,,,,,,,23.3629999,70.3466821,Natural
