Country,City,Location_Type,Latitude,Longitude,AQI,PM2_5,NO2,SO2,O3,CO,PM10,Temperature,Humidity,Wind_Speed,Weather_Condition,Dist_Road,Dist_Industry,Dist_Farm,Dist_Dump
Nigeria,Mubi,Sector_2,10.29173,13.30112,5.0,82.74,0.87,0.36,65.61,157.58,292.58,30.05,12,2.77,Clouds,1218.3,5000.0,5000.0,5000.0
Nigeria,Mubi,Sector_3,10.26523,13.24813,5.0,82.74,0.87,0.36,65.61,157.58,292.58,30.1,12,3.59,Clouds,466.39,5000.0,5000.0,5000.0
Nigeria,Mubi,Sector_4,10.29267,13.28181,5.0,82.74,0.87,0.36,65.61,157.58,292.58,30.04,12,3.08,Clouds,1178.01,5000.0,5000.0,5000.0
Nigeria,Umuahia,City Center,5.5324032,7.4924165,1.0,4.07,0.81,0.57,22.15,176.13,8.32,33.49,35,1.72,Clouds,100.65,5000.0,5000.0,5000.0
Nigeria,Umuahia,Sector_1,5.54155,7.47039,1.0,4.07,0.81,0.57,22.15,176.13,8.32,33.7,35,1.65,Clouds,689.62,428.41,996.41,5000.0
Nigeria,Umuahia,Sector_2,5.54714,7.47016,1.0,4.07,0.81,0.57,22.15,176.13,8.32,33.78,35,1.6,Clouds,738.65,1047.62,5000.0,5000.0
Nigeria,Umuahia,Sector_3,5.51992,7.47236,1.0,4.07,0.81,0.57,22.15,176.13,8.32,33.75,35,1.86,Clouds,1495.34,5000.0,5000.0,5000.0
Nigeria,Ife,City Center,7.482824,4.5604451,2.0,11.68,2.52,1.82,45.74,308.71,21.13,33.81,30,2.18,Clouds,3.84,5000.0,5000.0,5000.0
Nigeria,Ife,Sector_1,7.51033,4.56218,2.0,11.68,2.52,1.82,45.74,308.71,21.13,34.01,29,2.12,Clouds,698.8,5000.0,5000.0,5000.0
Nigeria,Umuahia,Sector_4,5.52942,7.50932,1.0,4.07,0.81,0.57,22.15,176.13,8.32,33.47,35,1.72,Clouds,186.81,5000.0,5000.0,5000.0
Nigeria,Ife,Sector_2,7.47159,4.55986,2.0,11.68,2.52,1.82,45.74,308.71,21.13,33.79,30,2.18,Clouds,216.79,5000.0,5000.0,5000.0
Nigeria,Ife,Sector_3,7.4691,4.56548,2.0,11.68,2.52,1.82,45.74,308.71,21.13,33.76,30,2.17,Clouds,847.23,5000.0,5000.0,5000.0
Nigeria,Ife,Sector_4,7.49928,4.55017,2.0,11.68,2.52,1.82,45.74,308.71,21.13,33.99,29,2.2,Clouds,1096.39,5000.0,5000.0,5000.0
Nigeria,Oyo,City Center,8.2151249,3.5642897,3.0,20.63,1.45,1.12,59.72,317.9,58.2,34.26,18,2.43,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Oyo,Sector_1,8.24859,3.57624,3.0,20.63,1.45,1.12,59.72,317.9,58.2,34.37,17,2.38,Clear,5000.0,5000.0,5000.0,5000.0
Nigeria,Ondo,Sector_2,7.01917,5.04132,1.0,2.68,0.12,0.1,24.31,137.48,4.97,33.36,36,2.66,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Oyo,Sector_3,8.22216,3.5383,3.0,20.63,1.45,1.12,59.72,317.9,58.2,34.48,18,2.42,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Oyo,Sector_4,8.22248,3.52974,3.0,20.63,1.45,1.12,59.72,317.9,58.2,34.58,18,2.42,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Awka,City Center,6.218947,7.0774372,2.0,14.82,1.29,0.94,39.99,244.24,31.49,34.28,28,2.03,Clouds,118.98,5000.0,5000.0,5000.0
Nigeria,Awka,Sector_2,6.20311,7.06924,2.0,14.82,1.29,0.94,39.99,244.24,31.49,34.51,29,2.0,Clouds,190.7,5000.0,5000.0,5000.0
Nigeria,Awka,Sector_1,6.21102,7.09075,2.0,14.82,1.29,0.94,39.99,244.24,31.49,34.41,28,2.05,Clouds,263.51,5000.0,5000.0,5000.0
Nigeria,Awka,Sector_3,6.24732,7.08817,2.0,14.82,1.29,0.94,39.99,244.24,31.49,34.61,28,2.1,Clouds,385.12,5000.0,5000.0,5000.0
Nigeria,Awka,Sector_4,6.19131,7.05869,2.0,10.38,1.17,0.73,30.5,228.12,21.82,34.55,29,1.97,Clouds,134.77,5000.0,5000.0,5000.0
Nigeria,Damaturu,City Center,11.747,11.9608,5.0,123.93,1.14,0.36,72.38,160.2,483.6,29.92,14,3.41,Clouds,20.23,5000.0,5000.0,5000.0
Nigeria,Damaturu,Sector_1,11.71072,11.96492,5.0,123.93,1.14,0.36,72.38,160.2,483.6,29.84,14,3.37,Clouds,1419.43,5000.0,5000.0,5000.0
Nigeria,Damaturu,Sector_2,11.76794,11.9714,5.0,123.93,1.14,0.36,72.38,160.2,483.6,29.93,14,3.42,Clouds,14.38,5000.0,5000.0,5000.0
Nigeria,Damaturu,Sector_3,11.77797,11.97903,5.0,123.93,1.14,0.36,72.38,160.2,483.6,29.86,14,3.42,Clouds,1005.12,5000.0,5000.0,5000.0
Nigeria,Damaturu,Sector_4,11.78158,11.95464,5.0,123.93,1.14,0.36,72.38,160.2,483.6,29.75,14,3.42,Clouds,1321.77,5000.0,5000.0,5000.0
Nigeria,Iwo,Sector_1,7.63193,4.20339,2.0,19.35,5.07,3.59,59.4,463.76,35.05,34.07,28,1.34,Clouds,259.16,5000.0,5000.0,5000.0
Nigeria,Iwo,City Center,7.633333,4.183333,2.0,16.39,3.94,2.75,54.71,405.08,32.0,34.11,28,1.29,Clouds,181.34,5000.0,5000.0,5000.0
Nigeria,Ondo,City Center,7.0209686,5.0567477,1.0,2.68,0.12,0.1,24.31,137.48,4.97,32.85,36,2.62,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Iwo,Sector_3,7.63933,4.15041,2.0,16.39,3.94,2.75,54.71,405.08,32.0,34.15,28,1.21,Clouds,1296.65,5000.0,5000.0,5000.0
Nigeria,Iwo,Sector_4,7.67231,4.19002,2.0,16.39,3.94,2.75,54.71,405.08,32.0,34.01,28,1.21,Clouds,22.91,5000.0,5000.0,5000.0
Nigeria,Oyo,Sector_2,8.23523,3.60391,3.0,24.43,1.56,1.34,59.55,344.33,70.04,34.35,17,2.41,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Iwo,Sector_2,7.64444,4.18981,2.0,16.39,3.94,2.75,54.71,405.08,32.0,34.07,28,1.28,Clouds,293.35,5000.0,5000.0,5000.0
Nigeria,Ilesa,Sector_3,7.59091,4.71302,1.0,9.33,1.63,1.21,42.96,262.22,15.86,33.17,29,1.64,Clouds,972.05,5000.0,5000.0,5000.0
Nigeria,Ilesa,Sector_2,7.61185,4.75848,2.0,12.6,2.41,1.77,52.11,325.62,20.68,33.23,29,1.59,Clouds,754.27,5000.0,5000.0,5000.0
Nigeria,Ilesa,City Center,7.6245894,4.7414655,2.0,12.6,2.41,1.77,52.11,325.62,20.68,33.27,29,1.54,Clouds,48.28,5000.0,5000.0,5000.0
Nigeria,Katsina,Sector_1,12.58288,7.59681,5.0,145.88,0.93,0.65,86.96,205.51,512.75,28.78,11,4.82,Clouds,1306.0,5000.0,5000.0,5000.0
Nigeria,Katsina,Sector_2,12.53775,7.62255,5.0,155.19,1.07,0.73,88.15,215.27,552.37,28.68,11,4.86,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Katsina,Sector_3,12.54707,7.63441,5.0,155.19,1.07,0.73,88.15,215.27,552.37,28.7,11,4.87,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Katsina,Sector_4,12.54906,7.64037,5.0,155.19,1.07,0.73,88.15,215.27,552.37,28.75,11,4.87,Clouds,2086.09,5000.0,5000.0,5000.0
Nigeria,Nnewi,City Center,6.019531,6.917181,1.0,8.79,0.96,0.77,28.54,212.81,17.77,33.87,31,1.84,Clouds,63.79,5000.0,5000.0,5000.0
Nigeria,Nnewi,Sector_1,6.0268,6.89925,1.0,8.79,0.96,0.77,28.54,212.81,17.77,33.8,31,1.78,Clouds,33.16,5000.0,5000.0,5000.0
Nigeria,Nnewi,Sector_2,6.02121,6.95579,1.0,8.79,0.96,0.77,28.54,212.81,17.77,33.55,31,1.92,Clouds,309.25,5000.0,5000.0,5000.0
Nigeria,Nnewi,Sector_3,6.03402,6.90787,1.0,8.79,0.96,0.77,28.54,212.81,17.77,33.79,31,1.78,Clouds,16.72,5000.0,5000.0,5000.0
Nigeria,Nnewi,Sector_4,6.0161,6.90122,1.0,8.79,0.96,0.77,28.54,212.81,17.77,33.83,31,1.81,Clouds,355.92,5000.0,5000.0,5000.0
Nigeria,Bida,City Center,9.083333,6.016667,4.0,52.32,2.56,0.85,60.79,369.76,129.24,35.61,16,1.48,Clouds,231.97,5000.0,5000.0,5000.0
Nigeria,Bida,Sector_1,9.12697,6.01398,4.0,52.32,2.56,0.85,60.79,369.76,129.24,35.56,16,1.55,Clouds,60.66,5000.0,5000.0,5000.0
Nigeria,Ilesa,Sector_1,7.64075,4.71932,2.0,12.6,2.41,1.77,52.11,325.62,20.68,33.36,29,1.45,Clouds,255.63,5000.0,5000.0,5000.0
Nigeria,Bida,Sector_2,9.10723,6.01155,4.0,52.32,2.56,0.85,60.79,369.76,129.24,35.53,16,1.51,Clouds,217.19,5000.0,5000.0,5000.0
Nigeria,Ilesa,Sector_4,7.6388,4.71455,2.0,12.6,2.41,1.77,52.11,325.62,20.68,33.42,29,1.45,Clouds,238.12,5000.0,5000.0,5000.0
Nigeria,Bida,Sector_3,9.07063,6.04986,4.0,52.32,2.56,0.85,60.79,369.76,129.24,35.54,16,1.5,Clouds,714.3,5000.0,5000.0,5000.0
Nigeria,Katsina,City Center,12.5630825,7.6207063,5.0,155.19,1.07,0.73,88.15,215.27,552.37,28.8,11,4.85,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Ikot Ekpene,City Center,5.181975,7.7132177,1.0,1.53,0.24,0.15,18.72,130.08,3.16,31.79,48,4.19,Clouds,114.4,5000.0,5000.0,5000.0
Nigeria,Ikot Ekpene,Sector_2,5.16333,7.70138,1.0,1.53,0.24,0.15,18.72,130.08,3.16,31.8,49,4.28,Clouds,807.2,5000.0,5000.0,5000.0
Nigeria,Ikot Ekpene,Sector_4,5.18947,7.74818,1.0,1.53,0.24,0.15,18.72,130.08,3.16,32.01,46,4.08,Clouds,586.78,5000.0,5000.0,5000.0
Nigeria,Bida,Sector_4,9.08881,5.97258,4.0,54.02,2.65,1.13,64.75,428.79,130.59,35.23,16,1.46,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Lafia,City Center,8.4960459,8.5147636,5.0,118.8,1.1,0.45,62.94,220.79,357.37,34.7,15,0.78,Clouds,35.23,5000.0,5000.0,5000.0
Nigeria,Lafia,Sector_1,8.50807,8.50417,5.0,118.8,1.1,0.45,62.94,220.79,357.37,34.7,15,0.86,Clouds,385.6,5000.0,5000.0,5000.0
Nigeria,Lafia,Sector_3,8.50544,8.50651,5.0,118.8,1.1,0.45,62.94,220.79,357.37,34.65,15,0.84,Clouds,213.15,5000.0,5000.0,5000.0
Nigeria,Lafia,Sector_2,8.48729,8.51714,5.0,118.8,1.1,0.45,62.94,220.79,357.37,34.86,15,0.76,Clouds,334.77,5000.0,5000.0,5000.0
Nigeria,Lafia,Sector_4,8.50544,8.5063,5.0,118.8,1.1,0.45,62.94,220.79,357.37,34.65,15,0.84,Clouds,236.51,5000.0,5000.0,5000.0
Nigeria,Okene,City Center,7.4610396,6.398817,3.0,21.27,1.26,0.81,51.86,247.89,55.2,34.49,25,2.96,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Okene,Sector_2,7.44962,6.35861,3.0,21.27,1.26,0.81,51.86,247.89,55.2,34.48,25,3.04,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Okene,Sector_3,7.44582,6.39248,3.0,21.27,1.26,0.81,51.86,247.89,55.2,34.52,25,2.95,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Okene,Sector_4,7.48978,6.40461,3.0,23.41,1.1,0.74,51.2,255.4,62.32,34.23,25,3.01,Clouds,5000.0,5000.0,5000.0,5000.0
Nigeria,Suleja,City Center,9.2081656,7.1871897,5.0,87.85,0.93,0.53,74.2,295.93,263.23,33.21,17,1.69,Clouds,1571.89,5000.0,5000.0,5000.0
Nigeria,Suleja,Sector_1,9.20597,7.17,5.0,87.85,0.93,0.53,74.2,295.93,263.23,33.4,17,1.62,Clouds,330.99,5000.0,5000.0,5000.0
Nigeria,Ikot Ekpene,Sector_1,5.20147,7.74133,1.0,1.79,0.32,0.2,18.87,137.13,3.7,32.14,46,4.05,Clouds,330.88,5000.0,5000.0,5000.0
Nigeria,Ikot Ekpene,Sector_3,5.19409,7.71584,1.0,1.53,0.24,0.15,18.72,130.08,3.16,31.93,47,4.14,Clouds,86.11,5000.0,5000.0,5000.0
Nigeria,Suleja,Sector_4,9.23492,7.1806,5.0,87.85,0.93,0.53,74.2,295.93,263.23,32.8,18,1.71,Clouds,1978.1,5000.0,5000.0,5000.0
Nigeria,Suleja,Sector_2,9.17965,7.19259,5.0,78.36,1.1,0.58,72.71,303.66,234.47,33.32,17,1.65,Clouds,774.3,845.24,1130.73,5000.0
Nigeria,Nguru,City Center,12.875615,10.4540091,5.0,185.02,2.08,0.57,78.57,198.43,791.05,28.9,14,4.14,Clouds,146.33,5000.0,5000.0,5000.0
Nigeria,Nguru,Sector_1,12.87277,10.42242,5.0,185.02,2.08,0.57,78.57,198.43,791.05,28.91,13,4.12,Clouds,178.27,5000.0,5000.0,5000.0
Nigeria,Nguru,Sector_2,12.87308,10.48209,5.0,185.02,2.08,0.57,78.57,198.43,791.05,28.94,14,4.17,Clouds,26.35,5000.0,5000.0,5000.0
Nigeria,Nguru,Sector_3,12.87657,10.46717,5.0,185.02,2.08,0.57,78.57,198.43,791.05,28.92,14,4.15,Clouds,295.15,5000.0,5000.0,5000.0
Nigeria,Nguru,Sector_4,12.90735,10.47633,5.0,185.02,2.08,0.57,78.57,198.43,791.05,28.87,14,4.15,Clouds,5000.0,5000.0,5000.0,5000.0
Bangladesh,Dhaka,City Center,23.7643863,90.3890144,5.0,112.81,9.7,3.78,78.61,619.73,125.87,19.98,77,2.06,Haze,6.5,860.88,1460.58,766.27
Bangladesh,Dhaka,Sector_2,23.783,90.38131,5.0,112.81,9.7,3.78,78.61,619.73,125.87,20.02,77,2.06,Haze,262.26,1278.42,1476.55,5000.0
Bangladesh,Dhaka,Sector_3,23.80493,90.40345,5.0,101.56,10.99,3.38,76.29,587.48,115.18,20.0,77,2.06,Haze,67.54,757.12,5000.0,5000.0
Nigeria,Suleja,Sector_3,9.21692,7.18363,5.0,87.85,0.93,0.53,74.2,295.93,263.23,33.0,18,1.69,Clouds,1550.5,5000.0,5000.0,5000.0
Bangladesh,Dhaka,Sector_4,23.72118,90.39145,5.0,112.81,9.7,3.78,78.61,619.73,125.87,19.99,77,2.06,Haze,124.41,513.39,5000.0,156.59
Nigeria,Okene,Sector_1,7.47832,6.37685,3.0,21.27,1.26,0.81,51.86,247.89,55.2,34.47,25,3.06,Clouds,5000.0,5000.0,5000.0,5000.0
Bangladesh,Dhaka,Sector_1,23.73968,90.35538,5.0,112.81,9.7,3.78,78.61,619.73,125.87,20.06,77,2.06,Haze,594.05,170.36,0.0,611.42
Bangladesh,Chittagong,Sector_2,22.34515,91.86389,4.0,60.94,0.63,4.18,131.69,253.5,65.22,20.0,88,1.54,Haze,1207.41,1710.35,1409.56,5000.0
Bangladesh,Chittagong,City Center,22.333778,91.8344348,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.93,88,1.54,Haze,30.3,5000.0,5000.0,5000.0
Bangladesh,Chittagong,Sector_4,22.36129,91.86683,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.99,88,1.54,Haze,1608.84,1767.22,995.27,5000.0
Bangladesh,Khulna,Sector_1,22.97139,89.25461,5.0,229.39,15.58,22.64,128.38,1078.03,255.91,18.95,55,2.12,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Khulna,Sector_2,22.93941,89.27105,5.0,229.39,15.58,22.64,128.38,1078.03,255.91,18.93,55,2.19,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Khulna,Sector_3,22.96146,89.27984,5.0,229.39,15.58,22.64,128.38,1078.03,255.91,18.95,55,2.12,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Khulna,Sector_4,22.95247,89.32982,5.0,229.39,15.58,22.64,128.38,1078.03,255.91,18.89,55,2.16,Clear,1721.06,5000.0,5000.0,5000.0
Bangladesh,Rajshahi,City Center,24.6285432,89.0376862,5.0,227.81,33.53,11.08,54.41,1389.09,262.84,19.52,51,3.09,Clear,76.22,5000.0,5000.0,5000.0
Bangladesh,Rajshahi,Sector_1,24.62745,89.00175,5.0,227.81,33.53,11.08,54.41,1389.09,262.84,19.54,52,3.09,Clear,127.82,5000.0,5000.0,5000.0
Bangladesh,Rajshahi,Sector_2,24.61631,89.02423,5.0,227.81,33.53,11.08,54.41,1389.09,262.84,19.52,51,3.09,Clear,1654.06,5000.0,5000.0,5000.0
Bangladesh,Rajshahi,Sector_3,24.66996,89.03257,5.0,227.81,33.53,11.08,54.41,1389.09,262.84,19.47,51,3.06,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Rajshahi,Sector_4,24.63197,89.06122,5.0,227.81,33.53,11.08,54.41,1389.09,262.84,19.49,51,3.09,Clear,158.22,5000.0,5000.0,5000.0
Bangladesh,Chittagong,Sector_1,22.35376,91.81176,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.79,88,1.54,Haze,471.0,5000.0,5000.0,5000.0
Bangladesh,Khulna,City Center,22.9372087,89.2852741,5.0,229.39,15.58,22.64,128.38,1078.03,255.91,18.91,55,2.19,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Comilla,Sector_1,23.45651,91.17504,5.0,77.77,7.04,3.17,75.13,471.77,91.37,18.83,69,2.43,Clear,346.84,1167.02,5000.0,5000.0
Bangladesh,Comilla,City Center,23.4628834,91.1827987,5.0,77.77,7.04,3.17,75.13,471.77,91.37,18.83,69,2.43,Clear,92.18,1602.92,5000.0,5000.0
Bangladesh,Comilla,Sector_4,23.44923,91.14229,5.0,77.77,7.04,3.17,75.13,471.77,91.37,18.96,67,2.55,Clear,402.18,502.18,5000.0,5000.0
Bangladesh,Sylhet,City Center,24.89922,91.8685271,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.18,60,0.65,Clear,15.14,558.6,5000.0,5000.0
Bangladesh,Sylhet,Sector_1,24.89343,91.85118,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.39,60,0.5,Clear,25.0,1717.69,5000.0,5000.0
Bangladesh,Sylhet,Sector_2,24.87237,91.86005,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.31,60,0.59,Clear,96.04,493.85,5000.0,5000.0
Bangladesh,Sylhet,Sector_3,24.88926,91.88992,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.22,60,0.7,Clear,61.0,5000.0,5000.0,5000.0
Bangladesh,Sylhet,Sector_4,24.91446,91.84251,4.0,55.58,19.08,3.19,54.97,610.01,71.15,18.35,60,0.55,Clear,539.84,5000.0,5000.0,5000.0
Bangladesh,Chittagong,Sector_3,22.34442,91.83511,4.0,60.94,0.63,4.18,131.69,253.5,65.22,19.92,88,1.54,Haze,85.04,5000.0,5000.0,5000.0
Bangladesh,Barisal,Sector_1,22.46485,90.36357,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.37,64,1.28,Clear,254.51,5000.0,5000.0,5000.0
Bangladesh,Comilla,Sector_2,23.4814,91.15947,5.0,77.77,7.04,3.17,75.13,471.77,91.37,18.97,67,2.52,Clear,199.85,1278.18,5000.0,5000.0
Bangladesh,Comilla,Sector_3,23.47641,91.15084,5.0,77.77,7.04,3.17,75.13,471.77,91.37,18.97,67,2.52,Clear,569.07,530.37,5000.0,5000.0
Bangladesh,Barisal,Sector_4,22.48038,90.39214,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.42,64,1.45,Clear,935.71,5000.0,5000.0,5000.0
Bangladesh,Rangpur,City Center,25.6376135,89.0826381,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.38,51,1.72,Clear,977.86,5000.0,5000.0,5000.0
Bangladesh,Rangpur,Sector_1,25.66547,89.0782,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.4,51,1.68,Clear,218.39,5000.0,5000.0,5000.0
Bangladesh,Rangpur,Sector_2,25.60381,89.10296,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.36,52,1.77,Clear,650.23,5000.0,5000.0,5000.0
Bangladesh,Rangpur,Sector_3,25.65032,89.07923,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.4,51,1.68,Clear,427.77,5000.0,5000.0,5000.0
Bangladesh,Rangpur,Sector_4,25.6215,89.09235,5.0,164.86,16.92,5.49,70.91,949.69,185.9,19.41,51,1.73,Clear,1097.08,5000.0,5000.0,5000.0
Bangladesh,Narsingdi,City Center,23.9197152,90.7152981,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.51,58,3.44,Clear,125.48,219.66,5000.0,5000.0
Bangladesh,Narsingdi,Sector_1,23.88131,90.7005,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.58,58,3.44,Clear,1486.92,5000.0,5000.0,5000.0
Bangladesh,Narsingdi,Sector_2,23.94167,90.7123,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.49,58,3.42,Clear,257.45,71.51,5000.0,5000.0
Bangladesh,Narsingdi,Sector_3,23.91051,90.72242,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.51,58,3.44,Clear,651.31,723.14,5000.0,5000.0
Bangladesh,Narsingdi,Sector_4,23.93655,90.69399,5.0,89.59,10.71,3.05,74.51,531.37,102.78,19.58,58,3.45,Clear,703.57,5000.0,5000.0,5000.0
Bangladesh,Narayanganj,City Center,23.6236732,90.4988075,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.01,51,3.34,Clear,39.91,666.41,5000.0,5000.0
Bangladesh,Narayanganj,Sector_1,23.59076,90.50453,5.0,100.45,8.65,3.26,73.62,550.03,112.48,20.75,51,3.29,Clear,328.96,973.4,5000.0,5000.0
Bangladesh,Narayanganj,Sector_2,23.6373,90.49845,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.05,51,3.34,Clear,373.97,5000.0,5000.0,5000.0
Bangladesh,Narayanganj,Sector_3,23.61223,90.48793,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.03,51,3.34,Clear,608.0,893.93,5000.0,5000.0
Bangladesh,Barisal,Sector_2,22.50407,90.34827,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear,591.57,5000.0,5000.0,5000.0
Bangladesh,Gazipur,City Center,23.9997558,90.4173629,5.0,101.56,10.99,3.38,76.29,587.48,115.18,20.0,77,2.06,Haze,134.9,5000.0,5000.0,5000.0
Bangladesh,Barisal,City Center,22.4934035,90.3548015,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear,1291.66,5000.0,5000.0,5000.0
Bangladesh,Gazipur,Sector_2,24.00106,90.40229,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.99,77,2.06,Haze,989.77,5000.0,5000.0,5000.0
Bangladesh,Gazipur,Sector_1,23.98524,90.41008,5.0,101.56,10.99,3.38,76.29,587.48,115.18,19.99,77,2.06,Haze,460.64,5000.0,5000.0,5000.0
Bangladesh,Gazipur,Sector_3,24.00103,90.42764,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.98,77,2.06,Haze,125.46,5000.0,5000.0,5000.0
Bangladesh,Barisal,Sector_3,22.48888,90.36994,5.0,107.87,1.21,6.7,130.97,456.07,117.21,18.4,63,1.4,Clear,5000.0,5000.0,5000.0,5000.0
Bangladesh,Narayanganj,Sector_4,23.61907,90.48664,5.0,101.01,9.82,3.32,74.96,568.75,113.83,20.03,51,3.34,Clear,840.08,1294.41,5000.0,5000.0
Bangladesh,Gazipur,Sector_4,23.99533,90.42873,5.0,100.86,10.4,3.21,76.55,593.07,115.66,19.98,77,2.06,Haze,198.92,5000.0,5000.0,5000.0
Bangladesh,Mymensingh,City Center,24.8889305,90.3845187,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.14,67,2.49,Clear,177.3,5000.0,5000.0,5000.0
Bangladesh,Mymensingh,Sector_3,24.88267,90.41385,5.0,95.52,10.71,2.49,62.92,653.37,115.89,19.14,68,2.51,Clear,459.94,5000.0,5000.0,5000.0
Bangladesh,Mymensingh,Sector_2,24.90062,90.39997,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.05,68,2.41,Clear,673.42,5000.0,5000.0,5000.0
Bangladesh,Mymensingh,Sector_1,24.88301,90.37367,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.14,67,2.49,Clear,946.1,5000.0,5000.0,5000.0
Bangladesh,Mymensingh,Sector_4,24.85931,90.3657,5.0,106.74,11.87,2.48,58.33,728.92,128.35,19.21,67,2.53,Clear,1621.11,5000.0,5000.0,5000.0
Bangladesh,Bogra,Sector_2,24.83422,89.38456,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.37,58,2.75,Clear,246.67,310.43,1738.47,5000.0
Bangladesh,Bogra,Sector_1,24.85821,89.38468,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.46,58,2.74,Clear,492.09,1427.4,185.86,5000.0
Bangladesh,Bogra,City Center,24.8500662,89.3728431,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.39,58,2.72,Clear,10.95,170.87,1498.71,5000.0
Bangladesh,Bogra,Sector_3,24.82881,89.38307,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.37,58,2.75,Clear,71.49,492.73,1065.92,5000.0
Bangladesh,Bogra,Sector_4,24.85031,89.39749,5.0,194.71,26.7,7.38,48.15,1185.9,225.48,19.46,58,2.74,Clear,37.87,1342.22,1149.45,5000.0
Bangladesh,Jessore,Sector_1,23.14568,89.20001,5.0,277.11,34.88,29.53,102.56,1545.8,320.86,18.99,56,1.84,Clear,46.8,5000.0,5000.0,5000.0
Bangladesh,Jessore,City Center,23.1665256,89.2094419,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,19.0,56,1.81,Clear,8.25,660.9,5000.0,5000.0
Bangladesh,Jessore,Sector_4,23.18009,89.16753,5.0,277.11,34.88,29.53,102.56,1545.8,320.86,18.95,55,1.89,Clear,852.25,5000.0,5000.0,5000.0
Bangladesh,Dinajpur,City Center,25.6260712,88.6346228,5.0,204.18,17.52,7.26,81.67,1020.37,227.22,19.2,50,2.33,Clear,152.07,5000.0,5000.0,5000.0
Bangladesh,Dinajpur,Sector_1,25.59562,88.63641,5.0,206.63,19.84,8.07,78.0,1073.49,230.9,19.19,50,2.39,Clear,448.07,453.97,5000.0,5000.0
Bangladesh,Jessore,Sector_2,23.12702,89.20036,5.0,235.4,22.79,21.74,114.51,1216.7,267.17,18.99,56,1.84,Clear,1923.08,5000.0,5000.0,5000.0
Bangladesh,Dinajpur,Sector_2,25.6455,88.59467,5.0,222.27,19.61,7.63,82.63,1050.14,246.4,19.2,50,2.29,Clear,1234.82,5000.0,5000.0,5000.0
Bangladesh,Saidpur,City Center,25.7798456,88.8952379,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.66,Clear,158.13,5000.0,5000.0,5000.0
Bangladesh,Saidpur,Sector_1,25.78168,88.86632,5.0,186.09,15.42,6.9,80.69,990.38,208.04,19.48,50,1.71,Clear,1287.61,1654.71,5000.0,5000.0
